	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Colon	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Lung	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
chr2:102667610-102667684	0.438557261208577	0.215697080697081	0.295938997931751	0.360242446567634	0.888888888888889	0.253541666666667	0.426195298419747	0.0416666666666667	0.154761904761905	0.933333333333333	0.527777777777778	0.0416666666666667	0.261904761904762	0.0416666666666667	0.879120879120879	0.527777777777778	0.355555555555556	0.0555555555555556	0.976190476190476	0.458994501666915	0.741340388007055	1	0.25	0.688525489928832	0.84059644059644	0.244444444444444	0.166666666666667	1	0.983117283950617	0.166666666666667	0.333333333333333	1	0.355555555555556	0.277777777777778	0.924517496392496	0.761849816849817	1	0.771230069475684	0.166666666666667	0.977546869942853	1	1	0.595870184565837	0.361111111111111	1	1	1	0.750169210514038	1	1	0.7746228505627	1	0.555555555555556	0.958333333333333	1	1	1	1	1	0.619047619047619	1	0.257777777777778	0.0476190476190476	0.277777777777778	0.418941798941799	0.263880344196195	0.0416666666666667	0.632404644853893	0.0416666666666667	0.0555555555555556	0.444444444444444	0.272948805054393	0.56547619047619	0.211111111111111	0.247518518518519	0.527777777777778	0.277777777777778	0.0555555555555556	0.0555555555555556
chr17:78161481-78161547	0.262081128747795	0.355555555555556	0.277777777777778	0.261195286195286	0.177777777777778	0.222222222222222	0.166666666666667	0.219069664902998	0.222222222222222	0.177777777777778	0.355555555555556	0.166666666666667	0.129166666666667	0.178571428571429	0.111111111111111	0.166666666666667	0.154012345679012	0.0277777777777778	0.205874372541039	0.5	1	0.355555555555556	1	1	1	1	1	1	1	1	1	0.771116780045351	1	1	1	1	0.85679012345679	0.919753086419753	1	0.80952380952381	1	0.166666666666667	0.736111111111111	1	1	1	1	0.166666666666667	1	0.861111111111111	0.84375	1	1	0.878333333333333	0.583333333333333	0.333333333333333	0.583333333333333	1	0.583333333333333	0.355555555555556	0.277777777777778	0.333333333333333	0.277777777777778	0.0555555555555556	0.0555555555555556	0.202891156462585	0.2375	0.277777777777778	0.212261904761905	0.277777777777778	0.291666666666667	0.318700396825397	0.277777777777778	0.305952380952381	0.219753086419753	0.277777777777778	0.296626984126984	0.20640532307199	0.0666666666666667
chr19:4402678-4403231	0.000634920634920635	0.0115667957773221	0.000595238095238095	0.00284840654608096	0.00258454106280193	0.000843881856540084	0.00266157510059949	0.000476190476190476	0.00117948717948718	0.00549915918132973	0.00787545787545788	0.0127406402121926	0.00126046423135464	0.00119668329526786	0.000757575757575758	0.000900900900900901	0.000641025641025641	0.0277777777777778	0.000555555555555556	0.000999721526037314	0.966309635982539	0.197662029845938	0.817257448433919	0.837063492063492	0.990068965517241	0.916715876715877	0.900875553565209	0.789439466977633	0.621887010522684	0.857715617715618	0.516622103386809	0.435935468040731	0.689362139917695	0.9746301416624	0.726035459432438	0.925276476214691	0.779529014844804	0.519664649586861	0.553344338672814	0.895555555555556	0.121550671550672	0.265121301276908	0.650805935106138	0.372207209355312	0.313929272481904	0.821333174834319	0.705125688359572	0.824799604547967	0.5330261576913	0.359679619405185	0.663064720488009	0.327544893378227	0.263508632820712	0.504713998378163	1	0.765425496798046	0.816403480009618	1	0.662381256174915	0.00554555386572974	0.000757575757575758	0.00109289617486339	0.00249221183800623	0.0018018018018018	0.00242424242424242	0.00114942528735632	0.00111111111111111	0.00136538278642914	0.00147757426632807	0.00657835459559597	0.0045191988940279	0.00416970538879245	0.00192720540301169	0.444336494604126	0.00133333333333333	0.00133333333333333	0.00959595959595959	0.00110436908224519	0.0236567820365289
chr15:52404741-52404850	0.0029086957791819	0.00131473102061337	0.00137586719415005	0.0018018018018018	0.0255101020918112	0.00185185185185185	0.00153846153846154	0.000901916451335057	0.00166666666666667	0.00166666666666667	0.000938967136150235	0.0012385388938184	0.00135798452974771	0.0316858417991423	0.00671035354446569	0.00246913580246914	0.165817599907026	0.00323076923076923	0.00332050449009513	0.00317460317460317	0.98	0.979365079365079	0.593064182194617	1	1	0.554486531986532	0.5	0.5	0.980555555555556	1	0.549010989010989	0.734249416645061	0.628541049593681	0.467312171832296	0.989506172839506	1	0.052027972027972	0.0979882862235803	0.888110963683719	1	0.524465809405183	0.443299350289197	0.463723781983347	0.504507936507936	0.0530128205128205	0.00256410256410256	0.460824514991182	0.174871380973076	0.639810015247441	0.515323763955343	0.471158715202328	0.496825396825397	0.987536231884058	0.333333333333333	0.148827979725813	0.198347966327506	0.59383598921443	0.931443975357288	0.673677248677249	0.277777777777778	0.00178788060576974	0.00224342629217521	0.0026531339031339	0.213246078158359	0.197499940146999	0.00170940170940171	0.00259134254794814	0.0846433294295613	0.00134008240892537	0.016212873148357	0.0037037037037037	0.00137701479806743	0.00749565037255159	0.00125786163522013	0.00303030303030303	0.000493827160493827	0.0019047619047619	0.0111111111111111	0.0531595253338211
chr1:8400056-8400142	0.277777777777778	0.277777777777778	0.311111111111111	0.342762790736618	0.166666666666667	0.277777777777778	1	0.33960181705888	0.210290573623907	0.227957870508609	0.224856588830273	0.583333333333333	0.277777777777778	0.351910629053486	0.302586238198983	0.346892751229887	0.166666666666667	0.222222222222222	0.25	0.166666666666667	0.831962000962001	0.111111111111111	1	1	0.996560846560847	1	1	1	0.93428287677078	1	1	1	0.222222222222222	0.929849331766443	1	0.936522366522366	0.73254329004329	0.787792207792208	1	0.984197533399661	0.677777777777778	1	0.711666666666667	0.266666666666667	0.333333333333333	1	0.859935332157554	0.958333333333333	0.0833333333333333	0.708307565450423	1	0.111111111111111	1	0.277777777777778	0.858290361599185	0.111111111111111	0.166666666666667	0.833333333333333	1	0.0416666666666667	0.277777777777778	0.222222222222222	0.0416666666666667	0.0555555555555556	0.0714285714285714	0.337962962962963	0.0238095238095238	0.233333333333333	0.25	0.0714285714285714	0.0666666666666667	0.471422558922559	0.25	0.232279993859052	0.387037037037037	0.270959675808814	0.388554888068485	0.278344671201814	0.349174280680252
chr21:34032153-34032238	0.277777777777778	0.166666666666667	0.211111111111111	0.25	0.583333333333333	0.178571428571429	0.285714285714286	0.291666666666667	0.277777777777778	1	0.285714285714286	0.266666666666667	0.15	0.291666666666667	0.222222222222222	0.0555555555555556	0.277777777777778	0.1	0.166666666666667	0.25	1	1	1	0.888888888888889	1	1	0.893036810683869	0.859375	1	1	1	1	1	1	0.355555555555556	1	1	1	1	1	1	0.392857142857143	0.862103174603175	1	1	1	1	1	1	1	0.73015873015873	1	1	0.365079365079365	1	0.355555555555556	1	1	1	0.0833333333333333	0.0833333333333333	0.133333333333333	0.211111111111111	0.0833333333333333	0.0833333333333333	0.277777777777778	0.395833333333333	0.166666666666667	0.355555555555556	0.0833333333333333	0.291666666666667	0.0666666666666667	0.291666666666667	0.1875	0.0666666666666667	0.0833333333333333	0.166666666666667	0.166666666666667	0.166666666666667
chr8:2585693-2585757	0.00222222222222222	0.0508040935672515	0.779908906882591	0.251219512195122	0.191227690518092	0.173048941798942	0.125777777777778	0.171910608721891	0.181944444444445	0.686984126984127	0.25	0.00333333333333333	0.156636816342699	0.0138271604938272	0.0756320739677985	0.00170940170940171	0.00229885057471264	0.045	0.00289855072463768	0.0103703703703704	1	1	0.563427409496375	1	0.669444444444444	1	1	1	0.931666666666667	1	0.659772126022126	0.932742346643949	0.622574955908289	0.551250917327254	0.843399542213672	0.563888888888889	1	0.87037037037037	0.720431668991139	0.462249453333045	0.755752696936272	0.543718344012462	0.431760651629073	1	0.817353675864314	1	0.858046744389455	0.292460317460317	0.645701272989879	0.702222222222222	1	1	0.0746296296296296	0.924498906666089	1	0.937789804965581	0.796666666666667	1	0.00333333333333333	0.12962962962963	0.00666666666666667	0.415778599065044	0.199074074074074	0.00303030303030303	0.0439814814814815	0.286622574955908	0.0174074074074074	0.838015873015873	0.293849206349206	0.143520667419076	0.0715724496426252	0.119047619047619	0.262474474474475	0.0862698412698413	0.189555555555556	0.0989308046450904	0.167518518518519	0.222222222222222	0.0087037037037037
chr9:131369910-131369973	0.583333333333333	1	0.222222222222222	0.166666666666667	0.2	0.617989163614163	0.627005772005772	0.166666666666667	0.222222222222222	0.222222222222222	1	1	1	0.583333333333333	0.19047619047619	0.583333333333333	1	0.222222222222222	0.25	0.583333333333333	1	0.166666666666667	1	1	1	1	1	1	1	0.848958333333333	1	0.5	1	1	1	1	0.944444444444444	1	1	0.885648148148148	1	1	0.921296296296296	1	1	0.99537037037037	1	1	1	1	1	1	0.969285714285714	1	1	1	1	1	1	0.238095238095238	0.583333333333333	0.222222222222222	0.166666666666667	0.62962962962963	0.222222222222222	0.166666666666667	0.166666666666667	0.138888888888889	0.222222222222222	0.222222222222222	0.518518518518518	0.558712144790576	0.488888888888889	1	1	0.166666666666667	0.623238095238095	0.649984023912595	0.166666666666667
chr11:133938894-133939198	0.00521102786049684	0.00242424242424242	0.00767176075999606	0.0897967140504454	0.0287303449238933	0.00136054421768707	0.00289855072463768	0.0016260162601626	0.00386001510340784	0.0116812704039934	0.0125117206957842	0.0192400368204462	0.000925925925925926	0.00799332733543259	0.00939246343839018	0.00216000536930769	0.00770942157432687	0.00106837606837607	0.0339014048107098	0.00102564102564103	0.439390828100204	0.842387967929103	0.681560558735145	0.802440941854862	0.44856691962158	0.646098901098901	0.915213579075472	0.974782547699214	0.480092592592593	1	0.63759915508408	1	0.623923005099476	0.591776125109458	0.25160388030135	0.739874847923944	0.573826173826174	0.709728013214855	1	0.00666666666666667	0.0488486676721971	0.0037037037037037	0.205771288500932	0.457149672850333	1	0.00555555555555555	0.446673281159205	0.545767195767196	0.162948815889992	0.159825320877952	0.346195944909018	0.702802382802383	0.502323072590603	0.408698897157756	0.475447372467612	0.60729054374275	0.955072900955254	0.61070957197989	0.26940023603315	0.00185185185185185	0.0025364758698092	0.00539201539201539	0.00854037267080745	0.00425925925925926	0.0127315987954286	0.00681845931845931	0.00521866868876102	0.00577905491698595	0.00973702600316303	0.00718156301635748	0.00120177299775632	0.00392156862745098	0.0021505376344086	0.00714149712880167	0.00141843971631206	0.00125786163522013	0.0443789465866091	0.0049474350126524	0.00151515151515152
chr10:102649408-102649508	0.303946208112875	0.2	0.111111111111111	0.197420634920635	0.333333333333333	0.142857142857143	0.166666666666667	0.222222222222222	0.245634920634921	0.166666666666667	0.25	0.166666666666667	0.368647787397788	1	0.222222222222222	0.317460317460317	0.166666666666667	1	0.38772095959596	1	0.729166666666667	1	0.166666666666667	1	1	1	1	1	0.920416666666667	1	0.770987654320988	0.888888888888889	1	1	1	1	0.222222222222222	1	1	1	1	0.862962962962963	1	1	1	1	1	1	1	1	1	1	1	1	1	0.912037037037037	1	1	1	0.229553203997648	0.166666666666667	0.454650673400673	0.344325396825397	0.166666666666667	1	0.0666666666666667	0.226604938271605	0.184114583333333	0.2	0.222222222222222	0.58478835978836	0.288095238095238	0.166666666666667	0.47609126984127	1	0.535416666666667	1	1	0.469270833333333
chr19:36748502-36748508	0.00784909132735219	0.0358716475095785	0.0888888888888889	0.0138888888888889	0.0833333333333333	0.017962962962963	0.133333333333333	0.0277777777777778	0.006755710414247	0.111111111111111	0.0185185185185185	0.0111111111111111	0.0299338358191477	0.020216049382716	0.395833333333333	0.0584023636469399	0.0214051174830745	0.037037037037037	0.0277777777777778	0.0138888888888889	1	0.641367277968323	1	1	0.479302584307214	0.5	1	0.596230071342522	1	1	0.637261392250516	1	0.666666666666667	0.505082600597559	0.742828717320862	0.79699041362078	0.0555555555555556	0.5	1	0.826417645846217	0.470747239275866	0.49570959155855	0.356552565081977	0.666666666666667	1	0.347400672686648	0.638888888888889	1	0.472555555555555	0.0185185185185185	0.0555555555555556	0.333333333333333	0.745857067274775	1	0.789019916402269	0.666169522607023	0.504860415380262	0.527777777777778	0.5	0.142857142857143	0.0334623806992228	0.0233585858585859	0.00105797101449275	0.0197851851851852	0.0522751322751323	0.0138888888888889	0.171717171717172	0.00796988851361917	0.0715205506937932	0.0115432098765432	0.000880654200263052	0.0111111111111111	0.0185185185185185	0.0138888888888889	1	0.0139366471734893	0.0277777777777778	0.0363549795615014	0.0238095238095238
chr1:151870591-151870680	0.510030463363797	0.582367704916725	0.366549088771311	0.111111111111111	0.3455291005291	0.285501136481529	0.166666666666667	0.319196353755177	0.866666666666667	0.0238095238095238	1	1	0.349757575757576	0.396825396825397	0.473809523809524	0.300793650793651	0.352133870028607	0.475294733277927	0.408168775668776	1	1	1	0.166666666666667	1	0.166666666666667	0.888888888888889	0.23015873015873	1	0.861111111111111	1	1	1	0.355555555555556	1	1	0.861111111111111	1	0.0833333333333333	0.5	0.958333333333333	0.211111111111111	1	1	1	1	0.966269841269841	1	1	1	0.166666666666667	0.888888888888889	1	1	1	0.944444444444445	1	0.880952380952381	1	1	0.0555555555555556	0.408333333333333	0.0277777777777778	0.0476190476190476	0.171717171717172	0.341269841269841	0.429323251734277	0.388888888888889	0.0606060606060606	0.361607142857143	0.34520202020202	0.0777777777777778	0.560185185185185	0.116666666666667	0.0238095238095238	0.464287518037518	0.261840089571182	0.583333333333333	0.57425	0.581701631701632
chr3:4868433-4868476	0.510314814814815	0.47122717890575	0.666666666666667	1	1	0.166666666666667	0.527676767676768	1	0.5550962000962	1	0.460819334986002	1	0.133333333333333	0.166666666666667	0.416666666666667	0.166666666666667	0.592592592592593	0.262589285714286	0.41133289005838	0.166666666666667	1	1	1	1	1	0.95	1	1	1	1	1	0.865972222222222	0.99125	1	1	1	1	1	1	1	1	1	1	0.903658008658008	1	0.222222222222222	1	0.619047619047619	1	1	1	1	0.952777777777778	1	1	1	0.894329004329004	0.883812531422825	1	0.583333333333333	0.630796425796426	1	0.5	0.46031746031746	0.19047619047619	0.166666666666667	0.166666666666667	0.648600489017156	0.222222222222222	0.238095238095238	0.222222222222222	0.563875661375661	1	1	0.61452380952381	0.2	0.528095238095238	0.718882275132275	0.330258297258297
chr20:46468686-46468774	1	1	0.933333333333333	1	1	1	1	1	1	1	1	1	0.5	0.806388888888889	0.222222222222222	0.651769547325103	0.222222222222222	1	1	0.6	1	1	0.881944444444445	1	1	1	1	1	1	1	0.166666666666667	1	0.927777777777778	1	1	1	1	1	0.6	1	0.166666666666667	1	1	0.166666666666667	1	1	1	0.666666666666667	1	1	0.806666666666667	0.5	1	0.25	1	0.916666666666667	0.451388888888889	1	1	0.5	0.587103174603175	0.25	0.125	1	1	0.851851851851852	0.822916666666667	0.258333333333333	0.133333333333333	0.111111111111111	0.375	0.881481481481481	0.608585858585859	0.759259259259259	1	0.875	0.694444444444445	0.888888888888889	0.761904761904762
chr20:62168669-62168682	0.025	0.0125	0.238095238095238	0.00833333333333333	0.5125	0.358333333333333	0.27962962962963	0.786111111111111	0.343333333333333	0.0125	0.191666666666667	0.025	0.637857142857143	0.141666666666667	0.333333333333333	0.495714285714286	0.391452991452991	0.339583333333333	0.5125	0.272893217893218	0.0944444444444444	1	0.191666666666667	1	0.786111111111111	0.397222222222222	0.679166666666667	0.380555555555556	1	0.968253968253968	0.141666666666667	0.35	0.025	0.874603174603174	1	1	1	1	0.116666666666667	0.5	1	1	1	1	0.930555555555556	1	1	1	1	0.5	0.843650793650794	1	0.633333333333333	0.491666666666667	1	0.765873015873016	1	1	0.666666666666667	0.0181818181818182	0.305396825396825	0.290060468631897	1	0.141666666666667	0.025	0.0388888888888889	1	0.116666666666667	0.376984126984127	1	1	0.233465608465609	0.0142857142857143	0.0166666666666667	1	0.469444444444444	0.217638888888889	0.0388888888888889	0.0583333333333333
chr2:3633150-3633219	0.230714285714286	0.122222222222222	0.211111111111111	0.266666666666667	0.211111111111111	0.166666666666667	0.0833333333333333	0.172820512820513	0.0555555555555556	0.277777777777778	0.220714285714286	0.266666666666667	0.211111111111111	0.358333333333333	0.316666666666667	0.316666666666667	0.211111111111111	0.211111111111111	0.251428571428571	0.259285714285714	1	0.861111111111111	1	0.81005291005291	1	1	1	1	1	0.583333333333333	0.06	0.166666666666667	0.166666666666667	1	0.277777777777778	1	1	0.222222222222222	1	0.166666666666667	0.583333333333333	1	1	0.968928571428571	1	1	1	0.583333333333333	1	1	1	1	1	1	1	1	1	1	1	0.198101851851852	0.350532661782662	0.314920634920635	0.255525664811379	0.37989417989418	0.416296296296296	0.0666666666666667	0.411789593030195	0.330657596371882	0.458099972943723	0.442147153258264	0.260655122655123	0.638888888888889	0.330432484182484	0.855555555555556	0.166666666666667	0.430696827342048	0.1	0.277777777777778	0.166666666666667
chr20:43514311-43514713	0.00110860814834506	0.000830837385459234	0.00116089682911662	0.000530110399196857	0.00048661800486618	0.00099502487562189	0.00193094419898543	0.00113939393939394	0.0761406955261715	0.00147694818441452	0.00119537739256049	0.0014533319562973	0.00170940170940171	0.00123456790123457	0.000584737499828342	0.000711815380745771	0.000673400673400673	0.00379099048552488	0.00108200366264882	0.000649617871840094	0.581902639379978	0.282257140660439	0.291666666666667	0.521352170475609	1	0.00222222222222222	0.358344459627144	0.982723789620341	1	0.765162666390977	0.871870936081462	0.975555555555556	0.329992168220691	0.033973063973064	0.209005054582266	0.50201079301111	0.00158730158730159	0.56403873520756	0.149625009493431	0.0021505376344086	0.517330836844021	0.24413095976555	0.149669312169312	0.802655015090535	0.787003422580297	1	0.598055449994684	0.620693372566227	1	0.672090590288265	1	0.516866895621834	1	0.996743608835939	0.980854700854701	1	0.683974133649713	0.572042117419398	0.505858143559293	0.00116959064327485	0.00350877192982456	0.00156279995271458	0.00136054421768707	0.00126059094668394	0.0372909448191515	0.0075733109574675	0.0019453395393245	0.00126085435862744	0.00196078431372549	0.00126134773217153	0.000900900900900901	0.000911448908624005	0.000683794825612462	0.0178525068558879	0.00134291663140541	0.000784313725490196	0.00121212121212121	0.00050125313283208	0.00741768170390048
chr15:99408765-99408807	0.111111111111111	1	0.111111111111111	0.298941798941799	0.0833333333333333	0.166666666666667	1	0.155138888888889	0.583333333333333	0.344961074590704	0.112019400352734	0.166666666666667	0.222722978080121	0.166666666666667	0.107940752058399	0.0555555555555556	1	0.125	0.0833333333333333	0.0999251777029555	0.827407407407407	1	1	1	0.928571428571429	1	1	0.928571428571429	1	0.5	0.666666666666667	1	0.872850578483301	1	0.111111111111111	1	1	0.990740740740741	1	1	1	0.73015873015873	0.808982911881463	1	1	0.888888888888889	0.222222222222222	0.748333333333333	0.166666666666667	0.890652557319224	0.738095238095238	1	0.874732510288066	0.79015873015873	0.826388888888889	0.111111111111111	1	0.838888888888889	1	1	0.0833333333333333	0.0833333333333333	0.111111111111111	0.277777777777778	0.412698412698413	0.151748971193416	1	0.301388888888889	1	0.111111111111111	0.166666666666667	0.133333333333333	0.133333333333333	0.161375661375661	0.166666666666667	0.129563492063492	0.0833333333333333	0.222222222222222	0.166666666666667
chr20:54579013-54579033	0.0588916494133885	0.0238095238095238	0.00793650793650794	0.126064283692778	0.123826948123154	0.0888888888888889	0.101054054054054	0.222165864396441	0.0627881007881008	0.0376337835329063	0.0783730158730158	0.0166666666666667	0.196351991088833	0.0818438986625129	0.127981620718463	0.0705901857639507	0.0888888888888889	0.0785151114317781	0.0705310457516339	0.0128205128205128	0.225925925925926	1	1	0.0416666666666667	0.194444444444444	0.0333333333333333	1	0.699400219274526	0.888888888888889	0.78767149386941	0.0555555555555556	0.0416666666666667	0.0416666666666667	1	0.0277777777777778	1	0.194444444444444	0.177777777777778	1	1	0.0858585858585859	1	1	1	1	1	0.253968253968254	0.494047619047619	1	1	0.781194430604474	0.692640692640693	1	1	0.79136978114025	0.0333333333333333	0.933333333333333	0.466409132947354	0.494047619047619	0.0606646825396825	0.0537432307475412	0.154069813694511	0.0666666666666667	0.25	0.123313492063492	0.0128205128205128	0.056638888888889	0.0895833333333333	0.102540305010893	0.0303030303030303	0.0402380952380952	0.0341175459278907	0.0418674535341203	0.0691336898395724	0.100370370370371	0.0830126170126171	0.118055555555555	0.0238095238095238	0.0166666666666667
chr17:72978213-72978651	0.00437547358769956	0.00113292635978661	0.0013095802110896	0.000836501593686415	0.00166666666666667	0.00155038759689922	0.00146917775764909	0.0703802610871785	0.00396499863275909	0.000595238095238095	0.00281292334432431	0.00115868340222561	0.00165289256198347	0.0606741684984607	0.00100677712839965	0.00110821999119871	0.0010672577339244	0.00339268590777513	0.00504343991358288	0.000722863221688003	0.996969696969697	0.985714285714286	0.0704637427582471	0.507642694585379	0.0977716727716728	0.5	0.386170953595648	0.992444444444444	0.656644890197522	1	1	0.595029841159872	0.944226803640116	0.412133443392357	0.46413973158374	0.802048890341796	1	0.968514661099301	0.512949349501074	0.0270175438596491	0.00256410256410256	0.298612674549781	0.59855370009751	0.644449846761207	0.461025809305046	0.0206730769230769	0.669950893292909	0.0672636347183631	0.339175745460603	0.992450824029771	0.996190476190476	0.566932086571907	0.0123686854846077	0.91442054958184	1	0.00416666666666667	1	0.0338624338624339	0.0045662100456621	0.00105820105820106	0.000701754385964912	0.000938967136150235	0.000408997955010225	0.000980392156862745	0.00118426575523176	0.00421617276739009	0.00109236162060814	0.000564971751412429	0.0951510141093474	0.000432900432900433	0.00168229708055492	0.00137359094320628	0.000960219733122336	0.000680272108843537	0.00256410256410256	0.000755677071466545	0.00132750576008068	0.00104773747508167	0.00354778502348943
chr1:235813820-235813931	0.128575245480208	0.00102749433106576	0.00102386953994575	0.0657691042215853	0.00160878386442296	0.00112054489537933	0.00333333333333333	0.00234000846115812	0.00130718954248366	0.00151893166032085	0.00277777777777778	0.00125786163522013	0.00208333333333333	0.00266666666666667	0.00109289617486339	0.000745165111110639	0.00149077649077649	0.00465116279069767	0.00917795844625113	0.00350877192982456	0.673042334342644	0.499351114664247	0.493774937761863	0.379380689485953	1	0.774383951623661	0.706137529812986	0.0997795414462081	1	0.512361590052716	0.691904761904762	0.883886261135754	0.2798556998557	0.663756613756614	0.632844526573161	0.474184745751848	0.838615905228481	1	1	0.431335104852972	0.549345238095238	0.547174117579974	1	0.714976055213242	0.426253292631002	0.0862433862433862	0.630476407847296	0.153598349431683	0.643311915873586	0.476644620811287	0.172486772486772	0.0460733232284956	0.474215823431215	0.45011458071869	0.630342312008979	0.533821379600441	0.426754850088183	0.58934663135971	0.574880276066211	0.00107416232489289	0.00248161764705883	0.00512820512820513	0.000823231724973019	0.00184327090925735	0.00220321720783456	0.00247430722297619	0.00111502984082749	0.00124233900177583	0.00119454791842262	0.000802352018009086	0.00066006600660066	0.00088194325999204	0.00052677963385811	0.00266666666666667	0.00121212121212121	0.00148148148148148	0.000750289072216853	0.0018018018018018	0.000860892103479189
chr5:173287674-173287764	0.833333333333333	0.25	0.388888888888889	0.222222222222222	0.0833333333333333	0.20109126984127	0.861111111111111	0.0833333333333333	0.574404761904762	0.583333333333333	0.533333333333333	1	0.634444444444445	1	1	0.111111111111111	1	0.19047619047619	0.222222222222222	0.166666666666667	1	1	1	1	1	0.8	1	0.793650793650794	1	0.660156902294409	1	1	0.830747474747475	1	1	0.886993998412031	0.0833333333333333	0.760416666666667	1	0.80472508972509	0.944444444444445	0.923945578231293	0.916666666666667	1	1	1	1	0.728624338624339	1	1	0.879696223316913	1	1	0.6	1	1	1	0.897037037037037	1	0.133333333333333	0.195773809523809	0.0833333333333333	0.166666666666667	0.412698412698413	0.133333333333333	0.233333333333333	0.222222222222222	0.2	0.222222222222222	0.3	0.444444444444444	0.611111111111111	0.555555555555555	0.166666666666667	0.149074074074074	0.166666666666667	0.384027777777778	0.335179863771818	0.166666666666667
chr17:38488272-38488484	0.0555555555555556	0.396666666666667	0.0311688311688312	0.0674747474747475	0.381481481481481	0.478174603174603	0.358333333333333	0.0814814814814815	0.189546911421912	0.0555555555555556	0.166666666666667	0.381904761904762	0.161666666666667	0.062962962962963	0.140740740740741	0.0833333333333333	0.0333333333333333	0.05	1	0.0555555555555556	0.305714285714286	0.133333333333333	1	0.66780753968254	0.888392857142857	1	0.111111111111111	1	0.951785714285714	0.285714285714286	0.0647619047619048	0.616452991452991	0.277777777777778	1	0.814772727272727	0.674074074074074	1	0.0833333333333333	0.358333333333333	1	0.590815533672677	1	1	1	0.915277777777778	1	1	1	1	1	0.141666666666667	0.654761904761905	1	1	1	1	1	0.808888888888889	1	0.222619047619048	0.154761904761905	0.421212121212121	0.0833333333333333	0.0375	0.176190476190476	0.42	0.277777777777778	0.166666666666667	0.392234432234432	0.117460317460317	0.107142857142857	0.107724867724868	0.273997113997114	0.223333333333333	0.285800865800866	0.166666666666667	0.235160173160173	0.277777777777778	0.424132730015083
chr13:109793009-109793031	0.02	0.0790966386554622	0.00516219667943806	0.0295744075174497	0.0180995475113122	0.025	0.00833333333333333	0.0297751398380329	0.141798941798942	0.012928001292792	0.0120956946063825	0.0166666666666667	0.136111111111111	0.0125	0.0214880920982309	0.00444444444444444	0.105986632841472	0.0125	0.00303030303030303	0.0485714285714286	0.253232780291604	0.812324929971989	1	1	0.05	0.381017316017316	0.259365079365079	0.740948638862402	1	0.936471861471861	0.20657616892911	0.162142857142857	0.25625	0.0166666666666667	0.527777777777778	0.5125	0.255042735042735	0.162142857142857	1	0.431363636363636	0.900779220779221	0.777727272727273	1	0.546918767507003	0.837857142857143	0.666666666666667	0.872478632478633	0.705909090909091	1	0.777142857142857	1	0.791428571428571	0.611428571428571	0.359231411862991	1	0.172142857142857	0.440454545454545	0.777142857142857	0.635547201336675	0.00909090909090909	0.0381818181818182	0.0201058201058201	0.186135912698413	0.0272727272727273	0.0390572390572391	0.0125	0.0125	0.02042008757526	0.0125	0.00444444444444444	0.0944444444444446	0.0775209358542693	0.02	0.00833333333333333	0.156985606985607	0.000493827160493827	0.067327295511506	0.0201178171527009	0.0124354446722868
chr16:71603781-71603933	1	1	0.477999518999519	1	0.5	0.6	0.166666666666667	0.73015873015873	0.483023328523329	1	0.148148148148148	0.19047619047619	0.166666666666667	0.427350427350427	0.583333333333333	0.555555555555555	0.222222222222222	0.166666666666667	0.6	0.111111111111111	1	1	1	0.895833333333333	1	1	1	0.943713667285096	1	0.82475	1	1	1	1	1	0.947623376623376	1	1	1	0.277777777777778	1	0.888888888888889	1	1	1	0.862185185185185	0.166666666666667	1	1	0.927513227513227	1	1	1	0.833333333333333	0.842962962962963	0.946965608465608	1	0.854166666666667	0.916666666666667	0.277777777777778	0.668243145743146	0.291666666666667	1	0.222222222222222	0.6	0.472099867724868	0.633009388940762	0.202020202020202	0.142857142857143	0.345454545454545	0.575353054353054	0.222222222222222	0.261904761904762	0.507579104023548	0.166666666666667	0.490887980332425	0.166666666666667	0.244444444444444	0.555555555555555
