region	group	GSI
chr4:5519750-5519761	Endoderm	0.114533363845315
chr5:139733478-139733494	Mesoderm	0.255212764505423
chr9:107753436-107754032	Endoderm	0.0419706695378279
chr2:27485440-27485653	Endoderm	0.000611792294237745
chr13:48894073-48894091	Mesoderm	0.223348670015919
chr5:55216123-55216295	Ectoderm	0.249703374405985
chr17:75166349-75166431	Endoderm	0.311645026246713
chr22:18463560-18463593	Ectoderm	0.474687833432361
chr18:20716985-20716990	Endoderm	0.157130224815148
chr7:27197885-27197932	Mesoderm	0.196574069461428
chr2:77131479-77131563	Mesoderm	0.093904376174632
chr10:111725476-111725505	Mesoderm	0.390321368728338
chr13:113243430-113243455	Endoderm	0.080051677355983
chr15:44656664-44656687	Ectoderm	0.090983071812435
chr4:186047571-186047733	Endoderm	0.0401114275109021
chr12:108908684-108909258	Endoderm	0.000710359776418923
chr1:225954691-225954718	Endoderm	0.601078618642703
chr6:159513885-159513952	Endoderm	0.196559902413569
chr8:126591202-126591397	Mesoderm	0.132366914276584
chr22:48534839-48534886	Ectoderm	0.392445590830268
chr2:11245768-11245911	Ectoderm	0.221435657430732
chr13:110384507-110384644	Ectoderm	0.0770116421550284
chr9:14046331-14046444	Mesoderm	0.140208293787516
chr11:8730942-8731032	Endoderm	0.235768245236467
chr1:14195461-14195522	Ectoderm	0.54762695983431
chr1:62055258-62055262	Endoderm	0.35770720371925
chr19:38865638-38866025	Mesoderm	0.00108234440676602
chr9:112910770-112910797	Ectoderm	0.371882402625839
chr12:92594250-92594361	Endoderm	0.350934119915374
chr7:73476672-73476681	Ectoderm	0.478439354245733
chr15:74702632-74702726	Mesoderm	0.11888475260512
chr3:31038838-31039052	Mesoderm	0.203836648476145
chr1:7946618-7946781	Endoderm	0.309865001111801
chr8:29259276-29259286	Ectoderm	0.494887060772908
chr14:93483730-93483738	Endoderm	0.227865091857523
chr20:46967715-46967822	Endoderm	0.134621240792997
chr5:96003696-96003825	Mesoderm	0.212876897952333
chr4:4037685-4037904	Ectoderm	0.388168367035051
chr1:68516069-68516156	Ectoderm	0.0605399389697264
chr14:99707262-99707443	Mesoderm	0.103063627036229
chr1:79482859-79482894	Mesoderm	0.191896197692671
chr19:33184173-33184299	Ectoderm	0.459161170724282
chr1:208080948-208080980	Ectoderm	0.146123906099426
chr2:177026587-177026669	Mesoderm	0.194046935533418
chr6:157614627-157614692	Ectoderm	0.389156091770916
chr3:49549779-49549791	Mesoderm	0.0345937245788351
chr10:13967668-13967739	Endoderm	0.138232636331626
chr10:121578130-121578168	Endoderm	0.373112118502758
chr21:19552873-19553017	Endoderm	0.0383934550403119
chr10:105419967-105420087	Endoderm	0.137227353528849
chr17:38697399-38697506	Ectoderm	0.356633215992241
chr1:121258360-121258489	Endoderm	0.137127900533833
chr7:25354418-25354464	Ectoderm	0.362100410745649
chr18:12011126-12011344	Ectoderm	0.275644241651939
chr6:23560321-23560395	Ectoderm	0.549306449471631
chr20:40206803-40207010	Ectoderm	0.453539027298878
chr19:50076314-50076480	Ectoderm	0.0952259098222212
chr9:132639381-132639411	Ectoderm	0.0807435883906522
chr1:19764651-19764720	Ectoderm	0.448736348058165
chr3:17193373-17193492	Endoderm	0.192212995274318
chr5:174813179-174813316	Mesoderm	0.343618999472094
chr17:46019409-46019511	Mesoderm	0.0845242199049523
chr12:68083846-68083850	Ectoderm	0.0761050727631389
chr21:35197108-35197283	Endoderm	0.557568011376099
chr15:29864233-29864388	Mesoderm	0.0491200292103338
chr8:66860931-66860948	Endoderm	0.0733154647690887
chr4:57835605-57835661	Endoderm	0.240437829071621
chr16:46549545-46549585	Mesoderm	0.0608396260097864
chr4:154044010-154044163	Mesoderm	0.331458949537441
chr22:47070535-47070640	Ectoderm	0.335381381181818
chr11:46732432-46732450	Endoderm	0.632603084148886
chr3:42727514-42727526	Endoderm	0.10105819978174
chr1:226833090-226833133	Ectoderm	0.0762424731440412
chr9:75014685-75014878	Mesoderm	0.0691422684072228
chr5:131445616-131445767	Mesoderm	0.218391351982698
chr8:118622598-118622615	Ectoderm	0.166931584717829
chr10:90985054-90985076	Mesoderm	0.0547369931444863
chr6:143167259-143167278	Endoderm	0.0749120212116262
chr12:53580608-53580664	Ectoderm	0.288363870838097
chr17:59299189-59299296	Ectoderm	0.269240615497996
chr3:14674657-14674850	Endoderm	0.0539957285717499
chr6:88803947-88804264	Mesoderm	0.117585937328156
chr11:85955425-85955922	Endoderm	0.0410778408978503
chr8:127892186-127892203	Mesoderm	0.0874899035099856
chr2:99101654-99101749	Mesoderm	0.411502087131756
chr4:29733189-29733226	Ectoderm	0.419709324635929
chr4:71696501-71696533	Endoderm	0.22240040642745
chr5:59063759-59063960	Mesoderm	0.209987802951768
chr1:8181241-8181264	Mesoderm	0.215240117310612
chr9:95726372-95726379	Mesoderm	0.271022765056416
chr13:32889514-32889898	Endoderm	0.000264035322014633
chr14:59157697-59157714	Ectoderm	0.549380575622715
chr5:156540187-156540258	Endoderm	0.177544906447943
chr3:67750215-67750391	Ectoderm	0.164148568565175
chr1:8952260-8952455	Ectoderm	0.204141776013484
chr10:106946361-106946468	Ectoderm	0.171992520099149
chr16:30485169-30485348	Ectoderm	0.182256204459616
chr6:12512309-12512417	Mesoderm	0.226211169612202
chr1:211817911-211818023	Endoderm	0.0403381423421997
chr19:42304880-42305179	Endoderm	0.161430159381441
chr1:32694273-32694375	Endoderm	0.320698043681645
chr1:161193964-161194080	Mesoderm	0.305724333194909
chr10:11081431-11081519	Mesoderm	0.395743320630848
chr22:38577254-38577351	Mesoderm	0.0177845026346022
chr1:92450230-92450344	Endoderm	0.221776248538968
chr11:128369956-128370208	Ectoderm	0.285009197051216
chr2:43038873-43038893	Endoderm	0.327876449617928
chr2:224773375-224773403	Ectoderm	0.428750383634213
chr11:73655362-73655392	Ectoderm	0.392998707125549
chr16:85554727-85554836	Ectoderm	0.410096319101789
chr5:36151788-36152671	Endoderm	0.0424621020760249
chr9:9929453-9929626	Ectoderm	0.215871423793757
chr7:23338287-23338332	Endoderm	0.515509006820846
chr10:51506532-51506593	Ectoderm	0.121010353807696
chr3:127506680-127506692	Endoderm	0.390398259339765
chr3:159689305-159689523	Endoderm	0.339303026820945
chr5:72794049-72794540	Mesoderm	0.00163572752102781
chr16:67877008-67877249	Endoderm	0.0364762632846784
chr5:133454055-133454237	Ectoderm	0.0433947337181038
chr1:42611267-42611338	Endoderm	0.16841304608974
chr17:76148289-76148321	Mesoderm	0.209536577551079
chr11:44009214-44009280	Endoderm	0.45175346378708
chr12:122516839-122517094	Ectoderm	0.00108994522231959
chr6:28831652-28832132	Mesoderm	0.000885830246232788
chr10:11704590-11704642	Endoderm	0.148148596456214
chr15:102048566-102048585	Endoderm	0.0954455556956373
chr1:110447034-110447207	Mesoderm	0.151303672724616
chr17:63225103-63225125	Ectoderm	0.547741538092454
chr15:78495781-78495992	Ectoderm	0.197209496331573
chr4:83319301-83319343	Ectoderm	0.070188704182869
chr4:15683205-15683854	Ectoderm	0.00306443485990426
chr10:3923795-3923981	Ectoderm	0.197348205319953
chr8:102450936-102450981	Ectoderm	0.461706782216804
chr10:97067507-97067735	Mesoderm	0.103491165965424
chr20:49100085-49100230	Endoderm	0.119718344842612
chr14:28284585-28284659	Mesoderm	0.323028045665091
chr12:12252248-12252381	Endoderm	0.201085363865498
chr13:95511316-95511514	Endoderm	0.166543432548007
chr12:60253250-60253396	Mesoderm	0.296018277102859
chr20:52198881-52199024	Mesoderm	0.240312419481406
chr5:95144405-95144575	Ectoderm	0.518170701099878
chr7:17139202-17139324	Ectoderm	0.357164245428558
chr18:8817364-8817517	Endoderm	0.435876200979129
chr21:42733824-42733973	Ectoderm	0.34749648053496
chr15:67695912-67695970	Mesoderm	0.295286574425856
chr16:26351235-26351336	Ectoderm	0.302154089405351
chr5:130831692-130831731	Ectoderm	0.370926101757653
chr2:58768591-58768763	Endoderm	0.0485417554965478
chr11:41121843-41122071	Ectoderm	0.309400844176236
chr20:57430299-57430394	Ectoderm	0.257200350132672
chr3:133470785-133471004	Mesoderm	0.302101047340289
chr4:185879968-185880051	Ectoderm	0.386536840601945
chr11:131805068-131805264	Mesoderm	0.315229256806342
chr11:320653-320687	Mesoderm	0.239710643787191
chr12:30262236-30262406	Mesoderm	0.076051772993144
chr3:179392886-179392940	Endoderm	0.189805821444182
chr14:47304713-47304865	Ectoderm	0.494797531892708
chr17:75441385-75441391	Endoderm	0.390574062133859
chr6:64220868-64221057	Mesoderm	0.166593012805449
chr19:58341740-58341800	Endoderm	0.443073875140272
chr7:47611396-47611416	Endoderm	0.0819141209448279
chr11:72929282-72929699	Endoderm	0.00544825315539887
chr12:21927970-21928134	Ectoderm	0.108522098268482
chr9:99366059-99366133	Endoderm	0.265075635813476
chr8:9045557-9045729	Ectoderm	0.415952287834827
chr9:117507817-117507958	Ectoderm	0.0907897836541023
chr15:78299078-78299245	Endoderm	0.1282603784047
chr16:75082518-75082646	Ectoderm	0.345572129578411
chr8:53299277-53299512	Ectoderm	0.39013558414509
chr3:10620122-10620186	Endoderm	0.221770573398241
chr2:58346233-58346357	Mesoderm	0.247429416939273
chr17:61524455-61524554	Mesoderm	0.137509974588082
chr8:55101062-55101105	Endoderm	0.168106372741693
chr18:12862399-12862436	Mesoderm	0.399705770744622
chr5:135382593-135382640	Ectoderm	0.120040410526288
chr2:158880961-158881098	Mesoderm	0.0171140659863053
chr16:30470102-30470231	Ectoderm	0.139204900728201
chr20:55971538-55971669	Endoderm	0.364247977714552
chr17:28088027-28088434	Endoderm	0.122411100282463
chr5:103415919-103416021	Endoderm	0.0784903942850263
chr20:61585786-61585923	Ectoderm	0.388931458608764
chr18:66147630-66147742	Ectoderm	0.381491191524212
chr1:26380279-26380489	Endoderm	0.259352920920564
chr1:21488408-21488447	Endoderm	0.457291217577813
chr14:92330817-92330928	Endoderm	0.130658633213422
chr16:64704527-64704735	Ectoderm	0.390083594275778
chr9:93588839-93588946	Ectoderm	0.371568650432791
chr19:14097309-14097449	Ectoderm	0.258241755295013
chr9:90195945-90195969	Mesoderm	0.430210277671528
chr10:12673978-12674012	Mesoderm	0.448493688660163
chr4:182781572-182781783	Ectoderm	0.485751704118991
chr10:114198894-114199111	Mesoderm	0.123051663404336
chr8:62691696-62691803	Ectoderm	0.194008812431773
chr4:68447129-68447221	Ectoderm	0.0684299991320966
chr6:27689724-27689861	Ectoderm	0.413116336852157
chr3:156534655-156535216	Mesoderm	0.0565923116820121
chr6:107390619-107390644	Ectoderm	0.355453348393702
chr8:37102655-37102741	Ectoderm	0.497772706090423
chr2:121034126-121034213	Mesoderm	0.0956324290710439
chr12:2360165-2360204	Ectoderm	0.242523669451398
chr7:91671230-91671489	Mesoderm	0.321534724236655
chr6:90984376-90984448	Ectoderm	0.401467459437399
chr19:36642356-36642414	Ectoderm	0.301027643187887
chr9:116299412-116299460	Endoderm	0.546628545619777
chr1:27650932-27650960	Endoderm	0.184259340303855
chr6:117869178-117869240	Endoderm	0.211367524850823
chr13:114814679-114814723	Ectoderm	0.347367744556959
chr17:79012382-79012403	Endoderm	0.199241831191961
chr10:28689007-28689107	Ectoderm	0.349783330973919
chr10:3509703-3509757	Ectoderm	0.49233502775745
chr7:150811033-150811115	Mesoderm	0.103199766592782
chr7:64035492-64035515	Ectoderm	0.323097027919525
chr10:79369548-79369752	Endoderm	0.404836498887704
chr16:85482325-85482347	Ectoderm	0.577260170551969
chr17:8092652-8093011	Mesoderm	0.00133520277240318
chr17:66470969-66470977	Ectoderm	0.124077174695043
chr21:42061340-42061523	Mesoderm	0.196996392835622
chr8:21769777-21769784	Endoderm	0.301427496036098
chr2:10219543-10219585	Endoderm	0.0600561288663924
chr2:69614300-69614744	Ectoderm	0.000212711380891684
chr18:32173171-32173205	Endoderm	0.434213472034737
chr1:90685300-90685340	Ectoderm	0.180094492092541
chr3:46441768-46441935	Ectoderm	0.452038819645804
chr13:91827486-91827492	Endoderm	0.175107023640974
chr17:78004594-78004670	Mesoderm	0.453036349270757
chr10:119305819-119305971	Mesoderm	0.372341954215995
chr5:41789510-41789580	Ectoderm	0.41242206338689
chr12:38644049-38644270	Ectoderm	0.189436827071991
chr12:104854166-104854211	Endoderm	0.110865136431295
chr1:1148346-1148353	Endoderm	0.153581339081553
chr6:22632200-22632344	Ectoderm	0.493501667613817
chr3:72202229-72202380	Endoderm	0.16914921288627
chr1:155057957-155058293	Mesoderm	0.00432676243441904
chr5:28011691-28011774	Ectoderm	0.401821554238163
chr8:96695375-96695507	Mesoderm	0.220020974839396
chr16:84187141-84187316	Ectoderm	0.139191534280419
chr12:7910305-7910504	Ectoderm	0.0917255910827769
chr16:19130404-19130520	Ectoderm	0.193484007297287
chr18:46288072-46288089	Mesoderm	0.153587953766665
chr12:54072994-54073227	Endoderm	0.254874187467461
chr6:376919-377110	Ectoderm	0.236847119454385
chr17:4382788-4383007	Mesoderm	0.395932672095832
chr1:73581097-73581143	Mesoderm	0.174342886678066
chr10:24142550-24142685	Mesoderm	0.0772828908623449
chr4:159969457-159969607	Endoderm	0.0660705508671202
chr5:157030657-157030767	Endoderm	0.103510780239047
chr4:5127424-5127655	Ectoderm	0.103790741486807
chr14:56687251-56687528	Endoderm	0.221732754490905
chr8:125685870-125685924	Endoderm	0.259804463705939
chr1:211779934-211780004	Mesoderm	0.130130011033754
chr18:3832421-3832650	Endoderm	0.223325077453906
chr2:228304010-228304031	Endoderm	0.404528072464762
chr16:86539682-86539800	Mesoderm	0.0682648162925391
chr16:49458167-49458344	Ectoderm	0.0766832689423851
chr2:232571050-232571520	Mesoderm	0.000731301336611923
chr10:116160167-116160262	Endoderm	0.129980691752757
chr12:1318960-1319100	Mesoderm	0.172448640150353
chr2:238635196-238635290	Ectoderm	0.191313376948137
chr10:111765767-111765866	Endoderm	0.22373205429033
chr20:48847692-48847868	Endoderm	0.33372035286691
chr19:1907966-1907971	Ectoderm	0.189613361661483
chr6:31105336-31105525	Endoderm	0.038003671257589
chr5:148595273-148595458	Endoderm	0.336290222013889
chr8:104063832-104063889	Ectoderm	0.242694423055166
chr17:56477246-56477289	Mesoderm	0.15967906188068
chr14:95346240-95346387	Ectoderm	0.14336102457899
chr1:172037572-172037636	Mesoderm	0.374994116699516
chr1:25324427-25324503	Endoderm	0.357007903620112
chr8:131513513-131513667	Mesoderm	0.150368824925856
chr2:213577312-213577580	Ectoderm	0.0346805663155755
chr19:6271836-6271959	Endoderm	0.28057768334341
chr13:80911755-80911789	Mesoderm	0.232937408062858
chr10:81059245-81059279	Endoderm	0.444368594080392
chr17:1960103-1960115	Ectoderm	0.3383194188599
chr2:20379602-20379679	Mesoderm	0.535333762429892
chr10:101673272-101673447	Mesoderm	0.34262613433945
chr12:3162700-3162718	Mesoderm	0.12951244159098
chr3:184434628-184434673	Endoderm	0.189162350325942
chr6:49518220-49518471	Ectoderm	0.00235950460845386
chr2:238814125-238814136	Endoderm	0.419495800504595
chr1:159770208-159770367	Ectoderm	0.198361724744078
chr9:36458357-36458394	Endoderm	0.0372996215091845
chr10:78883464-78883574	Mesoderm	0.223288850021526
chr18:71207295-71207361	Ectoderm	0.369514230171422
chr17:34886950-34886962	Mesoderm	0.0376336625230834
chr6:117868982-117869039	Ectoderm	0.258094947270315
chr12:2136596-2136801	Ectoderm	0.502008771119726
chr3:71151493-71151636	Ectoderm	0.377565767649808
chr1:242166607-242166754	Mesoderm	0.0691898382808417
chr11:2914191-2914243	Ectoderm	0.104894370930427
chr11:121800712-121800896	Ectoderm	0.108151518418815
chr5:167291697-167291914	Endoderm	0.0854864740304626
chr9:134595514-134595561	Mesoderm	0.123376913204231
chr1:35577838-35577922	Mesoderm	0.0270745986872658
chr15:94072107-94072182	Ectoderm	0.121603534068042
chr7:56183788-56183855	Ectoderm	0.00332526380182308
chr14:107041567-107041683	Endoderm	0.263678758770943
chr21:46891092-46891103	Ectoderm	0.207194175703469
chr9:24573485-24573533	Ectoderm	0.270324234588366
chr16:57096582-57096762	Ectoderm	0.266785269149612
chr7:32358687-32358706	Ectoderm	0.162391143721472
chr10:89446262-89446436	Ectoderm	0.432863475817522
chr1:44316228-44316392	Mesoderm	0.139397255768998
chr15:80185240-80185398	Mesoderm	0.143544406122104
chr14:52717323-52717572	Mesoderm	0.0859915717913595
chr17:10687233-10687420	Endoderm	0.148424031777334
chr2:240221055-240221142	Mesoderm	0.409317855863683
chr14:77564348-77564695	Endoderm	0.0408654941847735
chr15:47342926-47343185	Mesoderm	0.19022361101887
chr1:16083124-16083137	Mesoderm	0.186059805703494
chr22:47053748-47053866	Endoderm	0.0232497865501162
chr1:86967909-86967975	Ectoderm	0.581381568027185
chr22:38001006-38001187	Endoderm	0.137953398623416
chr1:45082873-45082881	Endoderm	0.0759429259954256
chr4:10424544-10424620	Ectoderm	0.335000318932726
chr17:2718368-2718459	Mesoderm	0.11757505829986
chr4:184848193-184848325	Mesoderm	0.18581394094393
chr19:44645596-44646067	Ectoderm	0.00365468703307664
chr19:39145432-39145558	Endoderm	0.292327893685574
chr2:69035341-69035563	Mesoderm	0.239221269054469
chr8:60962530-60962768	Mesoderm	0.0563083909510754
chr4:134041906-134041969	Ectoderm	0.0400385487454495
chr13:108816107-108816204	Mesoderm	0.248677672063568
chr4:40196525-40196634	Ectoderm	0.497552737160613
chr5:68628354-68628437	Mesoderm	0.0357484789189921
chr9:130186276-130187158	Mesoderm	0.00119146667067999
chr5:16842895-16842996	Endoderm	0.144819408167486
chr8:67431185-67431212	Endoderm	0.55241153222984
chr6:26017033-26017044	Ectoderm	0.34376895518051
chr1:167883151-167883297	Ectoderm	0.0696479287700144
chr16:15892453-15892540	Mesoderm	0.116219131402938
chr17:2875722-2875839	Ectoderm	0.183216044154417
chr3:193842933-193843095	Mesoderm	0.165142003306395
chr2:161284808-161284854	Endoderm	0.455364171561395
chr2:9785102-9785185	Mesoderm	0.208267656522296
chr2:86358504-86358629	Endoderm	0.155637089271262
chr2:69924461-69924578	Ectoderm	0.187511082011391
chr7:111695407-111695569	Endoderm	0.0745519647117965
chr1:3999537-3999766	Mesoderm	0.181093539446939
chr9:139533929-139533977	Mesoderm	0.151334865734056
chr19:40241892-40242024	Endoderm	0.252966797851905
chr1:27328591-27328624	Ectoderm	0.274440357625771
chr9:112556946-112557160	Ectoderm	0.130065612837213
chr4:80234640-80234864	Endoderm	0.101786061471395
chr12:93297233-93297265	Ectoderm	0.108204048623973
chr1:174878997-174879071	Endoderm	0.0545096388151722
chr6:10952315-10952536	Mesoderm	0.113407486386471
chr1:27216563-27216932	Endoderm	0.000136937936707771
chr19:18475741-18475751	Ectoderm	0.452325233651922
chr16:73895334-73895564	Ectoderm	0.268773694287167
chr1:39249680-39249688	Endoderm	0.108792726737898
chr2:42281875-42281948	Ectoderm	0.498717244832168
chr12:38512787-38512834	Ectoderm	0.0569845326951823
chr18:44880522-44880562	Ectoderm	0.0845889086344996
chr9:136921088-136921168	Mesoderm	0.0706561417323102
chr1:82811582-82811697	Mesoderm	0.348954724726842
chr16:13484426-13484609	Endoderm	0.117985525852808
chr8:1878573-1878668	Ectoderm	0.430350223715505
chr19:48833412-48833456	Mesoderm	0.393009699137364
chr7:5436710-5436762	Mesoderm	0.322838157185783
chr2:43081510-43081526	Ectoderm	0.228971615402159
chr12:32702280-32702364	Endoderm	0.463762893598616
chr14:56713228-56713327	Ectoderm	0.0921028302842331
chr1:18455794-18455979	Mesoderm	0.0818935512835363
chr4:40198904-40199067	Endoderm	0.209178347570351
chr22:28181407-28181423	Endoderm	0.462974085184627
chr19:51413024-51413146	Endoderm	0.170369905388309
chr2:69902779-69902854	Ectoderm	0.311924363406771
chr9:137537077-137537120	Ectoderm	0.272338576395021
chr1:32788158-32788164	Mesoderm	0.220162366877024
chr11:73287320-73287402	Mesoderm	0.331987965145775
chr20:42143557-42143723	Endoderm	0.322331043782231
chr10:129408677-129408899	Ectoderm	0.20507639255408
chr16:15238103-15238190	Endoderm	0.368784078647636
chr16:87563070-87563226	Mesoderm	0.14199672531479
chr5:14736185-14736244	Endoderm	0.156373585670224
chr12:31477724-31478583	Mesoderm	0.00158484623228067
chr22:20962835-20962982	Mesoderm	0.17386007474408
chr14:102188442-102188546	Ectoderm	0.503871818316902
chr2:219845969-219846071	Ectoderm	0.119933606156121
chr5:1725533-1725571	Ectoderm	0.474336159039148
chr2:149651061-149651104	Mesoderm	0.200259820443289
chr20:49806065-49806132	Ectoderm	0.503531246675072
chr3:156804245-156804389	Endoderm	0.363367358790664
chr11:72301639-72301648	Mesoderm	0.214824810569467
chr10:23820179-23820475	Mesoderm	0.17260150333265
chr10:126806915-126807001	Endoderm	0.197452631154374
chr1:180923513-180923610	Ectoderm	0.133244539582591
chr3:99129839-99129866	Endoderm	0.301743070307927
chr8:86509343-86509519	Mesoderm	0.27632857571279
chr1:3229855-3229913	Endoderm	0.231460631740366
chr2:12246648-12246703	Endoderm	0.286588010400051
chr2:192259414-192259535	Ectoderm	0.229003225100854
chr15:66505025-66505203	Endoderm	0.553525401895175
chr2:119829891-119830041	Mesoderm	0.269755088330992
chr2:29237588-29237850	Ectoderm	0.585580695803226
chr16:79375972-79376059	Ectoderm	0.247034601530531
chr20:49454205-49454249	Endoderm	0.263858078926543
chr22:20237340-20237394	Endoderm	0.540661543180159
chr6:170588106-170588179	Endoderm	0.266606682957589
chr12:98449771-98449837	Ectoderm	0.237640611984732
chr4:83962371-83962457	Endoderm	0.25490307770594
chr12:122235106-122235302	Endoderm	0.16720768982798
chr16:62041418-62041460	Endoderm	0.337860209383866
chr2:202901500-202901653	Endoderm	0.169970224847477
chr5:102204870-102205109	Endoderm	0.208507336619914
chr10:38550549-38550601	Endoderm	0.510134931938722
chr7:130132966-130133014	Endoderm	0.217106511660844
chr10:75818049-75818164	Mesoderm	0.0897593564414244
chr5:109049017-109049079	Endoderm	0.261171505800826
chr9:137348471-137348534	Endoderm	0.0994479353001862
chr3:123059302-123059369	Ectoderm	0.279630448608013
chr18:3875822-3875918	Endoderm	0.356501195309056
chr12:16140798-16140898	Endoderm	0.37286002363527
chr5:77805753-77805796	Ectoderm	0.137303519289849
chr8:41788546-41788787	Mesoderm	0.101844789712458
chr1:16158834-16158898	Endoderm	0.21241080416299
chr9:109984685-109984880	Ectoderm	0.061171841402562
chr21:36282800-36282994	Mesoderm	0.265689204490704
chr5:86053701-86053908	Endoderm	0.212196745614942
chr21:45313897-45313959	Ectoderm	0.454253278096278
chr5:127445159-127445257	Mesoderm	0.298621811664411
chr2:232611605-232611795	Endoderm	0.0690850876544252
chr10:29974438-29974501	Endoderm	0.163506463759413
chr14:33755745-33755779	Mesoderm	0.403287192399634
chr6:17524076-17524172	Ectoderm	0.094426435947463
chr16:1581067-1581091	Ectoderm	0.120168101871372
chr2:178435911-178435974	Ectoderm	0.0636156075009506
chr8:97866480-97866496	Mesoderm	0.177727080414693
chr9:99212506-99213034	Endoderm	0.000774611805837599
chr3:71213595-71213606	Mesoderm	0.14300301201336
chr21:17489739-17489781	Endoderm	0.374751452623213
chr5:68728481-68728501	Mesoderm	0.093885127905877
chr2:39964984-39965090	Endoderm	0.419963739617669
chr22:42258951-42259094	Endoderm	0.265802503343152
chr7:47367672-47367815	Ectoderm	0.2260174846154
chr9:34567375-34567555	Endoderm	0.201444164711605
chr7:140328560-140328592	Ectoderm	0.454319557717277
chr4:142456765-142456851	Ectoderm	0.167623760329442
chr6:117791500-117791714	Endoderm	0.138555970572787
chr10:14051056-14051074	Endoderm	0.223836040437125
chr5:106717030-106717043	Endoderm	0.289488634481875
chr2:73461383-73461969	Endoderm	0.0410417350845317
chr22:23558969-23559145	Mesoderm	0.248617566226977
chr11:120208659-120208678	Endoderm	0.0532493072311548
chr12:8702631-8702643	Ectoderm	0.0615035840327938
chr12:59688004-59688056	Ectoderm	0.210192179381927
chr1:153726943-153727149	Mesoderm	0.0736923880414658
chr2:66673054-66673076	Endoderm	0.189932931255618
chr19:36706721-36706922	Endoderm	0.0041708436237361
chr14:76407331-76407564	Endoderm	0.311783005624415
chr7:129743826-129743858	Mesoderm	0.186118504782805
chr6:33048543-33048570	Endoderm	0.0546214441466696
chr8:6405180-6405301	Ectoderm	0.087367729569356
chr9:72601860-72601953	Ectoderm	0.379064850718028
chr14:76446488-76446557	Endoderm	0.504542920732132
chr4:41062414-41062474	Endoderm	0.37818141728232
chr3:69603400-69603629	Mesoderm	0.244065691913989
chr12:96609058-96609266	Mesoderm	0.00051651675370662
chr3:115724422-115724485	Endoderm	0.376924115479369
chr12:13057073-13057080	Ectoderm	0.445549769499443
chr10:130263088-130263158	Endoderm	0.204171080454923
chr1:26408942-26409008	Ectoderm	0.343967225255012
chr12:10365929-10366499	Endoderm	0.0412654537279459
chr1:167486075-167486155	Ectoderm	0.22577898934228
chr2:136489579-136489587	Endoderm	0.228495621121987
chr19:40450535-40450545	Mesoderm	0.313058632250375
chr2:28618388-28618488	Ectoderm	0.246534904678318
chr10:49866372-49866551	Endoderm	0.0461495013568844
chr17:79678420-79678512	Endoderm	0.0610604780487869
chr18:57459816-57459896	Ectoderm	0.292075856815208
chr7:65576116-65576272	Endoderm	0.224544968630068
chr14:103726757-103726952	Ectoderm	0.0569357083109173
chr2:3474136-3474153	Endoderm	0.42151610639462
chr19:48946520-48946656	Mesoderm	0.105108687626243
chr17:73692203-73692284	Mesoderm	0.144716749587749
chr10:126127036-126127232	Endoderm	0.0846563232679781
chr8:61878789-61878987	Endoderm	0.145639027795241
chr6:24476039-24476071	Mesoderm	0.104859756769126
chr10:105317285-105317433	Ectoderm	0.164813995327514
chr2:173061654-173061714	Mesoderm	0.30700578271553
chr7:6521880-6521924	Ectoderm	0.462038300806137
chr2:242048733-242048804	Mesoderm	0.328499134802511
chr15:93356689-93356833	Mesoderm	0.142533787834511
chr3:106927351-106927528	Ectoderm	0.457084699445721
chr1:28586060-28586576	Endoderm	0.000638973871636972
chr19:8519752-8519942	Mesoderm	0.101510148697429
chr7:17192400-17192463	Ectoderm	0.21656812359995
chr12:208998-209009	Ectoderm	0.389456742239543
chr4:39933152-39933343	Ectoderm	0.420479763847353
chr16:73091407-73091773	Endoderm	0.0434211502055238
chr20:30640001-30640163	Ectoderm	0.0118632643515209
chr16:4289017-4289227	Ectoderm	0.226902188349494
chr17:18203705-18203814	Mesoderm	0.142827396347218
chr6:68443409-68443506	Ectoderm	0.316920270890716
chr17:55444568-55444614	Ectoderm	0.251314523735158
chr2:233153775-233153915	Endoderm	0.187963755321718
chr13:22449319-22449385	Ectoderm	0.116792130778959
chr20:42843830-42843931	Mesoderm	0.0604805288997817
chr4:166354665-166354735	Ectoderm	0.268390453755058
chr1:143945943-143946140	Mesoderm	0.194407619733946
chr13:114875997-114876007	Endoderm	0.331849508953695
chr6:8660340-8660559	Ectoderm	0.101910272774373
chr10:102982776-102982887	Mesoderm	0.178627211905241
chr11:113980796-113980979	Endoderm	0.272459878674102
chr16:1069571-1069621	Mesoderm	0.276338214087758
chr13:22254019-22254049	Ectoderm	0.261122188468833
chr4:23850886-23850960	Endoderm	0.242703588020492
chr1:8014066-8014613	Endoderm	0.0121177035679088
chr6:7502840-7502950	Endoderm	0.382118847354964
chr7:2845129-2845246	Endoderm	0.402041879282322
chr16:14379345-14379885	Endoderm	0.0410028626402908
chr14:89833749-89833811	Endoderm	0.157733568616434
chr9:35689472-35689610	Ectoderm	0.224951057210108
chr21:39860468-39860687	Mesoderm	0.250782036846085
chr9:71584620-71584801	Mesoderm	0.293208400566136
chr13:110522230-110522296	Endoderm	0.120853668065024
chr10:4326244-4326258	Endoderm	0.396986072818535
chr18:69937489-69937685	Ectoderm	0.340654896146592
chr20:58288049-58288131	Ectoderm	0.195840821809118
chr14:98994354-98994457	Endoderm	0.100402942433453
