	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg20537629	chr7	79083794	79084095	0.00134817170111288	6.74112535951651e-06	0.000146058362369338	0.0398722559334929	MAGI2	chr7	79083944	79083945	cg20537629	MAGI2	S_Shore	II
cg13407335	chr17	7832702	7833003	0.000151753414544112	-2.92938428775485e-05	-7.94608976694706e-06	0.0395464909293427	KCNAB3	chr17	7832852	7832853	cg13407335	KCNAB3	Island	I
cg02773086	chr2	177027290	177027591	0.000111212052388523	1.45507173222074e-05	2.47860290346274e-05	0.0392303496411275	HOXD3	chr2	177027440	177027441	cg02773086	HOXD3	N_Shore	I
cg07536910	chr2	176947955	176948256	0.0012	-1.36518771331058e-05	9.90712074303406e-05	0.0392056171470805	EVX2	chr2	176948105	176948106	cg07536910	EVX2	Island	I
cg05741937	chr12	104609647	104609948	0.00118181818181818	-1.38888888888889e-05	7.09677419354839e-05	0.0389357910906298	TXNRD1	chr12	104609797	104609798	cg05741937	TXNRD1	Island	II
cg19698137	chr5	35990847	35991148	0.00115433604336043	2.08310541728974e-05	0.000153959898150651	0.0388884579880364	UGT3A1	chr5	35990997	35990998	cg19698137	UGT3A1	CpG_Ocean	II
cg16276063	chr3	181421553	181421854	0.00354314648409642	-1.37661955241461e-05	0.000403589264269825	0.038712488954106	SOX2OT	chr3	181421703	181421704	cg16276063	SOX2OT	CpG_Ocean	I
cg22544863	chr19	15580250	15580551	0.00325555555555556	-2.78092661213092e-05	0.000355595997547389	0.0383499251845518	PGLYRP2	chr19	15580400	15580401	cg22544863	PGLYRP2	Island	II
cg01254303	chr12	119591885	119592186	0.000656534954407295	2.60787102892366e-07	7.24529538091945e-05	0.038015645743502	SRRM4	chr12	119592035	119592036	cg01254303	SRRM4	Island	I
cg04268950	chr11	130298704	130299005	0.0025407288821923	-7.14285714285714e-06	0.00028943918274751	0.0377708768916484	ADAMTS8	chr11	130298854	130298855	cg04268950	ADAMTS8	S_Shore	I
cg07637213	chr10	50820454	50820755	0.00114102564102564	-4.13388419855098e-05	9.15606589365455e-05	0.0377564102564103	CHAT	chr10	50820604	50820605	cg07637213	CHAT	N_Shore	II
cg19942495	chr17	32483877	32484178	0.00228362573099415	-6.69018506467559e-05	0.00019338052484601	0.0370399155261079	ACCN1	chr17	32484027	32484028	cg19942495	ACCN1	Island	II
cg23089840	chr21	45874736	45875037	0.000214285714285714	-2.67442519132181e-05	-6.02324352944481e-06	0.0369090909090909	LRRC3	chr21	45874886	45874887	cg23089840	LRRC3	N_Shore	II
cg20965743	chr14	104552059	104552360	-0.000120720720720721	-6.45473480465381e-06	-1.81788545614446e-05	0.0365991324617412	ASPG	chr14	104552209	104552210	cg20965743	ASPG	Island	I
cg21200656	chr20	21377922	21378223	0.00199051233396584	-2.00363103440733e-05	0.000172336328626444	0.036564820619993	NKX2-4	chr20	21378072	21378073	cg21200656	NKX2-4	Island	I
cg21113740	chr1	79472193	79472494	0.00132164502164502	-1.41342756183746e-05	0.000131371794919413	0.0363417765192201	ELTD1	chr1	79472343	79472344	cg21113740	ELTD1	Island	I
cg07448060	chr7	79083603	79083904	0.0033045216362407	-5.64400138868224e-05	0.000274669128276681	0.0360214927360367	MAGI2	chr7	79083753	79083754	cg07448060	MAGI2	Island	I
cg20624923	chr10	120355277	120355578	6.82539682539683e-05	7.71976130132569e-05	7.4319520694319e-05	0.0358723942874886	PRLHR	chr10	120355427	120355428	cg20624923	PRLHR	Island	II
cg08292023	chr11	88242103	88242404	0.00140522875816993	1.97846413698799e-05	0.000171073779268155	0.0358487658927289	GRM5	chr11	88242253	88242254	cg08292023	GRM5	Island	II
cg13691247	chr12	54070940	54071241	0.00121951219512195	1.36986301369863e-05	0.000162162162162162	0.0357130434782609	ATP5G2	chr12	54071090	54071091	cg13691247	ATP5G2	Island	I
cg14993283	chr6	100906032	100906333	0.000125	4.82835208343393e-07	1.24300328121984e-05	0.035035620216524	SIM1	chr6	100906182	100906183	cg14993283	SIM1	Island	I
cg03091551	chr14	57275817	57276118	0	1.39134222179205e-05	1.24282337048294e-05	0.0349720077220077	OTX2	chr14	57275967	57275968	cg03091551	OTX2	Island	II
cg16134717	chr1	11752344	11752645	0.00465427278603749	-6.22905149299237e-05	0.000426723504715326	0.0349683333974233	MAD2L2	chr1	11752494	11752495	cg16134717	MAD2L2	Island	I
cg23683588	chr14	37136133	37136434	0.00145050505050505	-2.78779468788389e-05	0.000128030472548262	0.0348010972815629	PAX9	chr14	37136283	37136284	cg23683588	PAX9	Island	I
cg20430047	chr20	20257711	20258012	0.00268453453453453	-4.69495787937667e-05	0.000239768645718391	0.0347664937220088	C20orf26	chr20	20257861	20257862	cg20430047	C20orf26	CpG_Ocean	II
cg18077971	chr2	223164717	223165018	0.00141391941391941	-1.50724637681159e-05	0.000143574429212521	0.0345510823931371	PAX3	chr2	223164867	223164868	cg18077971	PAX3	S_Shore	I
cg16823083	chr1	3567262	3567563	0.000129032258064516	1.30385686903527e-05	2.4164588637624e-05	0.0345012450289559	WDR8	chr1	3567412	3567413	cg16823083	WDR8	Island	I
cg09643544	chr19	9473546	9473847	0.00179693703913783	-7.01754385964912e-06	0.000231847480003106	0.0344751715858142	ZNF177	chr19	9473696	9473697	cg09643544	ZNF177	Island	II
cg03338754	chr13	113765247	113765548	0.000253711201079622	4.18578886663024e-05	6.8102528907325e-05	0.0343800904977376	F7	chr13	113765397	113765398	cg03338754	F7	Island	II
cg08066129	chr21	38077108	38077409	0.000333333333333333	-1.40201831708694e-05	2.41169022066297e-05	0.0342857142857143	SIM2	chr21	38077258	38077259	cg08066129	SIM2	Island	II
cg04569615	chr11	20622048	20622349	0	-2.01366470406999e-05	-1.79844074608975e-05	0.0342595304079579	SLC6A5	chr11	20622198	20622199	cg04569615	SLC6A5	N_Shore	II
cg08938584	chr5	140797359	140797660	0.00168442110527632	-2.69873048570205e-05	0.000144727594588882	0.0342501237501238	PCDHGA4	chr5	140797509	140797510	cg08938584	PCDHGA4	Island	I
cg04553690	chr5	140777351	140777652	0.00068358465417289	-1.37446437802915e-05	6.65746493850745e-05	0.0336283268832023	PCDHGA4	chr5	140777501	140777502	cg04553690	PCDHGA4	Island	II
cg13564742	chr9	100614729	100615030	0.000295608108108108	1.41843971631206e-05	4.45455464563745e-05	0.0334753941710463	FOXE1	chr9	100614879	100614880	cg13564742	FOXE1	N_Shore	II
cg23290344	chr8	24771316	24771617	0.000358974358974359	-1.3986013986014e-05	2.9707615508764e-05	0.033409417321893	NEFM	chr8	24771466	24771467	cg23290344	NEFM	Island	I
cg26820037	chr10	103534351	103534652	0.00219285714285714	-2.07775099306828e-05	0.000237874595250895	0.0333462085838264	FGF8	chr10	103534501	103534502	cg26820037	FGF8	N_Shore	I
cg17991695	chr6	10882824	10883125	0.00102699055330634	-1.43459481694776e-05	0.000110769230769231	0.0332080200501253	GCM2	chr6	10882974	10882975	cg17991695	GCM2	Island	II
cg20892260	chr8	23563875	23564176	0.000764705882352941	-1.32890365448505e-05	6.56716417910448e-05	0.032753220276156	NKX2-6	chr8	23564025	23564026	cg20892260	NKX2-6	Island	I
cg01000615	chr1	145562667	145562968	0.00127011494252874	-1.28413562357155e-05	0.000109768544988671	0.0325975170508504	ANKRD35	chr1	145562817	145562818	cg01000615	ANKRD35	CpG_Ocean	II
cg27137258	chr16	2892632	2892933	0.000724620060790274	6.66250665130661e-06	0.000102469167007106	0.0325801618521128	TMPRSS8	chr16	2892782	2892783	cg27137258	TMPRSS8	Island	I
cg16620526	chr5	115297929	115298230	0.000125	0	1.19402985074627e-05	0.0323559150657229	LVRN	chr5	115298079	115298080	cg16620526	LVRN	Island	I
cg01237056	chr22	43739842	43740143	0.000176470588235294	-2.03187578544331e-05	9.68207419820323e-07	0.0320661518661519	SCUBE1	chr22	43739992	43739993	cg01237056	SCUBE1	Island	I
cg17306747	chr5	1446015	1446316	0.00105882352941176	0	0.000108433734939759	0.0319827586206897	SLC6A3	chr5	1446165	1446166	cg17306747	SLC6A3	Island	II
cg23350294	chr8	57359842	57360143	0.00250848139842447	-1.99412463679679e-05	0.000224578295466213	0.0315791575324551	PENK	chr8	57359992	57359993	cg23350294	PENK	Island	I
cg11229513	chr8	70984409	70984710	0.00277676950998185	-2.14762586197603e-05	0.000264569143745954	0.0315126714005641	PRDM14	chr8	70984559	70984560	cg11229513	PRDM14	Island	I
cg13561879	chr8	35092537	35092838	0	2.09059233449477e-05	1.86915887850467e-05	0.0308376229034124	UNC5D	chr8	35092687	35092688	cg13561879	UNC5D	Island	II
cg03156893	chr16	23847525	23847826	0.00103535353535354	-6.6826134289158e-06	9.89179244659488e-05	0.0305558104583908	PRKCB	chr16	23847675	23847676	cg03156893	PRKCB	Island	I
cg21106486	chr1	207842934	207843235	0.00183367733058136	2.20850236451022e-05	0.000209595540437377	0.0305501635296667	CR1L	chr1	207843084	207843085	cg21106486	CR1L	Island	I
cg24154937	chr12	5153561	5153862	0.000363769563769564	-6.75179793678698e-06	3.66691370634206e-05	0.0303345616650185	KCNA5	chr12	5153711	5153712	cg24154937	KCNA5	Island	II
cg10074727	chr6	10882955	10883256	0.00114067914067914	-5.26752393747468e-05	7.65192406961876e-05	0.0302047000618429	GCM2	chr6	10883105	10883106	cg10074727	GCM2	Island	I
cg12973941	chr4	13545489	13545790	-0.000161056487372277	2.04873762256493e-05	0	0.0301149480034929	NKX3-2	chr4	13545639	13545640	cg12973941	NKX3-2	Island	II
cg13282837	chr14	96180498	96180799	0.00119444444444444	6.91432199525369e-07	0.000123038717720049	0.0297931269931311	TCL1A	chr14	96180648	96180649	cg13282837	TCL1A	Island	II
cg05513806	chr3	181438066	181438367	0.00385205164167296	-1.25465621088117e-05	0.000329887511827498	0.0296587927548822	SOX2OT	chr3	181438216	181438217	cg05513806	SOX2OT	S_Shore	I
cg06376520	chr12	81110626	81110927	-0.000278759252443463	0	-3.07483542058925e-05	0.0296487791325141	MYF5	chr12	81110776	81110777	cg06376520	MYF5	Island	I
cg19594666	chr7	127881130	127881431	9.90712074303406e-05	4.09556313993174e-05	4.90425782168901e-05	0.0295825410544512	LEP	chr7	127881280	127881281	cg19594666	LEP	Island	I
cg06708634	chr6	100906745	100907046	6.06060606060606e-05	-6.45700610105504e-06	4.77441550384303e-07	0.0295396033833265	SIM1	chr6	100906895	100906896	cg06708634	SIM1	S_Shore	II
cg26095658	chr2	71017737	71018038	-0.000119642857142857	-1.4075951644022e-05	-2.51124367995225e-05	0.0292857142857143	FIGLA	chr2	71017887	71017888	cg26095658	FIGLA	Island	I
cg02286091	chr5	78407528	78407829	0.000193347193347193	1.37931034482759e-05	3.57679040217262e-05	0.0290828301747742	BHMT	chr5	78407678	78407679	cg02286091	BHMT	CpG_Ocean	I
cg21477176	chr19	54445738	54446039	0	-2.03928183046788e-05	-1.83894657181846e-05	0.0290749847374847	CACNG7	chr19	54445888	54445889	cg21477176	CACNG7	S_Shore	II
cg05967403	chr13	28367095	28367396	0.00109686411149826	-2.03173285365066e-05	0.000117547002515245	0.028981160661353	GSX1	chr13	28367245	28367246	cg05967403	GSX1	Island	II
cg16695890	chr19	15580160	15580461	0.00188538343377053	-1.37619559948452e-05	0.000184242023244211	0.0289214044109929	PGLYRP2	chr19	15580310	15580311	cg16695890	PGLYRP2	N_Shore	II
cg04926361	chr14	36982297	36982598	0.00259429429429429	-3.4107750891142e-05	0.000238499285897389	0.0288151413803588	SFTA3	chr14	36982447	36982448	cg04926361	SFTA3	N_Shore	I
cg19043574	chr2	99439383	99439684	-8.08080808080808e-05	-6.37914986037853e-06	-1.77386389001164e-05	0.0287816516816517	C2orf55	chr2	99439533	99439534	cg19043574	C2orf55	Island	II
cg18862481	chr3	129693220	129693521	0.000845326716294458	-6.75675675675676e-06	9.53550953550953e-05	0.0287581123351013	TRH	chr3	129693370	129693371	cg18862481	TRH	Island	I
cg17007640	chr14	29243354	29243655	0.00275789473684211	-1.56766503055194e-05	0.000301921263554927	0.0286942430092452	C14orf23	chr14	29243504	29243505	cg17007640	C14orf23	Island	I
cg25861699	chr6	10881900	10882201	0.00013	6.49350649350649e-06	1.78259655003841e-05	0.0285852968676952	GCM2	chr6	10882050	10882051	cg25861699	GCM2	Island	II
cg04968806	chr11	20625842	20626143	0.001125	-1.97407253568852e-05	8.84428992836072e-05	0.0285713969798446	SLC6A5	chr11	20625992	20625993	cg04968806	SLC6A5	S_Shelf	I
cg02501779	chr20	54579205	54579506	0.000226475279106858	-1.43986923391265e-05	1.10366418770768e-05	0.0284898693876036	CBLN4	chr20	54579355	54579356	cg02501779	CBLN4	Island	II
cg27022956	chr3	181444875	181445176	5.71428571428571e-05	-7.01737287103141e-06	1.70580555678377e-07	0.0283677655677656	SOX2OT	chr3	181445025	181445026	cg27022956	SOX2OT	S_Shore	I
cg05574272	chr5	33938063	33938364	0.00013953488372093	-2.91499155867027e-07	1.75259138025095e-05	0.0280289102246841	RXFP3	chr5	33938213	33938214	cg05574272	RXFP3	Island	I
cg14345012	chr20	26189090	26189391	0.001	-7.35294117647059e-06	9.58113788157266e-05	0.0279143288084465	MIR663	chr20	26189240	26189241	cg14345012	MIR663	Island	I
cg03840594	chr6	99283403	99283704	0.00188602941176471	-8.89304636444224e-06	0.000190178571428571	0.0276312717277064	POU3F2	chr6	99283553	99283554	cg03840594	POU3F2	Island	I
cg00484358	chr1	110610845	110611146	0	-2.01943271250202e-05	-1.83051618282422e-05	0.0276300085251492	ALX3	chr1	110610995	110610996	cg00484358	ALX3	Island	II
cg11838224	chr17	7287590	7287891	0.00146246246246246	-7.46547219111606e-08	0.00016815877775398	0.0275590486807878	TNK1	chr17	7287740	7287741	cg11838224	TNK1	Island	II
cg21296230	chr15	33010386	33010687	0.000121212121212121	3.45268061585161e-05	4.26903273148937e-05	0.0271151269285144	GREM1	chr15	33010536	33010537	cg21296230	GREM1	Island	II
cg01557798	chr1	228400478	228400779	-0.000160890712874297	0	-1.83310065423887e-05	0.0270757204987179	OBSCN	chr1	228400628	228400629	cg01557798	OBSCN	Island	II
cg25802093	chr10	22633888	22634189	5.88235294117647e-05	-1.36054421768707e-05	-6.09756097560976e-06	0.0269565217391304	SPAG6	chr10	22634038	22634039	cg25802093	SPAG6	Island	II
cg13851904	chr1	47899080	47899381	1e-04	-3.46164302468707e-05	-1.86349693251534e-05	0.0269160097131858	MGC12982	chr1	47899230	47899231	cg13851904	MGC12982	Island	II
cg12749132	chr1	151811214	151811515	0.000177777777777778	7.06713780918728e-06	3.04878048780488e-05	0.0266957875457875	LOC100132111	chr1	151811364	151811365	cg12749132	LOC100132111	Island	I
cg21610164	chr6	26273251	26273552	0	3.56916344062116e-05	3.14903505488065e-05	0.0265841119265915	HIST1H2BI	chr6	26273401	26273402	cg21610164	HIST1H2BI	Island	I
cg12031863	chr16	4587704	4588005	0.000989858012170385	-3.38184122466676e-05	7.37221494102228e-05	0.0265551035310071	C16orf5	chr16	4587854	4587855	cg12031863	C16orf5	Island	II
cg00840332	chr7	127881119	127881420	0.001	-4.89027446665445e-08	0.000128516109485803	0.026403128779629	LEP	chr7	127881269	127881270	cg00840332	LEP	Island	I
cg15277906	chr8	97170214	97170515	0.000142857142857143	-1.36400604159405e-05	6.3500629609642e-06	0.0261269709252763	GDF6	chr8	97170364	97170365	cg15277906	GDF6	Island	I
cg07560510	chr8	86350442	86350743	-6.91244239631336e-06	1.38369396458611e-05	1.24871457748654e-05	0.0260952380952381	CA3	chr8	86350592	86350593	cg07560510	CA3	N_Shore	II
cg12606911	chr2	87036476	87036777	-0.000148578811369509	-2.00310269934843e-05	-3.63662918066306e-05	0.0260758820127241	CD8A	chr2	87036626	87036627	cg12606911	CD8A	Island	I
cg04403809	chr20	44686343	44686644	0.00103015873015873	1.65089815945624e-07	0.000109428886239094	0.0258646371102186	SLC12A5	chr20	44686493	44686494	cg04403809	SLC12A5	Island	II
cg04694437	chr5	88184901	88185202	-0.000102564102564103	-1.33794864241174e-05	-2.49228485487714e-05	0.0257604395604396	MEF2C	chr5	88185051	88185052	cg04694437	MEF2C	N_Shore	II
cg12393318	chr5	87980918	87981219	9.52380952380952e-05	6.69863620580241e-06	1.82370820668693e-05	0.025709874812739	LOC645323	chr5	87981068	87981069	cg12393318	LOC645323	Island	I
cg11214757	chr5	176024075	176024376	-5.88235294117647e-05	-6.80272108843537e-06	-1.23081584154666e-05	0.0255741251524533	GPRIN1	chr5	176024225	176024226	cg11214757	GPRIN1	Island	I
cg06792262	chr3	44622446	44622747	-5.88235294117647e-05	-2.91499155867027e-07	-6.27299555013612e-06	0.0253931956931957	ZNF167	chr3	44622596	44622597	cg06792262	ZNF167	Island	I
cg26831119	chr4	111550680	111550981	0.000156735033259424	-2.41966705381361e-08	1.79063326460115e-05	0.0251997561340784	PITX2	chr4	111550830	111550831	cg26831119	PITX2	S_Shore	I
cg22234080	chr22	29876792	29877093	0.00178403972153972	-2.72865257065805e-05	0.000165570984703065	0.0251805733143482	NEFH	chr22	29876942	29876943	cg22234080	NEFH	Island	II
cg13492692	chr9	126777523	126777824	9.75609756097561e-05	1.51859712957348e-05	2.56319395227971e-05	0.0247723645013561	LHX2	chr9	126777673	126777674	cg13492692	LHX2	Island	I
cg04556126	chr3	147106411	147106712	0.000195789034813425	1.58915111556087e-05	3.7863925003315e-05	0.0247286166416841	ZIC4	chr3	147106561	147106562	cg04556126	ZIC4	N_Shore	II
cg07499553	chr5	150326162	150326463	5.12820512820513e-05	4.13984190973923e-05	4.31162574426189e-05	0.0247175230158583	LOC134466	chr5	150326312	150326313	cg07499553	LOC134466	S_Shore	II
cg16051742	chr6	27831948	27832249	0	2.53968253968254e-05	2.33918128654971e-05	0.0246834733893557	HIST1H2AL	chr6	27832098	27832099	cg16051742	HIST1H2AL	N_Shore	II
cg09557313	chr13	53313024	53313325	-3.64145658263305e-05	4.12410364961768e-05	3.05810397553517e-05	0.0246349206349206	LECT1	chr13	53313174	53313175	cg09557313	LECT1	Island	II
cg26048025	chr1	200843006	200843307	0.000148148148148148	-6.73400673400673e-06	6.48057637304949e-06	0.0245001924046122	GPR25	chr1	200843156	200843157	cg26048025	GPR25	Island	I
cg27513935	chr13	28552460	28552761	5.55555555555556e-05	6.8259385665529e-06	1.21580547112462e-05	0.0244975609756098	PRHOXNB	chr13	28552610	28552611	cg27513935	PRHOXNB	Island	I
cg00545916	chr17	56565290	56565591	7.77502067824648e-05	2.05479452054794e-05	2.42058042662272e-05	0.024394320411499	HSF5	chr17	56565440	56565441	cg00545916	HSF5	Island	II
cg06544111	chr7	27281194	27281495	0	-2.07447402953049e-05	-1.81112839962397e-05	0.0243939529252997	EVX1	chr7	27281344	27281345	cg06544111	EVX1	N_Shore	II
cg21577836	chr1	175568560	175568861	0.000115966386554622	1.39372822299652e-05	2.47706161406698e-05	0.0243340616094052	TNR	chr1	175568710	175568711	cg21577836	TNR	Island	I
cg01978237	chr6	100896653	100896954	-0.000136825572801183	2.07467336083379e-05	5.87528489292265e-06	0.0242738331269684	SIM1	chr6	100896803	100896804	cg01978237	SIM1	N_Shore	II
cg06563089	chr12	75601007	75601308	0.00231932773109244	-5.55135859632021e-05	0.000199627300256231	0.024264185744907	KCNC2	chr12	75601157	75601158	cg06563089	KCNC2	Island	I
cg17916432	chr2	208989059	208989360	-5.55555555555556e-05	3.43889877147819e-05	2.44945436698872e-05	0.0242410606604144	CRYGD	chr2	208989209	208989210	cg17916432	CRYGD	Island	I
cg01971160	chr1	75593654	75593955	0.00178404118404118	-2.71649200220629e-05	0.000152985388022878	0.0242399083316763	LHX8	chr1	75593804	75593805	cg01971160	LHX8	N_Shelf	II
cg13902210	chr1	110754286	110754587	-0.000111111111111111	0	-1.22324159021407e-05	0.0239098200045568	KCNC4	chr1	110754436	110754437	cg13902210	KCNC4	Island	I
cg05749969	chr1	38412561	38412862	0	-1.3558848196813e-05	-1.24782904175791e-05	0.0237183261183261	INPP5B	chr1	38412711	38412712	cg05749969	INPP5B	CpG_Ocean	II
cg08076018	chr9	129884930	129885231	0	7.09219858156028e-06	6.36942675159236e-06	0.0237176470588235	ANGPTL2	chr9	129885080	129885081	cg08076018	ANGPTL2	CpG_Ocean	II
cg01708273	chr2	176973910	176974211	-6.45161290322581e-05	0	-6.34920634920635e-06	0.0234166666666667	HOXD11	chr2	176974060	176974061	cg01708273	HOXD11	S_Shore	I
cg16928066	chr2	73147664	73147965	0	-2.73143873815662e-05	-2.45805447109128e-05	0.0233943355119826	EMX1	chr2	73147814	73147815	cg16928066	EMX1	Island	I
cg11793699	chr1	156814751	156815052	0	3.23750323750324e-07	2.90486564996369e-07	0.0233022427164115	NTRK1	chr1	156814901	156814902	cg11793699	NTRK1	Island	I
cg22645427	chr20	25129370	25129671	-2.35109717868339e-05	0	-1.22921312799621e-07	0.0231373626373626	LOC284798	chr20	25129520	25129521	cg22645427	LOC284798	Island	I
cg02547394	chr13	112721639	112721940	6.25e-05	3.4523380213968e-05	3.73813152996956e-05	0.0230955605049015	SOX1	chr13	112721789	112721790	cg02547394	SOX1	Island	I
cg14644001	chr6	32116503	32116804	4.76190476190476e-05	3.52014680710708e-05	3.7305719169447e-05	0.0230757379577728	PRRT1	chr6	32116653	32116654	cg14644001	PRRT1	Island	I
cg00396667	chr5	134364237	134364538	0	1.36771719816703e-05	1.20710059171598e-05	0.0229170653907496	PITX1	chr5	134364387	134364388	cg00396667	PITX1	Island	I
cg25757598	chr8	85097045	85097346	0.00296752661752662	-2.74411256409228e-05	0.000300237849886673	0.0228363951209001	RALYL	chr8	85097195	85097196	cg25757598	RALYL	Island	I
cg23780110	chr2	26045094	26045395	0.00141039426523297	-1.19236883942766e-06	0.000143595703350363	0.0228232637571157	ASXL2	chr2	26045244	26045245	cg23780110	ASXL2	CpG_Ocean	I
cg04654530	chr2	63282552	63282853	0.000106837606837607	-2.12529658236155e-05	-6.42859623360387e-06	0.0228078431372549	OTX1	chr2	63282702	63282703	cg04654530	OTX1	Island	I
cg11420883	chr7	4901373	4901674	0	-6.5359477124183e-06	-5.91715976331361e-06	0.0226912101457254	PAPOLB	chr7	4901523	4901524	cg11420883	PAPOLB	Island	I
cg23676151	chr6	108491222	108491523	0.00105714285714286	-3.48103066965883e-05	8.0821552413977e-05	0.0226091378305399	NR2E1	chr6	108491372	108491373	cg23676151	NR2E1	Island	II
cg15748507	chr10	120354477	120354778	0.00315714285714286	-3.4649016255677e-05	0.00032289194616913	0.0225005490444515	PRLHR	chr10	120354627	120354628	cg15748507	PRLHR	Island	II
cg16179952	chr2	946967	947268	0.00010960960960961	2.04081632653061e-05	3.06118509940166e-05	0.022438132399002	SNTG2	chr2	947117	947118	cg16179952	SNTG2	Island	II
cg08979319	chr6	100895905	100896206	0	4.20066045066045e-05	3.74408676589362e-05	0.0224085492022697	SIM1	chr6	100896055	100896056	cg08979319	SIM1	Island	I
cg06680481	chr20	22549103	22549404	0.00131367731367731	-1.30293159609121e-05	0.000121087047837537	0.0223672541640674	C20orf56	chr20	22549253	22549254	cg06680481	C20orf56	Island	II
cg04865691	chr13	112723271	112723572	0.00142702702702703	-2.12765957446809e-05	0.000138530040133379	0.0221955219031314	SOX1	chr13	112723421	112723422	cg04865691	SOX1	Island	II
cg22381068	chr1	906213	906514	0.00213044294294294	-1.36289760854423e-05	0.000205614131178968	0.022155782092005	PLEKHN1	chr1	906363	906364	cg22381068	PLEKHN1	Island	II
cg02267483	chr5	140810254	140810555	5.05050505050505e-05	-1.38668589281423e-05	-6.13933236574746e-06	0.0220502765208648	PCDHGA4	chr5	140810404	140810405	cg02267483	PCDHGA4	N_Shore	II
cg15268136	chr1	44031159	44031460	0.000456551937027319	-1.37641188299662e-05	3.65555090256609e-05	0.021865949983597	PTPRF	chr1	44031309	44031310	cg15268136	PTPRF	Island	II
cg23244913	chr6	29943251	29943552	5.88235294117647e-05	3.47409323279055e-05	3.72490383861758e-05	0.0214693962783778	HCG9	chr6	29943401	29943402	cg23244913	HCG9	N_Shore	I
cg22524061	chr8	99959280	99959581	0.000133445945945946	1.32488831232497e-05	2.44390933761419e-05	0.0214587262677241	OSR2	chr8	99959430	99959431	cg22524061	OSR2	N_Shore	I
cg15916646	chr7	27224977	27225278	1.58730158730159e-06	-6.78149362827581e-06	-6.17157079073186e-06	0.0213746987957118	HOXA11AS	chr7	27225127	27225128	cg15916646	HOXA11AS	Island	II
cg14742716	chr19	50666195	50666496	0.000331135531135531	-2.6411364914634e-05	1.28279302631483e-05	0.0212319637486524	C19orf41	chr19	50666345	50666346	cg14742716	C19orf41	Island	II
cg17478228	chr19	11591443	11591744	0.00106666666666667	-2.03173285365066e-05	8.11916539591624e-05	0.0210972951971628	ELAVL3	chr19	11591593	11591594	cg17478228	ELAVL3	Island	I
cg22175873	chr5	140801332	140801633	-5.12820512820513e-05	1.41104447154269e-05	6.2111801242236e-06	0.0210718996057706	PCDHGA4	chr5	140801482	140801483	cg22175873	PCDHGA4	N_Shore	II
cg02428056	chr14	37125722	37126023	5.55555555555556e-05	-7.49063670411985e-06	-3.74930933775357e-07	0.0210588086177338	PAX9	chr14	37125872	37125873	cg02428056	PAX9	N_Shore	II
cg22980351	chrX	125686889	125687190	4.65116279069767e-05	-7.01754385964912e-06	0	0.0209733333333333	DCAF12L1	chrX	125687039	125687040	cg22980351	DCAF12L1	S_Shore	II
cg04918402	chr17	61778400	61778701	7.14285714285714e-06	1.96129956999522e-05	1.75457305188291e-05	0.020921978021978	LIMD2	chr17	61778550	61778551	cg04918402	LIMD2	Island	II
cg12089570	chr19	9473565	9473866	0.000171428571428571	-1.34151562722991e-05	6.17283950617284e-06	0.0207777777777778	ZNF177	chr19	9473715	9473716	cg12089570	ZNF177	Island	II
cg10448227	chr16	2892659	2892960	0.000177489177489177	6.77966101694915e-06	3.23435827182328e-05	0.0207117511017511	TMPRSS8	chr16	2892809	2892810	cg10448227	TMPRSS8	Island	II
cg17803175	chr5	95768921	95769222	-0.000206896551724138	0	-1.79640718562874e-05	0.0205714285714286	PCSK1	chr5	95769071	95769072	cg17803175	PCSK1	Island	II
cg19404813	chr2	208988782	208989083	0.00015	2.88210310654804e-05	4.36422355977431e-05	0.0205623722071667	CRYGD	chr2	208988932	208988933	cg19404813	CRYGD	Island	I
cg19619387	chr17	1880886	1881187	5.71428571428571e-05	2.08094094721091e-05	2.48386860562528e-05	0.0204663487016428	RTN4RL1	chr17	1881036	1881037	cg19619387	RTN4RL1	Island	I
cg04552206	chr10	102896396	102896697	0.000177777777777778	6.8259385665529e-06	2.9585798816568e-05	0.0203984537615224	TLX1	chr10	102896546	102896547	cg04552206	TLX1	Island	II
cg02311725	chr20	30639666	30639967	0.000836036036036036	-1.98320370493474e-05	6.9796225903946e-05	0.0202542607648299	HCK	chr20	30639816	30639817	cg02311725	HCK	N_Shore	II
cg02994956	chr22	29876384	29876685	0.00096551724137931	1.36518771331058e-05	9.90939654681178e-05	0.0202053179378761	NEFH	chr22	29876534	29876535	cg02994956	NEFH	Island	I
cg24996565	chr14	96180493	96180794	0	-1.75451788355014e-07	-1.97825893431191e-07	0.0201752380952381	TCL1A	chr14	96180643	96180644	cg24996565	TCL1A	Island	I
cg09511427	chr19	51227252	51227553	0.00015970695970696	-1.45183536186996e-07	1.81258817147026e-05	0.0201042577030812	CLEC11A	chr19	51227402	51227403	cg09511427	CLEC11A	N_Shore	II
cg04859466	chr3	181444413	181444714	-5.88235294117647e-05	-3.50877192982456e-05	-3.69230769230769e-05	0.0197802197802198	SOX2OT	chr3	181444563	181444564	cg04859466	SOX2OT	Island	I
cg15726426	chr1	111216689	111216990	0.00145714285714286	0	0.000207283716837857	0.0197758723828515	KCNA3	chr1	111216839	111216840	cg15726426	KCNA3	Island	II
