	genesymbol	McaM	McoM	Pvalue	OR	CI.upper	CI.lower	Logistic.P	Sens	Spec	AUC
MIR129.2_43602920	MIR129.2	0.277619380509493	0.0579225530661119	2.31059561271293e-21	8.41660175987404	11.7785256586707	5.85297149811646	2.78789098377656e-08	0.788461538461538	0.932038834951456	0.886109036594473
MIR129.2_43602925	MIR129.2	0.371783849929277	0.0896787232757871	7.30233858879308e-23	7.63663522132641	10.3804611841072	5.49881461711818	1.57030368896644e-09	0.865384615384615	0.912621359223301	0.901979088872293
MIR129.2_43602934	MIR129.2	0.301675123726901	0.0605014555684347	1.24153092332239e-22	8.84395188004874	12.2648662445747	6.16815095803463	1.57900997872144e-08	0.836538461538462	0.922330097087379	0.899551904406273
MIR129.2_43602951	MIR129.2	0.389177438518828	0.0939809860728299	1.57001554263164e-22	7.23032199059034	9.77574207185316	5.20493065739511	1.15382486280783e-09	0.875	0.883495145631068	0.898431665421957
MIR129.2_43602953	MIR129.2	0.339301266707814	0.0699513637388413	2.23790846765516e-23	7.7761246681333	10.6183722804853	5.52486326142354	3.31695103839097e-09	0.817307692307692	0.932038834951456	0.907206870799104
MNX1_156798098	MNX1	0.286395781415523	0.0811477655722821	3.06073193736476e-12	2.46527126461376	3.35832341764339	1.68356912959528	1.09712408881398e-08	0.78125	0.796116504854369	0.785093042071197
MNX1_156798101	MNX1	0.291844645578126	0.085035584125096	6.24652294568994e-13	2.54622743550285	3.45947769425959	1.74801116852939	7.93532572020163e-09	0.739583333333333	0.815533980582524	0.795307443365696
MNX1_156798105	MNX1	0.314041004442095	0.0820204085088015	2.80092850853433e-15	3.35393575829199	4.45506546985589	2.39660049860331	4.71071629036198e-10	0.783132530120482	0.831578947368421	0.843563728598605
MNX1_156798117	MNX1	0.27521399305046	0.0912525822114611	1.72836636014793e-12	2.35614065379797	3.25005749738444	1.57093785163403	4.57267929942496e-08	0.76530612244898	0.825242718446602	0.788686348325738
MNX1_156798123	MNX1	0.275345187265364	0.0890550373951943	9.15510676965734e-13	2.53829284152946	3.49270467275265	1.70696358278683	3.16765163904442e-08	0.755102040816326	0.805825242718447	0.792649098474341
MNX1_156798128	MNX1	0.303233911245199	0.10057670266175	7.30466982422194e-13	2.41601559983146	3.27367754160971	1.65580907436311	7.05349294070028e-09	0.802083333333333	0.725490196078431	0.795189950980392
MNX1_156798138	MNX1	0.32422356290092	0.103846990512026	1.60242463768104e-13	2.57682025543705	3.46892062697288	1.78937572858409	2.94607944686119e-09	0.8	0.83	0.816352941176471
MNX1_156798142	MNX1	0.348374973481669	0.111466897027253	2.00897284753188e-13	2.52494403456493	3.38335431982967	1.76947643464872	1.60668488991876e-09	0.720930232558139	0.84	0.813837209302326
MNX1_156798145	MNX1	0.329039185023899	0.103481372704891	4.04105708646648e-14	2.64081732527989	3.53979266069602	1.84749256101923	1.75288104157891e-09	0.825581395348837	0.742574257425743	0.821551922634124
MNX1_156798154	MNX1	0.289913991154738	0.0932816956558473	8.57460255348722e-13	2.34420421015159	3.22828883478596	1.56692746751904	3.96528703328272e-08	0.75	0.841584158415842	0.798374946190271
MNX1_156798164	MNX1	0.326607046305109	0.0993996303075646	2.52063119805588e-13	2.43634609430769	3.29565100615201	1.67731877115212	5.29922775116378e-09	0.761904761904762	0.8125	0.81640625
MNX1_156798167	MNX1	0.291469342898431	0.103943554688546	5.92863895751349e-11	2.27821287075627	3.16288767403991	1.49878857264371	9.10679202308009e-08	0.674157303370786	0.816326530612245	0.778376519146985
MNX1_156798171	MNX1	0.295824932497233	0.106692638214618	9.13411705041674e-13	2.30630555866959	3.20370437608463	1.52084803865445	8.81519439871103e-08	0.844444444444444	0.717171717171717	0.802244668911336
MNX1_156798176	MNX1	0.298628445332349	0.104481144009403	5.70078912290319e-12	2.25215585669578	3.11803674847956	1.49185227647583	6.55464614961884e-08	0.824175824175824	0.737373737373737	0.79026529026529
MNX1_156798181	MNX1	0.275707055567066	0.0954137075679577	5.63589855179014e-13	2.45155349716899	3.38369312373254	1.63205719169573	4.91933080052655e-08	0.831578947368421	0.762376237623762	0.798280354351225
MNX1_156798185	MNX1	0.305110786647724	0.114513224513949	1.04275694369319e-11	2.32745608558834	3.23944505609128	1.52463081414795	1.170436392881e-07	0.784090909090909	0.788888888888889	0.796022727272727
MNX1_156798187	MNX1	0.2999618778581	0.116983440755928	3.87628684200687e-11	2.24532829005311	3.13197710118108	1.46038578215005	1.55517977432555e-07	0.722222222222222	0.804347826086957	0.784359903381643
MNX1_156798190	MNX1	0.30282366653688	0.117514906294233	1.26692690605615e-11	2.57462944710952	3.51839340009573	1.73316365565766	2.09545322554902e-08	0.776595744680851	0.739130434782609	0.78804347826087
MNX1_156798204	MNX1	0.354160135086626	0.118934759487843	1.02168156427552e-14	2.96972438291514	3.94552156087828	2.11293653966228	5.51105066799536e-10	0.866666666666667	0.736263736263736	0.834065934065934
MNX1_156798206	MNX1	0.307386088745207	0.0943528971442747	6.14382189076747e-14	2.90071265262424	3.88344578111586	2.03662705824646	1.44264975600804e-09	0.810526315789474	0.776595744680851	0.816069428891377
MNX1_156798223	MNX1	0.303912304753763	0.110188960219212	1.90024372099348e-12	2.31217718203075	3.26080028864375	1.48346003930346	3.69439622254944e-07	0.784810126582278	0.811764705882353	0.81891288160834
MNX1_156798225	MNX1	0.308581768062831	0.121205419697961	3.27965081433549e-11	2.22131886202808	3.14861424909672	1.40527283657114	6.30959392149948e-07	0.9	0.670731707317073	0.802591463414634
NR2E1_108495849	NR2E1	0.330818723011498	0.141444662042153	1.43288987826476e-12	3.79888428798318	5.14737852144057	2.64541257819078	4.40030897028873e-09	0.646464646464647	0.901960784313726	0.79075064369182
NR2E1_108495865	NR2E1	0.244973896769502	0.112177419881377	2.82983635797415e-12	4.08990233379376	5.56832386544726	2.7964188625956	1.07534978953698e-08	0.70873786407767	0.815533980582524	0.78329720049015
NR2E1_108495895	NR2E1	0.278141158455087	0.185150277972953	2.60455756571498e-07	2.22326479957111	3.3644821609995	1.22231393472246	4.84079403689602e-05	0.682692307692308	0.70873786407767	0.708411127707244
NR2E1_108495897	NR2E1	0.243177460810668	0.131168960605089	4.76665540832833e-09	3.62099853105552	5.09641208949326	2.33312213020948	3.21043495127465e-07	0.576923076923077	0.902912621359223	0.736883868558626
NR2E1_108495916	NR2E1	0.337640489356484	0.236376722782252	7.44795728277861e-06	2.02905149892392	2.99702798624943	1.15282848697051	1.62134645285767e-05	0.480769230769231	0.854368932038835	0.681338685586258
NR2E1_108495933	NR2E1	0.419178026510481	0.31788208119748	1.44930520080662e-05	1.75346459307414	2.60670222108521	0.962210728658293	2.96540963098788e-05	0.442307692307692	0.902912621359223	0.675504107542943
NR2E1_108495937	NR2E1	0.421153117563377	0.3133390744988	4.11097284777755e-06	1.83375511904029	2.69198949104525	1.0422171969863	1.34706535300012e-05	0.576923076923077	0.766990291262136	0.68642643764003
NR2E1_108495947	NR2E1	0.363868933907414	0.146819555708122	1.07235153470556e-16	4.23938267376105	5.57955385504484	3.08809343607448	1.241422812435e-10	0.82	0.805825242718447	0.839660194174757
NR2E1_108495949	NR2E1	0.282169526045894	0.16392672857853	3.4782137263962e-05	1.90543699277416	2.77963186589163	1.11104951411857	7.86106911056007e-06	0.534653465346535	0.844660194174757	0.668749399211766
NR2E1_108495960	NR2E1	0.365197637395175	0.135035944992105	2.02898347084356e-17	4.45358058476976	5.83930965740633	3.26704115944836	7.43405615572297e-11	0.693877551020408	0.931372549019608	0.850490196078431
NR2E1_108495968	NR2E1	0.250072754119202	0.0857892941263823	1.31098560322117e-14	3.84841577730712	5.2572681831798	2.64629573728147	1.07534978953698e-08	0.778846153846154	0.805825242718447	0.811986557132188
NR2E1_108495972	NR2E1	0.197389178646583	0.0549077771783416	2.31296934429802e-14	5.35867555024183	7.28754695539966	3.72887566989409	5.29922775116378e-09	0.759615384615385	0.864077669902913	0.808812546676624
NR2E1_108495979	NR2E1	0.217922499316538	0.0704349356154698	2.66033403178204e-15	3.95402475672964	5.48222202252258	2.65372148432116	5.34486142079486e-08	0.75	0.83495145631068	0.820201643017177
NR2E1_108495985	NR2E1	0.192158128618262	0.0511529922242216	9.45764113013422e-16	5.44498980801864	7.40061440049738	3.79254576114458	5.15730480385075e-09	0.740384615384615	0.893203883495146	0.825149365197909
NR2E1_108496014	NR2E1	0.306232962948011	0.14852100245158	5.25792316205989e-11	3.11033818020036	4.26686799974379	2.10165088530405	2.38594778234058e-08	0.673076923076923	0.854368932038835	0.765496639283047
OTX1_63284053	OTX1	0.627880253799351	0.2212014925493	3.1262620762971e-28	6.13317618903997	7.9745654814503	4.67073960196674	7.45258784816461e-12	0.903846153846154	0.932038834951456	0.958877893950709
OTX1_63284056	OTX1	0.65815370274115	0.311051902247479	1.80278475040334e-26	6.94156657498817	9.08568515731988	5.25026413000758	1.6957246786636e-11	0.923076923076923	0.922330097087379	0.939973861090366
OTX1_63284064	OTX1	0.611427670693233	0.205999438365419	1.97886902001572e-28	6.32350794670912	8.21814990257472	4.82131029291843	7.27418766188109e-12	0.903846153846154	0.922330097087379	0.961725168035848
OTX1_63284066	OTX1	0.615136965019412	0.227090447889371	1.2015481022581e-27	6.50092780621907	8.45163272353514	4.95028844942323	7.45258784816461e-12	0.903846153846154	0.932038834951456	0.952576549663928
OTX1_63284080	OTX1	0.673118971561561	0.415506260631569	7.51491013550275e-23	6.14115163271699	7.91583767477419	4.68841168231122	3.95420804465857e-12	0.836538461538462	0.893203883495146	0.901792382374907
OTX1_63284082	OTX1	0.630344354855835	0.290521632355479	2.27740781151238e-26	6.57949021097233	8.52322619809658	5.01752459545267	5.24816638810509e-12	0.884615384615385	0.922330097087379	0.93857356235997
OTX1_63284092	OTX1	0.632654778562168	0.281529265586156	6.46173603830205e-26	6.06149247695375	7.80644153988929	4.64453463395981	3.64809408487813e-12	0.875	0.912621359223301	0.93399925317401
OTX1_63284099	OTX1	0.675981451744049	0.459345107448302	6.91540670204962e-21	5.97289386030159	7.70429372278935	4.52333775589398	5.24816638810509e-12	0.769230769230769	0.941747572815534	0.881161314413742
OTX1_63284104	OTX1	0.679465621721085	0.446038888937094	2.8266319834885e-22	6.27745501576488	8.10085718010907	4.77048394830765	5.24816638810509e-12	0.75	0.961165048543689	0.895724421209858
OTX1_63284111	OTX1	0.67940682338785	0.434342219509985	1.4967255096659e-22	6.3551357386793	8.21006729151103	4.83121825246883	5.24816638810509e-12	0.788461538461538	0.951456310679612	0.898711725168036
OTX1_63284132	OTX1	0.726836611550614	0.593373938108039	2.86021659577506e-13	4.14501573141987	5.53746934374146	2.91401797250223	1.22891359084636e-09	0.682692307692308	0.980582524271845	0.795463032113518
OTX1_63284137	OTX1	0.624627060384097	0.292498190785391	5.34532456524548e-25	6.37229722277527	8.36154948118715	4.80011577461239	2.31814113725652e-11	0.826923076923077	0.941747572815534	0.924103808812547
OTX1_63284140	OTX1	0.669495528075003	0.378504265052992	7.43002461700939e-23	5.88366316305225	7.6379851102634	4.46551944402513	7.45258784816461e-12	0.855769230769231	0.932038834951456	0.9018857356236
OTX1_63284146	OTX1	0.619972389341627	0.257346656226974	7.34101180293524e-25	6.04965955974085	7.89230421427464	4.57586988871969	1.33502651310586e-11	0.836538461538462	0.951456310679612	0.922610156833458
OTX1_63284165	OTX1	0.622131350300298	0.211218400762562	1.16585650054079e-27	5.94080282540025	7.73180414734615	4.53025225615621	7.45258784816461e-12	0.903846153846154	0.912621359223301	0.95323002240478
PEG3_57350972	PEG3	0.717851658340866	0.685509968165955	0.00536228877266138	1.75689921258355	3.17403108903125	0.414123483476456	0.0125248006687512	0.442307692307692	0.815533980582524	0.612677371172517
PEG3_57350984	PEG3	0.746754941038932	0.690471485347527	2.41684196780339e-05	3.08231923379884	4.62329165898108	1.66573852800959	4.42467906662723e-05	0.471153846153846	0.844660194174757	0.670883121732636
PEG3_57351003	PEG3	0.722049977378074	0.685882541839074	0.00268542299731095	2.06044336973145	3.54521236124679	0.671695215359211	0.00491544187709225	0.490384615384615	0.718446601941748	0.62149925317401
PEG3_57351011	PEG3	0.675192037085283	0.652634129789754	0.0541927548442757	0.983218689909798	2.23036153015349	-0.20605217476577	0.112996004350439	0.317307692307692	0.893203883495146	0.577856609410007
PEG3_57351110	PEG3	0.723796250584687	0.691770872570644	0.00417085555221578	1.70672741905731	3.10334894788944	0.37885416113269	0.0140051114489296	0.461538461538462	0.805825242718447	0.61599141150112
PEG3_57351141	PEG3	0.741754148027229	0.705301128202803	0.00142951250357776	1.98176530076325	3.43297317825685	0.625506305585994	0.00562382930127833	0.413461538461538	0.815533980582524	0.629014189693801
PEG3_57351147	PEG3	0.0282012429428613	0.0286044371555875	0.727518308657391	-0.137508316787748	3.21421563244204	-3.49977998127537	0.935223768207127	0.432692307692308	0.640776699029126	0.513909634055265
PEG3_57351149	PEG3	0.721440695885988	0.695113208375071	0.0180678038981532	1.14888734753422	2.41647199773881	-0.045879546742852	0.0670209174068531	0.269230769230769	0.922330097087379	0.595733756534727
PITX2_111550645	PITX2	0.407563230542313	0.15118717181393	3.82547292546189e-22	7.92009247640568	10.8411495575535	5.62560029418265	4.21863451810471e-09	0.826923076923077	0.902912621359223	0.894417475728155
PITX2_111550647	PITX2	0.344974280408035	0.0990917852739325	2.69119817806724e-22	8.11846732782035	11.2173891052774	5.69776077418755	1.10871686785704e-08	0.875	0.87378640776699	0.896004480955937
PITX2_111550664	PITX2	0.413461390945727	0.20006203551431	9.42865854461722e-19	7.59973389667928	10.3708225419247	5.41536533523846	2.88514364857436e-09	0.730769230769231	0.941747572815534	0.858849887976102
PITX2_111550666	PITX2	0.393857106312223	0.169769019980672	1.5751509296638e-19	7.88631955029063	10.7581726171789	5.62105594097856	2.73994538276426e-09	0.769230769230769	0.932038834951456	0.86706497386109
PITX2_111550684	PITX2	0.270405042353795	0.0684384566315359	1.07466871922806e-21	10.5417205957394	14.9782128558395	7.15546153970011	1.43415486134139e-07	0.788461538461538	0.922330097087379	0.88965646004481
PITX2_111550732	PITX2	0.324630343944793	0.100918541517494	1.72819707939082e-21	9.72868524086219	13.3645919766326	6.84703224787034	7.63738648252244e-09	0.798076923076923	0.951456310679612	0.887509335324869
PITX2_111550742	PITX2	0.334597759736507	0.107369022861712	5.3252298492971e-20	8.39549138743678	11.5929447992216	5.86505050813824	1.33394567667148e-08	0.826923076923077	0.883495145631068	0.871919342793129
PITX2_111550791	PITX2	0.417312207846716	0.165052162339827	9.97147294643992e-21	6.65067230333195	8.90550888234207	4.82621263144148	4.67729973894976e-10	0.855769230769231	0.854368932038835	0.879387602688574
POU4F3_145719981	POU4F3	0.297230348001594	0.0814543810431076	3.08427260359118e-22	10.5949535278313	14.3572075143163	7.58099309618133	1.69882399835108e-09	0.846153846153846	0.922330097087379	0.895351008215086
POU4F3_145719994	POU4F3	0.348168588514724	0.107707300769086	9.88689316327904e-23	9.41481888187463	12.80093801397	6.74959721157763	1.96553425683985e-09	0.855769230769231	0.902912621359223	0.900578790141897
POU4F3_145720011	POU4F3	0.429236997868374	0.155650334369952	2.6775310233231e-24	9.23470180485384	12.5938864777895	6.61896767464245	2.35469443803918e-09	0.836538461538462	0.932038834951456	0.916822255414488
POU4F3_145720019	POU4F3	0.428185114871196	0.169596367002413	1.62821226737414e-21	7.79425963155287	10.5035164880098	5.67755959480464	5.33538786379961e-10	0.778846153846154	0.961165048543689	0.887789395070948
POU4F3_145720024	POU4F3	0.440621284916025	0.188780705730449	8.85016868571517e-21	7.20746597747577	9.69190255495451	5.24352446577881	5.25931434323356e-10	0.807692307692308	0.922330097087379	0.879947722180732
POU4F3_145720027	POU4F3	0.380399479641275	0.135649852185528	1.90363547832549e-21	7.90816493082968	10.7393597080732	5.68215846445574	1.57523106692564e-09	0.769230769230769	0.941747572815534	0.887042569081404
POU4F3_145720034	POU4F3	0.327671479466937	0.106002348662641	3.37595543491781e-19	7.69336085311804	10.6830376066606	5.36883164583666	1.8161521748992e-08	0.778846153846154	0.922330097087379	0.863610903659447
POU4F3_145720060	POU4F3	0.282314170827334	0.100253649642797	4.06589356566993e-15	7.5488746645113	10.5571677898017	5.17604405512587	4.64022834627066e-08	0.759615384615385	0.883495145631068	0.818054518297237
RBMY1F_24329313	RBMY1F	0.90377254790917	0.895277440782169	0.000963360425065011	3.64543086797768	7.84099698900952	-0.141186257769146	0.0739928468032043	0.663461538461538	0.572815533980582	0.633588498879761
RBMY1F_24329311	RBMY1F	0.721351990163907	0.681396099034999	1.44854566612363e-06	4.98024364174412	7.39099077168916	2.79486895014828	2.19113808591553e-05	0.509615384615385	0.805825242718447	0.695014936519791
RBMY1F_24329294	RBMY1F	0.928029300362492	0.923626226697709	0.0362515178699593	3.66981209146838	9.04830133487321	-1.51970498461667	0.17299778326814	0.413461538461538	0.796116504854369	0.584718073188947
RBMY1F_24329292	RBMY1F	0.872148233873144	0.869751958743779	0.104919476885424	1.79750139331049	6.85335730446759	-3.12430311134723	0.478005327495967	0.336538461538462	0.805825242718447	0.565627333831217
RBMY1F_24329287	RBMY1F	0.935423635692842	0.938880130565139	0.957431775685687	-3.28800044619307	2.25241063885404	-9.16476140072098	0.25515375559053	0.490384615384615	0.563106796116505	0.497806198655713
RBMY1F_24329282	RBMY1F	0.798179647188364	0.779976726312937	0.000661287383215976	4.92067523569039	8.1866689036733	1.87595765367858	0.0022325240741148	0.509615384615385	0.757281553398058	0.637789395070948
RBMY1F_24329280	RBMY1F	0.227023031013508	0.227418557689347	0.773884563952204	-0.141982951603718	3.30591716911487	-3.609271956094	0.935223768207127	0.788461538461538	0.29126213592233	0.511715832710978
RBMY1F_24329271	RBMY1F	0.908048062883877	0.900633631434454	0.0181015536192582	4.27547998482934	8.81408083698658	-0.0615893538950344	0.059014779332201	0.528846153846154	0.679611650485437	0.595687079910381
RBMY1F_24329263	RBMY1F	0.943739484993118	0.943998130083025	0.287211614762635	-0.376653860506803	6.53346985616435	-7.32233999485605	0.916746734339453	0.346153846153846	0.815533980582524	0.543175877520538
RBMY1F_24329251	RBMY1F	0.887880194400224	0.869429402776495	0.000101889544333616	6.33093623022739	10.1394619378112	2.82572157173523	0.000697769212328579	0.548076923076923	0.718446601941748	0.65725354742345
RBMY1F_24329249	RBMY1F	0.874035674618986	0.857183123464138	0.00132855375626651	4.33689997497157	7.54880996569571	1.37029097814174	0.00587378457869152	0.326923076923077	0.941747572815534	0.629901045556385
RBMY1F_24329235	RBMY1F	0.867812327887779	0.87422411360003	0.581551258359796	-4.87151471733499	0.152301715390188	-10.4504211985177	0.070519751824163	0.153846153846154	0.961165048543689	0.477595220313667
RBMY1F_24329219	RBMY1F	0.938557671398154	0.947872646952976	0.921783216562563	-4.25588932266561	-0.218291746921594	-9.44820146520733	0.067234130837457	0.317307692307692	0.83495145631068	0.495939133681852
RBMY1F_24329214	RBMY1F	0.849993673173648	0.858616240633101	0.278209325200644	-1.81277042373953	0.805294065497811	-4.93999527825888	0.205873593140579	0.432692307692308	0.825242718446602	0.544016056758775
RBMY1F_24329201	RBMY1F	0.695348130232954	0.677506590896712	0.0275500597694095	0.891276114796867	2.23194006001725	-0.379915872210305	0.179284806604911	0.461538461538462	0.805825242718447	0.589152352501867
SATB2.AS1_200335498	SATB2.AS1	0.553131188917942	0.255139789427883	2.93954611589265e-25	7.01160044270236	9.12994077125888	5.27526721790056	1.52365686701086e-11	0.844660194174757	0.893203883495146	0.927985672542181
SATB2.AS1_200335505	SATB2.AS1	0.541563254166821	0.219864948562379	1.42109906575063e-26	7.62581032863401	9.98097317968988	5.7200612519403	2.39788438649248e-11	0.883495145631068	0.87378640776699	0.942690168724668
SATB2.AS1_200335512	SATB2.AS1	0.517084538156459	0.193495083389465	9.63406144904787e-27	7.76397705299976	10.1928595229274	5.80239875114613	3.5225556780873e-11	0.893203883495146	0.932038834951456	0.944245451974738
SATB2.AS1_200335520	SATB2.AS1	0.394512599734823	0.0902753295463392	5.56193254666448e-25	7.81510562293999	10.316811592244	5.78122086694329	8.21165727714645e-11	0.883495145631068	0.864077669902913	0.92487510604204
SATB2.AS1_200335522	SATB2.AS1	0.443007025590794	0.147853772360514	7.26136615171329e-23	6.12573327158133	8.02382993632114	4.55971089572392	3.69510529077272e-11	0.796116504854369	0.902912621359223	0.903006880950137
SATB2.AS1_200335526	SATB2.AS1	0.295760665349604	0.0582600762001891	1.45436679950665e-20	9.18357718309069	12.5132937305512	6.45763636679288	4.57691639537269e-09	0.747572815533981	0.893203883495146	0.878593646903572
SATB2.AS1_200335544	SATB2.AS1	0.454658001254906	0.139932649415129	1.62954866988892e-25	7.34684923641965	9.60886141249296	5.50355819045609	2.45785105917038e-11	0.902912621359223	0.893203883495146	0.930907719860496
SATB2.AS1_200335553	SATB2.AS1	0.535898935113067	0.244635498391619	2.29975366714816e-23	6.23690143737162	8.17732376019435	4.67354312408731	2.88114286658186e-11	0.757281553398058	0.951456310679612	0.908049769064002
SATB2.AS1_200335558	SATB2.AS1	0.421997242477566	0.118312912371872	1.00958734185899e-24	7.36200264467853	9.7387094223579	5.43068570421586	1.09803725161651e-10	0.815533980582524	0.941747572815534	0.922188707701009
SATB2.AS1_200335562	SATB2.AS1	0.471040485525101	0.181318729948663	1.18934978577719e-23	7.03772647639742	9.33594619011133	5.19978150432381	1.15672468389644e-10	0.796116504854369	0.961165048543689	0.911018946177774
SATB2.AS1_200335580	SATB2.AS1	0.39209939042532	0.123854119751972	7.51491013550275e-23	6.96827167971973	9.22922631068216	5.15041676963005	1.03982659116886e-10	0.883495145631068	0.805825242718447	0.902771231972853
SATB2.AS1_200335586	SATB2.AS1	0.404156803105203	0.131480259546747	1.23695755121119e-22	6.69279853276132	8.78090123298821	4.96860945156192	4.38924338561448e-11	0.786407766990291	0.883495145631068	0.900556131586389
SATB2.AS1_200335592	SATB2.AS1	0.345488561393942	0.0870948601966915	2.31549177665142e-19	6.26767071862138	8.39296262197448	4.54834897215283	4.50923993945673e-10	0.699029126213592	0.932038834951456	0.866198510698464
SATB2.AS1_200335624	SATB2.AS1	0.304553479281059	0.0869589883811686	5.39690676547388e-15	5.46727762212298	7.49038092102049	3.81400486101615	8.56683255945798e-09	0.650485436893204	0.922330097087379	0.817372042605335
SATB2.AS1_200335630	SATB2.AS1	0.153691427808821	0.0373133254500892	1.27409011022859e-08	6.87473069421189	10.1394604629237	4.17720970029271	7.65210522148779e-06	0.611650485436893	0.815533980582524	0.730134791215006
SATB2.AS1_200335659	SATB2.AS1	0.357632172874728	0.11446078699986	3.01859537770743e-17	5.80979482136697	7.91364734700278	4.09925739316281	4.04030475967693e-09	0.689320388349515	0.941747572815534	0.84334055990197
SATB2.AS1_200335663	SATB2.AS1	0.2804169943074	0.0731649434241937	3.24075881368548e-13	6.05725079685475	8.48524823488467	4.07283166897221	1.01636950608145e-07	0.650485436893204	0.951456310679612	0.795456687717975
SATB2.AS1_200335681	SATB2.AS1	0.239855443657073	0.0544443641291724	3.81914113199988e-18	8.06436883602473	11.0153942283578	5.62118731241204	7.29384976863613e-09	0.650485436893204	0.893203883495146	0.853096427561504
SATB2.AS1_200335683	SATB2.AS1	0.167368904038184	0.0404270353060864	1.41493644822817e-12	7.54743817246019	10.7282143801077	4.94412352914992	3.77826430375453e-07	0.524271844660194	0.941747572815534	0.786926194740315
SHOX2_157812256	SHOX2	0.549198731827913	0.272442050232269	9.63406144904787e-27	8.66220567736377	11.339478093279	6.5082587078724	2.24834029286795e-11	0.855769230769231	0.932038834951456	0.943334578043316
SHOX2_157812259	SHOX2	0.535081298470836	0.245532608034684	2.95703744440092e-28	10.2162202764672	13.612273446386	7.57503374089657	1.241422812435e-10	0.865384615384615	0.951456310679612	0.959484690067214
SHOX2_157812275	SHOX2	0.560901439573393	0.257028035604757	1.07514160912132e-28	11.256710431663	15.192372649217	8.2494174433711	4.63565186827935e-10	0.903846153846154	0.951456310679612	0.967979835698282
SHOX2_157812277	SHOX2	0.457260345233555	0.14295302258711	1.97886902001572e-28	10.3422301392459	13.7435371985298	7.61932731487284	1.4510797302653e-10	0.903846153846154	0.951456310679612	0.963685586258402
SHOX2_157812287	SHOX2	0.715251466838668	0.552185744515952	2.20832547407563e-22	9.44157617988797	12.1198828829367	7.19582663475959	3.64809408487813e-12	0.788461538461538	0.951456310679612	0.896844660194175
SHOX2_157812294	SHOX2	0.532406190236262	0.236330504389055	9.4945054198954e-27	8.526814182697	11.2484034081204	6.36371514630357	5.21358132403116e-11	0.855769230769231	0.941747572815534	0.943894697535474
SHOX2_157812296	SHOX2	0.502356958046753	0.185388213607223	1.97886902001572e-28	9.21034556442819	12.3333761325124	6.77468057068511	2.46062054714115e-10	0.903846153846154	0.932038834951456	0.961351755041075
SHOX2_157812302	SHOX2	0.561473012833209	0.30321965216533	1.18802698277373e-24	8.37180463270891	11.1287434168712	6.20707836096778	1.12015667603144e-10	0.836538461538462	0.932038834951456	0.920463032113518
SHOX2_157812305	SHOX2	0.49575081532406	0.190662650211183	9.52137858729408e-27	9.11036663276456	12.1651527091178	6.68254235522131	2.48111945576862e-10	0.894230769230769	0.912621359223301	0.943707991038088
SHOX2_157812307	SHOX2	0.469821666292817	0.144427032010219	2.29024516909327e-27	9.25641529718967	12.3440368116398	6.7942800635463	2.20262782569231e-10	0.894230769230769	0.932038834951456	0.949589245705751
SHOX2_157812312	SHOX2	0.486266538838006	0.181793357302789	3.82288731437017e-26	8.31524560487547	11.0865885520646	6.12284801719621	1.86696794616795e-10	0.855769230769231	0.951456310679612	0.93628640776699
SHOX2_157812319	SHOX2	0.321866116797845	0.0719689212058403	3.72378046405876e-24	9.09531397314731	12.4385651690125	6.4766765591309	3.09454446770888e-09	0.807692307692308	0.932038834951456	0.9153286034354
SHOX2_157812321	SHOX2	0.338055325083897	0.0802052328607699	1.35975505308788e-23	9.29141777786111	12.6354606744052	6.59651332663957	2.86203117726286e-09	0.875	0.893203883495146	0.909447348767737
SHOX2_157812329	SHOX2	0.546899510133568	0.255375798899194	3.63309474835978e-26	8.335752778172	10.9803542706078	6.22951442597931	4.37360528546349e-11	0.846153846153846	0.951456310679612	0.936566467513069
SHOX2_157812331	SHOX2	0.451773940868991	0.136588349135715	1.64310550287591e-27	9.21834325700602	12.4013568988052	6.72011835724058	5.14869849931247e-10	0.884615384615385	0.941747572815534	0.950989544436146
SHOX2_157812334	SHOX2	0.452172812777805	0.13667711693256	1.69555666659511e-26	8.24114173716867	10.887474882015	6.12735851819509	6.60056948015227e-11	0.855769230769231	0.951456310679612	0.940440627333831
SHOX2_157812354	SHOX2	0.456598400770124	0.150789419329758	2.07764062549784e-26	7.7940718002435	10.263635631023	5.83491292144721	3.74820669340974e-11	0.875	0.932038834951456	0.939227035100822
SHOX2_157812358	SHOX2	0.359997093012377	0.0861950408736993	2.01914387724578e-25	8.81683536085879	11.9027222642536	6.3656167663815	9.73280011543976e-10	0.865384615384615	0.932038834951456	0.928864824495892
SHOX2_157812369	SHOX2	0.327326990324625	0.0770358068996716	8.49423608848917e-23	8.50002741934633	11.4184985252074	6.10843210761475	8.68248374623887e-10	0.875	0.902912621359223	0.901232262882748
SHOX2_157812380	SHOX2	0.330270751398212	0.0986148588415107	2.47050687643727e-21	8.28296830013493	11.5448370458781	5.74623953226448	2.82019788031373e-08	0.817307692307692	0.922330097087379	0.885735623599701
SHOX2_157812383	SHOX2	0.435807554680969	0.146106762675565	7.26136615171329e-23	8.48023059369697	11.3747473729128	6.13256325885395	6.00509972549489e-10	0.846153846153846	0.941747572815534	0.902072442120986
SHOX2_157812385	SHOX2	0.424146315648894	0.147579112931136	1.22956763315219e-21	8.16701353673471	10.9570564151069	5.89690130014665	6.52965436099029e-10	0.826923076923077	0.941747572815534	0.889049663928305
