	cpgname	genename	pvalue	pvalue.fdr	pvalue.bonferroni	effect
3508	cg24389359	CCDC63	0.510874969538809	0.896844786330186	1	0.966113435058579
23620	cg17836145	VNN2	0.510949086851381	0.896844786330186	1	0.960567247457159
17775	cg15201877	PTGER3	0.510970298083733	0.896844786330186	1	1.12853521318764
15949	cg26697117	P2RX1	0.510974983743119	0.896844786330186	1	0.975925560190158
9327	cg18888403	HMGCL	0.511035807638394	0.896844786330186	1	0.951548083071342
14460	cg00832994	NA	0.511144106052681	0.896844786330186	1	1.09612751875043
3039	cg06912252	C9orf125	0.511147863138389	0.896844786330186	1	1.23084536209603
12482	cg22050893	MIR548N;FKBP7	0.511195107450487	0.896844786330186	1	1.08552634697361
24311	cg18139900	ZNF140	0.51120541838931	0.896844786330186	1	0.929334994821036
22492	cg09158314	TNFSF13B	0.511206668679954	0.896844786330186	1	1.14540246037705
265	cg08012287	ACTN3	0.511248206469911	0.896844786330186	1	0.935336058524666
15030	cg10098216	NDUFB8	0.511350813047235	0.896844786330186	1	1.08800702207201
4778	cg22677246	COTL1	0.511378531128593	0.896844786330186	1	0.829314367448963
5500	cg08674093	DCUN1D1	0.511387753309999	0.896844786330186	1	1.04566312893069
6601	cg22336401	ENTPD8	0.511408607626456	0.896844786330186	1	1.06381220338595
17672	cg19703628	PSMB4	0.511415266415479	0.896844786330186	1	1.05408376638808
16174	cg09985635	PCDH1	0.511440164050366	0.896844786330186	1	1.0495076947486
6521	cg26781886	EMB	0.511455353092584	0.896844786330186	1	0.910977864694275
19037	cg17593391	RRAGC	0.511455790689084	0.896844786330186	1	1.10652459087075
14738	cg18780284	NA	0.511478278403126	0.896844786330186	1	0.909729523412324
12144	cg18750833	MCEE;MPHOSPH10	0.511608107888748	0.896844786330186	1	0.931615800532843
6396	cg00887700	EIF2B1;GTF2H3	0.511630075725358	0.896844786330186	1	1.066246452153
24644	cg08998501	ZNF615	0.511630151037414	0.896844786330186	1	1.09050137160086
24365	cg08558873	ZNF214;NLRP14	0.511694135135269	0.896844786330186	1	0.765498199775944
15850	cg22093158	OSBP	0.511695594794573	0.896844786330186	1	1.09362553688499
14869	cg19072037	NAT10	0.511734087038175	0.896844786330186	1	1.05410905434641
14173	cg26418544	NA	0.511736468466703	0.896844786330186	1	0.912577428229415
24624	cg12445208	ZNF583	0.511804057167901	0.896844786330186	1	0.968653949196234
18976	cg01982455	RPS14	0.51182321976391	0.896844786330186	1	1.04987861604205
8333	cg14569415	GMPPA	0.511834665453377	0.896844786330186	1	1.04050731128495
18925	cg18507125	RPL36A	0.511839774031242	0.896844786330186	1	1.04059429644606
8615	cg22253945	GPR45	0.511900393310961	0.896844786330186	1	0.981633922414787
2397	cg11212609	C17orf81;DULLARD	0.511940679543034	0.896844786330186	1	1.0456177708162
3780	cg17640322	CD44	0.511987312351464	0.896844786330186	1	1.06807862427389
617	cg02956093	AKT1	0.511987673662687	0.896844786330186	1	0.978127035325565
15	cg12506971	AADAT	0.512005147280253	0.896844786330186	1	1.04840671448527
6464	cg12785689	EIF6	0.512024557777846	0.896844786330186	1	1.08611264744447
19568	cg20882852	SERINC1;PKIB	0.512056467368727	0.896844786330186	1	1.1075804049073
2265	cg00832517	C14orf126	0.512125843339585	0.896844786330186	1	1.04250514153574
19256	cg17404081	SAPS3	0.512196729622458	0.896844786330186	1	1.04817556711956
482	cg17611475	AGAP2	0.512206694679638	0.896844786330186	1	0.978799553828273
9534	cg19064258	HS3ST2	0.512207950419813	0.896844786330186	1	0.873494098658123
24603	cg03884783	ZNF569	0.512217039626695	0.896844786330186	1	0.867159789105903
10993	cg04484789	KRT26	0.512236556237104	0.896844786330186	1	0.980837142382507
18195	cg06111305	RAP2A	0.512360053600126	0.896954688212561	1	1.08787832702484
18379	cg16884539	RBMXL3;LRCH2	0.512378842751703	0.896954688212561	1	0.996807208720994
20923	cg22609576	SPG20	0.512560072748675	0.896954688212561	1	1.07594969863512
18572	cg24317255	RGS17	0.5125953219571	0.896954688212561	1	1.03631535322049
11502	cg05718253	LOC55908;DOCK6	0.512608423245778	0.896954688212561	1	0.977505823625855
23995	cg25264554	XRN1	0.512614300063549	0.896954688212561	1	0.951826642767789
21340	cg00616129	STYK1	0.512733711519298	0.896954688212561	1	0.918690210174298
15617	cg00171161	NUDT9	0.512777133647511	0.896954688212561	1	0.9485623971168
7041	cg00659953	FAM173A	0.512789439497301	0.896954688212561	1	0.845243467923424
16742	cg18653991	PIM2	0.51281073562444	0.896954688212561	1	0.933730623613964
8757	cg14379865	GRM5	0.512814046392532	0.896954688212561	1	0.973892316840713
2777	cg09238677	C3AR1	0.512818689371971	0.896954688212561	1	1.03352150487371
665	cg00577167	ALDOB	0.512852540235006	0.896954688212561	1	0.962721574076229
23787	cg03243700	WDR5	0.512884557594123	0.896954688212561	1	1.03566076610099
10077	cg08983259	INSL5	0.512891824046717	0.896954688212561	1	0.996052957315482
4404	cg22063056	CLCC1	0.512899406925763	0.896954688212561	1	1.36164572097945
4220	cg17904068	CHFR	0.512909720232034	0.896954688212561	1	0.996095017723625
16381	cg20305610	PDLIM5	0.512980538449442	0.897015737855628	1	1.0840984657444
6555	cg19358493	EMX2;EMX2OS	0.513018014672526	0.8970184800542	1	1.10982234706029
1298	cg25692621	ASB4	0.513127594479344	0.897040712189252	1	0.972430528716429
7140	cg23973566	FAM65B	0.513137790738212	0.897040712189252	1	0.974465265650681
11789	cg10644878	LYPLA1	0.513150274024361	0.897040712189252	1	0.980131354467503
3559	cg26493932	CCDC92;ZNF664	0.513174365233442	0.897040712189252	1	1.04984385027612
4596	cg04270274	CNOT1	0.513334857613753	0.897107752860688	1	0.976172586431984
491	cg22154562	AGFG2	0.51335303185976	0.897107752860688	1	1.03456163939494
19330	cg22862656	SCGB2A2	0.513452666021012	0.897107752860688	1	0.955413460311954
13908	cg03377682	NA	0.51345587080005	0.897107752860688	1	1.09176593265962
17670	cg24109894	PSMB2	0.513461547766412	0.897107752860688	1	1.05207482214442
18434	cg04394967	RDH12	0.513463572127859	0.897107752860688	1	1.14625595904659
21416	cg24824266	SV2B	0.513494603902691	0.897107752860688	1	0.895140656111564
14721	cg20804821	NA	0.513515739757994	0.897107752860688	1	1.08426015800525
21421	cg22172230	SWAP70	0.513555147944152	0.897107752860688	1	0.823160575295294
20056	cg09326702	SLC22A11	0.513626342660835	0.897107752860688	1	1.01418166543943
6023	cg27441551	DPP3	0.513675948881772	0.897107752860688	1	1.06515043957455
11634	cg21908116	LRRC1	0.513700776897008	0.897107752860688	1	1.06575770263902
1820	cg18306327	BFAR	0.513722279580882	0.897107752860688	1	1.06306768971158
17485	cg11380128	PRLH	0.513774808458965	0.897107752860688	1	1.02732771438571
10308	cg19311602	IWS1	0.513778363435912	0.897107752860688	1	1.03509613958317
20225	cg23338195	SLC30A8	0.513787303157514	0.897107752860688	1	1.04209616755913
1513	cg15759873	ATP6V1E2	0.513864116891618	0.897179165786239	1	1.00619068321874
2684	cg20644453	C21orf59	0.513973861487351	0.897186398173044	1	1.07973299573046
12909	cg22016571	MST4	0.514133488610763	0.897186398173044	1	0.94450114056929
12317	cg02113971	METT11D1	0.514188272661372	0.897186398173044	1	1.03684967918595
15528	cg08800033	NSDHL;CETN2	0.514226018776586	0.897186398173044	1	1.06993463931259
2143	cg10219037	C11orf1;FDXACB1	0.514230924530078	0.897186398173044	1	0.963190842628123
14780	cg27513764	NA	0.514285028293843	0.897186398173044	1	1.09028176706395
11005	cg18848394	KRT38	0.514299068375849	0.897186398173044	1	1.02101364112149
2252	cg14723799	C14orf104	0.514351113810856	0.897186398173044	1	1.04048066144285
20148	cg27583030	SLC25A4	0.514417505872534	0.897186398173044	1	1.02957961657342
11644	cg15264303	LRRC23	0.514463174566257	0.897186398173044	1	0.962867846856769
9401	cg00019495	HOPX	0.514476735528741	0.897186398173044	1	0.909418822129752
13105	cg21301148	MYH6	0.514480742765876	0.897186398173044	1	0.961307109118921
21078	cg13057368	SSB	0.514480832700446	0.897186398173044	1	1.07533851238726
15903	cg15852891	OTP	0.514503555571012	0.897186398173044	1	0.866543097625701
19135	cg19836199	RUNX1	0.514504146431249	0.897186398173044	1	0.973541804668659
19986	cg22024657	SLC13A1	0.514535582040824	0.897186398173044	1	0.970184721342154
21555	cg08661227	TAGLN2	0.514553372877331	0.897186398173044	1	1.05388390654286
14828	cg12004206	NACC2	0.51458608540627	0.897186398173044	1	1.07886310467711
14280	cg17063201	NA	0.514591377911695	0.897186398173044	1	1.09171783093455
14567	cg18183281	NA	0.514591857135541	0.897186398173044	1	1.10217854325504
17350	cg19728485	PQLC3	0.514624580856025	0.897186398173044	1	0.945462974343916
17364	cg15503799	PRCC	0.51465838380448	0.897186398173044	1	1.03476575173044
20816	cg03811478	SOX14	0.514707085674668	0.897189933886989	1	0.97187282866463
20955	cg18750756	SPNS3	0.51476162242258	0.897189933886989	1	1.02123814549341
1845	cg05566965	BID	0.514808551857677	0.897189933886989	1	1.06417758968399
24675	cg12717668	ZNF655	0.514830802054252	0.897189933886989	1	0.912207571871686
16793	cg19525717	PKIG	0.514913973834884	0.897189933886989	1	0.913763157952125
13406	cg09604428	NA	0.514931711604148	0.897189933886989	1	0.915355642348067
1315	cg14203758	ASF1B	0.514935754874181	0.897189933886989	1	1.05185064922305
12195	cg18119609	MDM4	0.514947731158547	0.897189933886989	1	1.1769935946217
75	cg24215727	ABCD3	0.515033439457767	0.897205044684704	1	1.04074276642063
6431	cg14631703	EIF3K;MAP4K1	0.515068963875464	0.897205044684704	1	1.09130373105865
5870	cg08986416	DMXL2	0.515081946504928	0.897205044684704	1	1.03874893204516
15928	cg17404915	OVOL2	0.515220811424336	0.897205044684704	1	1.10169899740622
20733	cg00368415	SNX27	0.51525937669506	0.897205044684704	1	1.0608377432907
4105	cg09885951	CENPF	0.515266547679628	0.897205044684704	1	1.04143575480578
15075	cg23143093	NEK10	0.515285720031556	0.897205044684704	1	0.99160159646844
9196	cg15519208	HIST1H1E	0.515308094506993	0.897205044684704	1	1.07665054228547
23589	cg04084157	VGF	0.515330426131991	0.897205044684704	1	0.9075532581155
8367	cg27027803	GNAS	0.515333329296187	0.897205044684704	1	0.98535084750003
20090	cg21062347	SLC22A8	0.515351474567904	0.897205044684704	1	0.974334075955674
2788	cg05291178	C3orf24	0.515416044354896	0.897220429211818	1	1.00354583459644
6022	cg27388792	DPP3	0.515432143613899	0.897220429211818	1	1.04612372464728
5083	cg27649764	CTDSPL2	0.515503811393075	0.897226514666834	1	0.94362823819435
22903	cg07674153	TSHR	0.515507472279455	0.897226514666834	1	0.941711288544988
22393	cg17647744	TMEM9B	0.515577681128986	0.897286195644642	1	1.04014168152985
23075	cg12784172	TUBGCP4;ZSCAN29	0.515647461881117	0.897330401544247	1	0.986182616608436
16148	cg26261431	PBK	0.515693850793898	0.897330401544247	1	0.94450129641711
8087	cg24474998	GDE1	0.515710843239692	0.897330401544247	1	0.896488642485105
1561	cg03942271	AUH	0.51577457451481	0.897378788546767	1	1.0990378065171
4811	cg20047230	CP110	0.515818973218653	0.897393535063387	1	1.05701800843797
12673	cg19559392	MORN2;DHX57	0.515917083147535	0.897439508306246	1	1.12971292213874
17669	cg17948627	PSMB2	0.516048686262241	0.897439508306246	1	1.04334501720644
21521	cg27398499	TACSTD2	0.516083388364309	0.897439508306246	1	1.06474828000739
4180	cg03011500	CGN	0.516139903922794	0.897439508306246	1	1.09156187016637
10878	cg12001148	KLHL35	0.516197471212797	0.897439508306246	1	1.09018854741273
14978	cg11614809	NDP	0.516202644632339	0.897439508306246	1	1.07537505983677
15479	cg20140452	NR3C2	0.516262608387149	0.897439508306246	1	0.971270342292526
13624	cg12645567	NA	0.516291250151359	0.897439508306246	1	1.08640302597058
296	cg11096993	ACY3	0.516302606703777	0.897439508306246	1	0.916325943786557
4915	cg20329958	CRH	0.516315220425678	0.897439508306246	1	0.918657985670532
1591	cg08350173	B2M	0.51632428089093	0.897439508306246	1	1.05979745906774
19885	cg02672220	SIM2	0.516331420844511	0.897439508306246	1	0.910151910611678
22759	cg05293407	TRIM27	0.516348313763647	0.897439508306246	1	1.02716422612185
1417	cg11015241	ATP10A	0.51634834685904	0.897439508306246	1	0.992193389997442
24238	cg13935507	ZHX2	0.516397023229576	0.897452283789041	1	1.0562394187472
22914	cg15739437	TSLP	0.516474357773093	0.897452283789041	1	0.944351990557505
19877	cg10797910	SIK2	0.516499939734871	0.897452283789041	1	0.8992945269944
13015	cg21803417	MTRR;FASTKD3	0.516564859145943	0.897452283789041	1	1.08463168718476
18339	cg09144196	RBM34	0.516604987424973	0.897452283789041	1	1.06557625638301
9567	cg18963800	HSD17B7P2	0.5167099296219	0.897452283789041	1	0.897496314682139
15177	cg25544551	NFYB	0.516725712278871	0.897452283789041	1	1.03767943023625
13779	cg19278780	NA	0.516818534920143	0.897452283789041	1	0.911663033301093
10232	cg14781919	ITGAE;GSG2	0.516821444196643	0.897452283789041	1	1.08221192858709
2547	cg05135156	C1orf21	0.516892284876085	0.897452283789041	1	1.05842693718492
12016	cg19612574	MAPK8	0.516901134729909	0.897452283789041	1	0.978096658384944
1778	cg10459515	BCLAF1	0.516945854496881	0.897452283789041	1	0.950623818941978
7929	cg14317651	GALK2;COPS2	0.516981763928194	0.897452283789041	1	0.919098304242196
7754	cg01585703	FSIP1	0.51700893669383	0.897452283789041	1	0.970195334019051
19598	cg15422147	SERPINB5	0.517032989470125	0.897452283789041	1	0.935742761573188
2899	cg10865119	C6orf122;C6orf208	0.517083030282856	0.897452283789041	1	0.952648338480956
20834	cg00495415	SP1	0.517155236595259	0.897452283789041	1	1.06716817835591
23717	cg11052068	WASF1;CDC40	0.517171446483776	0.897452283789041	1	1.10198445903141
13469	cg23980887	NA	0.517175671992888	0.897452283789041	1	0.90929151071362
23682	cg01718139	VSTM1	0.517176179692563	0.897452283789041	1	0.934319046146955
4398	cg18986332	CLASP2	0.517248268887856	0.897452283789041	1	1.06203034979028
14687	cg25136926	NA	0.517249170696747	0.897452283789041	1	1.09696577517472
16677	cg02799466	PID1	0.517291178172976	0.897452283789041	1	0.958656918067241
13177	cg10677144	MYOM1	0.517298966594827	0.897452283789041	1	0.995830360475477
24023	cg04849025	YIPF2;C19orf52	0.517308998683047	0.897452283789041	1	1.22862699793924
10626	cg14560895	KDM5B	0.517318796809784	0.897452283789041	1	1.06155184456619
22854	cg06812844	TRPM2	0.517482531553065	0.897452283789041	1	0.970062976606876
19439	cg09618682	SEC22A	0.517569369806293	0.897452283789041	1	1.04494417563571
23882	cg12707233	WNK3	0.517642357441093	0.897452283789041	1	0.957393259857557
14137	cg22173227	NA	0.517645851828799	0.897452283789041	1	1.09060540681728
19534	cg18815539	SEPSECS	0.517691293465938	0.897452283789041	1	1.04026554109319
5241	cg04924696	CXorf58;APOO	0.517723280740146	0.897452283789041	1	0.949913693958728
2114	cg13129046	C10orf35	0.51773381423453	0.897452283789041	1	0.946696241058178
15754	cg10217445	OLIG2	0.517776341446263	0.897452283789041	1	0.919632318816019
15033	cg22127491	NDUFC1	0.517797389147699	0.897452283789041	1	1.08851916469113
8601	cg12970081	GPR32	0.517830573587502	0.897452283789041	1	0.930165117340456
5307	cg10840135	CYP2D6	0.517865321729192	0.897452283789041	1	0.987201415039148
7805	cg23667933	FXN	0.517866670229788	0.897452283789041	1	1.03335730323202
7641	cg03423524	FOSL1	0.517918176110683	0.897452283789041	1	0.970527110899553
1648	cg15569512	BAG5;C14orf153	0.517961025112504	0.897452283789041	1	1.07967177928033
19493	cg18464137	SEMA3E	0.517965749115917	0.897452283789041	1	0.902400263518933
6516	cg18249244	ELP3	0.518072250039499	0.897452283789041	1	1.08034358452774
12789	cg24003306	MRPL36	0.518089628709492	0.897452283789041	1	1.07231600124894
16674	cg01120308	PICALM	0.518093083370161	0.897452283789041	1	0.925874479763643
20992	cg20044189	SPRY4	0.518178877961704	0.897452283789041	1	1.03554055782883
2574	cg21715963	C1orf51	0.518210672944381	0.897452283789041	1	0.803871618941746
14666	cg25920951	NA	0.518243883959405	0.897452283789041	1	1.09271878184808
18672	cg17155167	RIT1	0.518259429758701	0.897452283789041	1	1.07957879538632
8458	cg11662098	GOPC	0.518425273068243	0.897452283789041	1	1.10533859563209
17804	cg01806808	PTK2	0.518447045257197	0.897452283789041	1	1.03733392075484
8288	cg14679587	GLS2	0.518465745606122	0.897452283789041	1	1.08183535298463
21184	cg12879425	STAP1	0.51860039807428	0.897452283789041	1	1.01993156754025
8774	cg24329794	GRSF1	0.518634150849019	0.897452283789041	1	1.07208109023064
6785	cg24012034	ETNK1	0.518653153104561	0.897452283789041	1	1.03922471563137
12173	cg27367554	MCM8;TRMT6	0.518669343120189	0.897452283789041	1	1.07070514774287
5474	cg23933345	DCLRE1B;AP4B1	0.518672742379476	0.897452283789041	1	1.06729248805659
11480	cg21968169	LOC338799;SETD1B	0.51868012360547	0.897452283789041	1	1.06762427599019
24498	cg01947224	ZNF416	0.518739896245794	0.897452283789041	1	1.05473326051884
3435	cg11521325	CCDC114	0.518744560972231	0.897452283789041	1	0.969156365270616
9123	cg15576233	HEY1	0.51887781603277	0.897452283789041	1	1.03333437723059
20527	cg02360836	SMARCD2	0.518936918875635	0.897452283789041	1	1.02669211970248
17059	cg19506903	POLR1C;YIPF3	0.518964574704573	0.897452283789041	1	1.03693988733704
19017	cg09133026	RPS6KL1	0.51897702583196	0.897452283789041	1	0.992518364399474
17614	cg08687825	PRSS35	0.518985218101163	0.897452283789041	1	1.17826898137453
18313	cg13815872	RBM10;NDUFB11	0.518994257384111	0.897452283789041	1	0.954641578964229
4125	cg25662680	CENPT;NUTF2	0.519066277507712	0.897452283789041	1	1.0861141636103
10858	cg06066711	KLHL21	0.519093763309672	0.897452283789041	1	1.03242958880598
16079	cg13117105	PAQR5	0.519122096580821	0.897452283789041	1	1.12886241932269
18752	cg23392782	RNF166;CTU2	0.519134654555257	0.897452283789041	1	0.954307973534337
23152	cg03064400	U2AF1L4;PSENEN	0.5191492844111	0.897452283789041	1	1.04739665462723
4107	cg21993406	CENPH	0.519156469315988	0.897452283789041	1	0.942496364749995
11368	cg16391792	LIPC	0.519206240394428	0.897452283789041	1	0.985917597278231
11577	cg06547766	LPP	0.519232234806577	0.897452283789041	1	0.985530974196504
6207	cg18152712	E2F3	0.519309247505956	0.897452283789041	1	0.913873117199195
18505	cg24341220	RETSAT;ELMOD3	0.519323063658897	0.897452283789041	1	1.02896681906721
18836	cg15645784	ROGDI	0.519360834597113	0.897452283789041	1	1.04470257298395
4462	cg20645058	CLEC12B	0.51940207500992	0.897452283789041	1	0.956730262448837
17369	cg17965230	PRDM1	0.51940632383659	0.897452283789041	1	0.934693348570509
22560	cg21549639	TOMM40	0.5194137804962	0.897452283789041	1	1.03959185207957
14140	cg22202141	NA	0.519423678580525	0.897452283789041	1	0.915895660652611
11918	cg00839802	MAN1A1	0.519442843696856	0.897452283789041	1	1.04298063643023
15686	cg19797659	OAZ2	0.519463687156487	0.897452283789041	1	1.07158373837183
22835	cg05576974	TROVE2;UCHL5	0.519521648438548	0.897452283789041	1	1.03980342585717
8647	cg23066860	GPRASP2	0.519564359159179	0.897452283789041	1	0.950071097227298
3305	cg21368354	CARKD	0.519565523689389	0.897452283789041	1	0.883150636533791
3880	cg13599025	CDC7	0.519573938775241	0.897452283789041	1	0.905755260191625
11440	cg12318316	LOC100134713;NDUFB2	0.519589825383878	0.897452283789041	1	1.11678475405986
24890	cg25314216		0.519629172956338	0.897452283789041	1	0.994384065196402
18470	cg00808492	REG4	0.519641916220865	0.897452283789041	1	0.986176833697418
12494	cg12846938	MIR639;TECR	0.519648366267946	0.897452283789041	1	1.07090048353261
630	cg16338347	ALCAM	0.51979417554677	0.897452283789041	1	1.04984918223068
16145	cg11428724	PAX7	0.519796921868208	0.897452283789041	1	0.841647045127953
10319	cg02755455	JAK1	0.519802690507118	0.897452283789041	1	0.994283708567312
24665	cg08395706	ZNF646;ZNF668	0.51983893338648	0.897452283789041	1	1.05657764645326
19489	cg24019851	SEMA3B	0.519855223591541	0.897452283789041	1	1.00486196575568
8235	cg11781389	GLB1L2	0.519910362304185	0.897452283789041	1	1.08079982886751
12974	cg15737319	MTHFD2	0.520019957494903	0.897452283789041	1	1.0621639070034
274	cg26540127	ACTR3	0.520047684462569	0.897452283789041	1	1.07060439668138
11371	cg11231018	LIPF	0.520060498124358	0.897452283789041	1	1.01097060230267
13002	cg19339848	MTO1	0.520105430790329	0.897452283789041	1	0.928946278230655
11686	cg26783856	LRRC8D	0.520118331500893	0.897452283789041	1	1.03237689298607
5902	cg03022541	DNAJB8	0.520189643106837	0.897452283789041	1	0.975845227205739
12657	cg19857541	MORC1	0.520314092347939	0.897452283789041	1	0.990003050431286
14775	cg25283823	NA	0.520341648563737	0.897452283789041	1	0.918095557062845
4674	cg13553455	COL17A1	0.520354350339172	0.897452283789041	1	0.971368015305265
17434	cg15188491	PRKAB2	0.520386788885643	0.897452283789041	1	0.975580414883246
1997	cg03455874	BRI3BP	0.520391348514184	0.897452283789041	1	1.06255621693821
271	cg23123262	ACTR1B	0.520406484109413	0.897452283789041	1	1.11614528131363
12379	cg02351381	MGC14436;C12orf34	0.520418680543756	0.897452283789041	1	0.958515488474011
14816	cg03201604	NAAA	0.520418752187802	0.897452283789041	1	0.86721705787558
20804	cg14256699	SOST	0.520443015866368	0.897452283789041	1	0.964859553595335
19937	cg26074851	SKP1	0.520528420796664	0.897452283789041	1	1.09668646200506
9377	cg20700904	HNRNPH3;PBLD	0.520529463830254	0.897452283789041	1	1.0316480582407
2730	cg12438666	C2orf15;TSGA10	0.520567584166306	0.897452283789041	1	1.07049753678419
18420	cg13802364	RCOR2	0.520576782162148	0.897452283789041	1	0.883025785436818
16697	cg23361608	PIGP;TTC3	0.520625044487793	0.897452283789041	1	1.06533120109214
12319	cg14927277	METT5D1;KIF18A	0.520781196344011	0.897452283789041	1	1.04204393418389
15054	cg16011258	NECAP2	0.520819441576941	0.897452283789041	1	1.09485926675569
4820	cg19690404	CPA4	0.52086756259537	0.897452283789041	1	0.978895262424747
20200	cg09103232	SLC2A4	0.520870384518307	0.897452283789041	1	1.0365220619489
18296	cg04229238	RB1CC1	0.520970540600591	0.897452283789041	1	1.0574072341246
21909	cg20322862	TGIF1	0.520990599079658	0.897452283789041	1	1.04368867500202
18830	cg10148841	ROBO4	0.521002960172322	0.897452283789041	1	1.00444652768486
12958	cg03595428	MTCP1;MTCP1NB;BRCC3	0.521092004278043	0.897452283789041	1	0.938946486224261
13016	cg23054676	MTRR;FASTKD3	0.521113643639822	0.897452283789041	1	1.05094969375775
10670	cg02277509	KIAA0586;TIMM9	0.521178957067363	0.897452283789041	1	1.11341237787686
20582	cg22421699	SMPDL3B	0.521182566669176	0.897452283789041	1	1.02287348573665
24377	cg03486540	ZNF224	0.521188594943505	0.897452283789041	1	1.04843926048971
16255	cg19709625	PCOLCE2	0.521247344315709	0.897452283789041	1	1.03736949338153
18536	cg17725461	RFX1	0.521280422462906	0.897452283789041	1	1.05271284456671
21692	cg24633648	TC2N	0.521288210098127	0.897452283789041	1	1.08241161954687
22950	cg15684563	TSPAN8	0.521320170831125	0.897452283789041	1	0.941373154035571
13153	cg01703884	MYO1H	0.521346527743126	0.897452283789041	1	0.992742872477124
18618	cg09088508	RHOF	0.521368817429049	0.897452283789041	1	0.755889431338928
24633	cg14492347	ZNF592	0.521369031933923	0.897452283789041	1	1.07503045122184
23662	cg20557567	VPS52;RPS18	0.521407261404501	0.897452283789041	1	1.10799199930472
6795	cg24679082	ETV4	0.521502392562185	0.897452283789041	1	1.05055597418132
11903	cg06668300	MAL	0.521543686751572	0.897452283789041	1	0.857383648768937
7617	cg04848046	FNDC3B	0.521553443441391	0.897452283789041	1	0.987408584275117
6064	cg25545182	DRG1	0.521584262826886	0.897452283789041	1	0.898144610262525
9138	cg00407150	HHATL	0.521649902341356	0.897452283789041	1	0.958134092087823
24693	cg08109646	ZNF683	0.521684006917638	0.897452283789041	1	0.980394673208742
24940	cg22286764		0.521689929875181	0.897452283789041	1	1.00703634505968
21607	cg11899895	TAX1BP1	0.521690931871502	0.897452283789041	1	1.08819068836393
4723	cg03532114	COMMD1	0.521717832328274	0.897452283789041	1	1.08697360659565
13449	cg19740969	NA	0.521723655437548	0.897452283789041	1	0.925616400212884
15828	cg18427589	ORAI3	0.521737065867915	0.897452283789041	1	1.06026304285288
17816	cg24500683	PTP4A1	0.521768777933549	0.897452283789041	1	0.931837311702078
7682	cg01990334	FOXJ3	0.521782317238901	0.897452283789041	1	1.1028494916038
7299	cg12508214	FBXO32	0.521816782292278	0.897452283789041	1	1.063972645014
20982	cg14826683	SPRR2D	0.521841652837498	0.897452283789041	1	0.941162746826813
15198	cg17904815	NHLRC3;C13orf23	0.52196288110871	0.897452283789041	1	1.03638295951309
20676	cg09819495	SNRPE	0.521987342455723	0.897452283789041	1	1.03708153354386
11204	cg16536450	LCN15	0.522023902973121	0.897452283789041	1	0.952323684700114
16129	cg23154002	PATZ1	0.522099688579883	0.897452283789041	1	1.07459728607751
2292	cg24579896	C14orf33;KTN1	0.522127979971872	0.897452283789041	1	1.07476708172468
11929	cg25490411	MANBA	0.522221630956285	0.897452283789041	1	1.04178765738656
20951	cg26751195	SPN	0.522224197816864	0.897452283789041	1	0.996820156833036
20803	cg26512148	SOS2	0.522289325098726	0.897452283789041	1	1.05388993906022
18071	cg03701222	RAB40C	0.522302035378623	0.897452283789041	1	0.960740141312332
20736	cg08417687	SNX3	0.522303667938962	0.897452283789041	1	1.09739419609946
8789	cg04497885	GSK3A	0.522343300942774	0.897452283789041	1	1.06032439286793
12793	cg09809950	MRPL39	0.522343770178061	0.897452283789041	1	1.03198695334197
24061	cg22080282	ZADH2	0.522387533224201	0.897452283789041	1	0.974169666110159
20297	cg09277365	SLC38A9	0.522430382004426	0.897452283789041	1	0.945045855264494
10362	cg20750215	JUNB	0.522463524087972	0.897452283789041	1	1.06704119918043
22411	cg02613803	TMPRSS2	0.522468617914549	0.897452283789041	1	0.863145208080541
23334	cg25169784	UGGT2	0.52247755819199	0.897452283789041	1	1.07254536362699
24634	cg22889570	ZNF596;RPL23AP53	0.522587070825048	0.897452283789041	1	1.09708889532104
13204	cg02537023	NA	0.522603529816692	0.897452283789041	1	1.09363519231896
1550	cg02148711	ATRX	0.522638239703213	0.897452283789041	1	0.947060972403989
14377	cg08210616	NA	0.522651293332902	0.897452283789041	1	1.08656519026103
15274	cg18484189	NLRP10	0.522736636697601	0.897452283789041	1	1.04387540881567
24257	cg12561748	ZKSCAN4	0.522759273133879	0.897452283789041	1	1.04865216062717
22935	cg06043114	TSPAN2	0.522762275477894	0.897452283789041	1	1.07804608063217
18512	cg20166783	RFC1	0.522917683725685	0.897452283789041	1	1.03672212635541
5897	cg14091223	DNAJB2	0.522918802377807	0.897452283789041	1	1.05236900209995
14332	cg02806777	NA	0.522926379105027	0.897452283789041	1	0.914935305028587
9785	cg11375102	IFT140;TMEM204	0.522954156661561	0.897452283789041	1	0.986126614409502
18399	cg14789928	RBX1	0.522972949391308	0.897452283789041	1	1.07320870496377
10119	cg25943131	IPO8	0.523045233109842	0.897452283789041	1	1.10692142736433
1721	cg11208235	BCAR3	0.523052365159494	0.897452283789041	1	1.04789971590708
3140	cg11956146	CABYR	0.523074690964519	0.897452283789041	1	1.11852856656565
23825	cg24068372	WDR86	0.523084489566779	0.897452283789041	1	0.869437437085014
20642	cg10832166	SNORD116-1	0.523091190836308	0.897452283789041	1	1.02960125562389
24446	cg15098690	ZNF330	0.523100750726547	0.897452283789041	1	1.07396538868844
1387	cg09523691	ATG12;AP3S1	0.523226676926972	0.897452283789041	1	0.947506952738447
