	X0	X1	DIFF	P
cg15028052	0.041369320842741	0.256142650516973	0.214773329674232	3.91860934335878e-88
cg15046481	0.0946369068080477	0.324279551955135	0.229642645147088	7.57058501830564e-81
cg15063322	0.0931335408135998	0.40318024409282	0.31004670327922	7.71381755944842e-172
cg15071854	0.0459007321164095	0.525479004913365	0.479578272796956	6.29106317509544e-266
cg15074033	0.159550517824377	0.470266987192733	0.310716469368356	9.43534561349159e-290
cg15078681	0.276783605788328	0.517944288400694	0.241160682612366	5.24389024803807e-119
cg15089892	0.0512475629139643	0.266676933518377	0.215429370604413	6.36011912831142e-101
cg15097584	0.0378114653636327	0.292373538626993	0.25456207326336	1.50429408546586e-107
cg15119377	0.0644751883962538	0.319006991509774	0.25453180311352	7.21990068216495e-119
cg15126544	0.0915257154252605	0.339674674881376	0.248148959456116	1.26330245023439e-125
cg15126975	0.0810415548040619	0.426819521069804	0.345777966265742	3.91032780920545e-203
cg15131808	0.0348101813653489	0.401862798708041	0.367052617342692	2.03678342811189e-190
cg15132565	0.0981093338275435	0.321408705328996	0.223299371501452	5.62380745659499e-74
cg15160198	0.0465887655982799	0.279638813420445	0.233050047822165	1.44061352379855e-117
cg15161047	0.0641614702411829	0.291189652583979	0.227028182342796	1.82482752647187e-89
cg15177071	0.098451136445316	0.329378134446066	0.23092699800075	1.5924322461933e-117
cg15184386	0.105189108506819	0.431363485652273	0.326174377145455	6.77680475455695e-117
cg15192750	0.110711255656559	0.430133837268295	0.319422581611736	2.93544210771622e-114
cg15202102	0.362560448042625	0.623446629849256	0.26088618180663	8.78837356674948e-101
cg15202627	0.0386426881220549	0.269237992350471	0.230595304228416	9.80053490272907e-131
cg15214183	0.257548795745288	0.526246222491213	0.268697426745925	6.40417152199037e-121
cg15219320	0.105666277008632	0.357824053862411	0.252157776853779	3.54705697056058e-122
cg15219506	0.0753719352917851	0.410363076448093	0.334991141156308	2.07945584734219e-118
cg15229124	0.151641327985786	0.47514425822401	0.323502930238224	1.56823311822753e-96
cg15247144	0.125941424965738	0.333034385268446	0.207092960302708	5.10332365737885e-102
cg15261247	0.149091410476661	0.472937005735671	0.32384559525901	1.11388802196575e-177
cg15270654	0.133425840953067	0.475251640008962	0.341825799055894	2.44030720554233e-282
cg15281774	0.0979542087656853	0.325608465480686	0.227654256715001	9.69610957986871e-114
cg15305564	0.0432746725330365	0.337697547867551	0.294422875334514	2.95913404337562e-129
cg15309264	0.124668877123885	0.430146079009198	0.305477201885314	2.13868468350207e-193
cg15310637	0.0562356901822101	0.264286562327006	0.208050872144796	2.77173317121625e-91
cg15320948	0.0557954511662753	0.331763346533393	0.275967895367117	0
cg15323252	0.0560651583366304	0.291270892096382	0.235205733759751	2.21214341379191e-96
cg15336765	0.0816591981380553	0.433095432025581	0.351436233887526	2.77292939094022e-178
cg15356923	0.0902586761001185	0.327160333438957	0.236901657338838	7.43308945371066e-105
cg15365320	0.0425539033769431	0.258907177975795	0.216353274598852	1.3322751247062e-119
cg15375239	0.0165483639203931	0.359320285726412	0.342771921806019	5.72447514189045e-221
cg15384598	0.0453762731452241	0.508070177430396	0.462693904285171	3.87110661778182e-285
cg15397231	0.180249759326274	0.391371243465115	0.211121484138841	2.49469837336718e-120
cg15413177	0.0964914586377808	0.428563038490015	0.332071579852234	4.8778892226002e-132
cg15433894	0.0835013417583372	0.295062320716173	0.211560978957836	3.91485329120046e-84
cg15444648	0.291189107745496	0.58010515135742	0.288916043611924	5.63992327475983e-215
cg15457058	0.0208850985376696	0.283219236842261	0.262334138304591	4.15529967125701e-119
cg15459780	0.249532614703603	0.570918184289677	0.321385569586074	1.96831490544286e-313
cg15461105	0.0408420947809069	0.356299640421598	0.315457545640691	5.08351148704689e-129
cg15461888	0.083247480723717	0.29760314067647	0.214355659952753	1.09727073744264e-116
cg15462457	0.0770894970356226	0.325184816256945	0.248095319221323	1.18263576175876e-99
cg15472784	0.0431633428421677	0.360152691871934	0.316989349029766	1.07671229766683e-116
cg15543281	0.0468347728911212	0.299262972719512	0.25242819982839	9.01915000384413e-107
cg15547276	0.141448925696561	0.390301258605175	0.248852332908614	7.55632116198519e-112
cg15573040	0.0606885019956966	0.343540779627164	0.282852277631468	5.15990725278088e-164
cg15573925	0.0450096808999199	0.263002085145375	0.217992404245455	1.57939568628976e-103
cg15578015	0.0403872795680118	0.258054676315991	0.217667396747979	4.66453428855247e-92
cg15580417	0.255021829991894	0.580892027747635	0.325870197755741	0
cg15583014	0.0329586778014834	0.292338525741711	0.259379847940228	1.29653073443406e-205
cg15596816	0.132307043323439	0.438083526325386	0.305776483001948	1.51453229530925e-223
cg15603424	0.0613559129924419	0.410154216308239	0.348798303315797	1.10570476317636e-126
cg15617019	0.0730965706493955	0.469529343724383	0.396432773074988	2.8652484357804e-240
cg15651650	0.0831826946868538	0.425133418075455	0.341950723388601	5.34502675005683e-123
cg15674917	0.0696505262003921	0.292787757098784	0.223137230898391	1.13386499361899e-122
cg15676015	0.107540564221108	0.491065047714708	0.3835244834936	2.06486430829887e-140
cg15680720	0.130967354863352	0.395846077643814	0.264878722780462	2.09197594396102e-86
cg15693066	0.299839189072833	0.517428270195824	0.217589081122991	2.04017356227035e-81
cg15697476	0.141856141561694	0.486956380712175	0.34510023915048	8.25344622042852e-227
cg15722404	0.0600720757330793	0.324745870604975	0.264673794871896	2.78996833947678e-168
cg15728861	0.0827609086914396	0.39839707971699	0.31563617102555	9.12087247179694e-103
cg15733367	0.114578865490437	0.486611331453717	0.37203246596328	9.63115335256789e-312
cg15734706	0.100621846934185	0.304653388149635	0.204031541215451	1.30460240382486e-99
cg15746719	0.0692791816398536	0.357981205159343	0.288702023519489	2.95285910984707e-109
cg15754405	0.0644242407093844	0.325111743535044	0.260687502825659	1.28454704679042e-108
cg15759056	0.0643991218599961	0.322141210178175	0.257742088318179	7.87701217017874e-171
cg15775138	0.0472437339947317	0.29013605164563	0.242892317650898	5.68532246899013e-176
cg15778457	0.174970821320108	0.376836489916259	0.20186566859615	1.40946493212587e-66
cg15788639	0.112593682239833	0.351988076480622	0.239394394240789	8.31584042042812e-98
cg15808943	0.0514817017360279	0.280795333573907	0.229313631837879	1.52256523190893e-107
cg15813052	0.109828213018281	0.383105521764432	0.273277308746151	2.17549109648142e-102
cg15820062	0.0564720050495028	0.37536205738746	0.318890052337958	6.78426488035222e-189
cg15821716	0.100704041479159	0.422345229556376	0.321641188077216	8.98039312530192e-133
cg15825731	0.13255562852837	0.482884564319467	0.350328935791097	4.6124689575616e-170
cg15835396	0.127194308495282	0.406699119220532	0.27950481072525	1.72860940668149e-113
cg15841063	0.0744638116999704	0.326476283593654	0.252012471893683	3.03577803316455e-138
cg15846316	0.0670863027323138	0.338336282216202	0.271249979483888	5.79428386700007e-123
cg15852258	0.0715006525738119	0.306625150842402	0.23512449826859	1.07504138864615e-156
cg15875860	0.0476493509780407	0.261631862274404	0.213982511296363	1.1632259858511e-96
cg15885440	0.104467414877056	0.474590415813041	0.370123000935985	1.88259581019022e-175
cg15885628	0.128117437714005	0.505156006343377	0.377038568629372	2.79439373175435e-220
cg15890143	0.0711159092910453	0.425216925600417	0.354101016309371	1.49948797787464e-159
cg15892785	0.201418148038011	0.577487825695982	0.376069677657971	3.29809784519649e-147
cg15900444	0.143210282159402	0.503054177999105	0.359843895839703	7.2670272192413e-133
cg15909319	0.148299494055108	0.429272196471582	0.280972702416474	6.22842752046792e-211
cg15909933	0.0848547039877015	0.377081763001276	0.292227059013575	1.30505970200993e-116
cg15981734	0.123145325857011	0.458571598878924	0.335426273021913	3.9650192591311e-244
cg15981995	0.127996454445279	0.416836773368069	0.28884031892279	1.45654395918119e-214
cg15988843	0.0506401971964839	0.306650797574528	0.256010600378044	1.95929533428173e-105
cg15992535	0.0937152731910541	0.339236717814655	0.245521444623601	2.15519096488767e-97
cg15993383	0.0457977301914066	0.292892780136466	0.24709504994506	1.57725181672683e-132
cg16005540	0.134167354744484	0.440662357377287	0.306495002632803	5.76116551900645e-96
cg16016176	0.029285317967591	0.285592122251072	0.256306804283481	1.23021990385534e-120
cg16022575	0.0379824109885751	0.25518427921474	0.217201868226165	2.32235213631243e-94
cg16023415	0.0752305272227203	0.309193119324007	0.233962592101287	1.7739813254321e-97
cg16061012	0.0909817925616618	0.394169907469245	0.303188114907583	1.20612602175726e-174
cg16074309	0.0882596342397888	0.32706074634653	0.238801112106741	3.03649222028317e-93
cg16082877	0.355503710650118	0.67900562324108	0.323501912590962	9.16655876256119e-237
cg16086373	0.187447892135191	0.494512891084389	0.307064998949198	1.37601205109721e-288
cg16091269	0.119006865260426	0.346090583509242	0.227083718248816	1.11582061078572e-108
cg16100655	0.129333598147712	0.34204440414718	0.212710805999468	2.74562069962113e-99
cg16104915	0.0546701969918125	0.38342018654872	0.328749989556907	3.88144102623044e-179
cg16128701	0.0587825965343226	0.271330985100638	0.212548388566315	3.02174433047458e-141
cg16132351	0.101232804299653	0.378205999991712	0.276973195692059	3.4799818557014e-113
cg16133088	0.19862496303448	0.560004673966771	0.361379710932291	6.40425492202288e-186
cg16139934	0.0950504652822384	0.376394800986693	0.281344335704455	3.13770310888166e-190
cg16159491	0.0615205527115769	0.31879955475289	0.257279002041313	1.39591610774489e-148
cg16166160	0.135518762296406	0.345983443464876	0.21046468116847	9.5999838274768e-74
cg16168014	0.086544408909028	0.581199777996393	0.494655369087365	3.71966374502865e-257
cg16171526	0.0582623190751347	0.381536284397158	0.323273965322023	4.11147209117976e-120
cg16178603	0.14852298036032	0.382874322879613	0.234351342519293	2.29097098806694e-76
cg16179047	0.0408951360848278	0.350694729970961	0.309799593886134	6.28370892370423e-122
cg16179125	0.207131651896235	0.442446667798248	0.235315015902013	1.28862595838136e-82
cg16189024	0.0531435174725589	0.320570650505897	0.267427133033338	4.24540080520561e-107
cg16195091	0.120099252823003	0.378532758496471	0.258433505673468	2.10290164704341e-128
cg16200879	0.177307947462006	0.415300153799918	0.237992206337912	5.71901698494868e-86
cg16202470	0.0406372155903242	0.262623078729383	0.221985863139059	1.23721364762038e-99
cg16203125	0.0883162067433418	0.374413977404006	0.286097770660664	1.11548104313047e-153
cg16236672	0.11777297238884	0.487025430879317	0.369252458490477	1.05511921253928e-282
cg16236766	0.0662662712623867	0.302667156553291	0.236400885290904	1.48549747427492e-131
cg16268778	0.113884389694299	0.356118329571061	0.242233939876762	9.57396388270659e-105
cg16270222	0.0730388386976384	0.385485220037781	0.312446381340143	1.78556685064737e-125
cg16278512	0.0335553043179861	0.420138876212939	0.386583571894953	1.7792241314073e-165
cg16281276	0.0679823830148601	0.537098188524274	0.469115805509414	3.29684176286869e-263
cg16293631	0.0469685867528354	0.318366355202819	0.271397768449984	1.8631466839628e-165
cg16295725	0.106830457952882	0.42037421441774	0.313543756464858	7.52377281906135e-149
cg16296290	0.0381062438488064	0.339852491678206	0.3017462478294	4.80408568406479e-157
cg16304215	0.0630205253707364	0.32548312569262	0.262462600321884	3.61877118038275e-117
cg16324633	0.0892185914545534	0.313756439104283	0.22453784764973	1.37968926227677e-169
cg16332936	0.0829844273783969	0.308375010552773	0.225390583174376	9.84670226843473e-148
cg16339238	0.166751425523438	0.526664147256494	0.359912721733056	2.36035141170469e-218
cg16358679	0.0608050311471602	0.37749947600367	0.31669444485651	2.61072489638629e-131
cg16366843	0.0554952108814808	0.295262639855889	0.239767428974408	5.471936805816e-110
cg16379337	0.0973381221846746	0.400716401836045	0.30337827965137	9.27573858646704e-226
cg16383592	0.0356903414891114	0.243337340468425	0.207646998979313	5.9882150541623e-93
cg16389901	0.504195770092329	0.744208332265054	0.240012562172725	2.3678551548475e-101
cg16397884	0.112907496867072	0.360742899624959	0.247835402757887	7.7848781307524e-103
cg16400631	0.30550033878052	0.559100924850133	0.253600586069613	1.4801399834663e-79
cg16404371	0.068497964655105	0.316249844710127	0.247751880055022	8.46865994059925e-160
cg16409840	0.0570290188599612	0.39086872912953	0.333839710269569	2.67710825439766e-128
cg16423505	0.03268505687444	0.345758656552944	0.313073599678504	5.36604957655226e-122
cg16428612	0.498674637587999	0.753936919893132	0.255262282305132	2.7874048243793e-193
cg16438655	0.0301172226519377	0.293471831999488	0.26335460934755	1.61254517401368e-126
cg16459364	0.0822965608760816	0.491211186952955	0.408914626076874	1.18575755001899e-321
cg16477690	0.128632997340412	0.514239372757018	0.385606375416606	6.03546564857106e-194
cg16503618	0.0765889891977136	0.321803353018407	0.245214363820694	3.51198720998862e-119
cg16509851	0.0610511501857344	0.410981600788607	0.349930450602872	1.08735781757084e-237
cg16511229	0.299172704957693	0.663073077794023	0.36390037283633	4.5277454347666e-281
cg16512615	0.0624898514030121	0.29280802175772	0.230318170354708	7.40024213478736e-94
cg16519587	0.072881898924417	0.452958564289673	0.380076665365256	6.07736158486099e-259
cg16520288	0.231700894943158	0.435415383615599	0.203714488672441	5.5306137479111e-48
cg16529599	0.202932900219483	0.502768750323444	0.299835850103961	4.14326271900088e-180
cg16535717	0.032477908564353	0.296263054836645	0.263785146272292	7.05656024162774e-108
cg16545496	0.0671993322585229	0.364868576103385	0.297669243844862	4.07038097629342e-128
cg16546503	0.235917160869346	0.560280679817062	0.324363518947716	8.93568632223616e-170
cg16552822	0.428469514337058	0.630818058469998	0.202348544132939	2.33359776010687e-94
cg16556145	0.0277947518150534	0.260543956895267	0.232749205080214	4.02445524986092e-111
cg16564842	0.0853506667006468	0.382267352924063	0.296916686223416	1.60532354505708e-153
cg16567175	0.0381716560065452	0.291378994759587	0.253207338753042	2.94815417518859e-149
cg16568727	0.120529366671272	0.387626362199352	0.26709699552808	3.45961878092411e-129
cg16573542	0.0765634936477473	0.295884050876728	0.219320557228981	4.31251178039869e-113
cg16579893	0.0657167920829941	0.349309328202464	0.28359253611947	1.66976980994455e-127
cg16585333	0.1901447119025	0.460223515097219	0.270078803194719	9.09137920885503e-165
cg16595261	0.0520797313851753	0.382208441053783	0.330128709668608	1.00904345804714e-119
cg16596604	0.0683311881553	0.331798227695331	0.263467039540031	2.51249503378402e-116
cg16612379	0.0551535119415583	0.258000320289079	0.202846808347521	1.77410716117793e-142
cg16616521	0.109367419629011	0.67985183050693	0.57048441087792	0
cg16626067	0.210906249713671	0.686688254078261	0.47578200436459	0
cg16626809	0.118979092218356	0.453519166326297	0.33454007410794	1.08945892623486e-161
cg16630989	0.039634164417135	0.272292427002842	0.232658262585707	2.65319056789418e-119
cg16650529	0.127443411105534	0.431611524599588	0.304168113494054	1.65293820927055e-99
cg16650717	0.0558152093802798	0.498140354461967	0.442325145081688	1.03943185859681e-241
cg16654143	0.0276659948998861	0.283716829117255	0.256050834217369	3.39498941607362e-109
cg16654152	0.0428586230658987	0.455418054422437	0.412559431356539	1.5403848161794e-137
cg16655338	0.100608195643291	0.420909144996614	0.320300949353323	1.25385282685343e-138
cg16655905	0.0243411138640424	0.297848926337026	0.273507812472984	2.52780697019861e-181
cg16662267	0.0429105914953882	0.331381349706101	0.288470758210713	1.0284438684444e-111
cg16676492	0.0561581806227901	0.315429251168227	0.259271070545437	2.09945307366905e-233
cg16686137	0.0604134288790405	0.344093023786236	0.283679594907195	2.63609617707079e-127
cg16695483	0.0941356568626317	0.423501423698579	0.329365766835947	6.34980013485248e-133
cg16705383	0.0478904527349232	0.271083848468501	0.223193395733578	4.59235085414928e-94
cg16709232	0.0852919208977159	0.320333837737414	0.235041916839698	3.35442047693949e-108
cg16713262	0.0480946114606396	0.322227261645953	0.274132650185313	4.58572655761854e-146
cg16717099	0.0565940787289872	0.430278116804122	0.373684038075134	1.90592189320551e-208
cg16718263	0.129755741630615	0.350045173525888	0.220289431895273	4.73797393331364e-87
cg16719517	0.0539787108340664	0.32157806941051	0.267599358576444	2.65162729567697e-111
cg16741308	0.0582954003980046	0.360005507309165	0.30171010691116	6.99949592377161e-160
cg16763192	0.019151248137146	0.229953259745503	0.210802011608357	4.16989458571006e-134
cg16775746	0.294975067397263	0.633277480345797	0.338302412948535	0
cg16788286	0.0861088626538537	0.322272177640562	0.236163314986708	1.39729012446841e-101
cg16792632	0.111297783167362	0.390179160159536	0.278881376992174	2.90303255188322e-134
cg16794576	0.0766285417823941	0.353407755177194	0.2767792133948	6.69730611469796e-121
cg16817229	0.0379610232356346	0.239655637670742	0.201694614435108	6.70889300423933e-100
cg16820186	0.117121598656498	0.323398394538562	0.206276795882064	1.00690159984119e-118
cg16831085	0.104745568001145	0.332224456518529	0.227478888517384	1.60285800163241e-87
cg16832267	0.0368200122595587	0.241653391293657	0.204833379034099	5.00270789990554e-109
cg16837326	0.130601838335274	0.344671456402465	0.214069618067192	2.69853612182857e-73
cg16842053	0.066851318202726	0.391053054116615	0.324201735913889	6.17468239213389e-243
cg16842767	0.162891749171261	0.672358688873393	0.509466939702132	0
cg16848054	0.0726843993916137	0.425969619697947	0.353285220306333	3.04640759714373e-119
cg16852685	0.113982623884565	0.396092390808356	0.282109766923791	5.32755308070275e-176
cg16867584	0.136693310411829	0.372497685289665	0.235804374877836	7.7732953186597e-83
cg16887264	0.0499838549289661	0.269636611004059	0.219652756075093	1.44263793785905e-115
cg16896847	0.0246182987591115	0.246363411398785	0.221745112639673	1.89701572753168e-108
cg16900980	0.0736772866906305	0.313748058393893	0.240070771703263	1.43205960678618e-173
cg16916914	0.0679545467506021	0.284545155657338	0.216590608906736	1.73216667422267e-88
cg16918905	0.368966183873759	0.66213102731073	0.293164843436972	3.09210842944554e-255
cg16932017	0.128193705721138	0.402338197911238	0.2741444921901	1.05032839716529e-143
cg16933440	0.140783166229332	0.430280480907397	0.289497314678065	2.07122383441456e-116
cg16941302	0.211681019453664	0.447766291595783	0.23608527214212	1.88168476963203e-118
cg16943529	0.0315826557914427	0.359911573226891	0.328328917435449	2.00740107122941e-245
cg16955166	0.108072680349204	0.312547996220735	0.204475315871531	5.44044280938886e-75
cg16956501	0.147194813829254	0.392065361893492	0.244870548064238	3.47250879257121e-181
cg16970734	0.0605630034005533	0.346444229164222	0.285881225763669	2.10489011920146e-113
cg16977570	0.0281245725705849	0.241670680354409	0.213546107783824	2.14923147926117e-97
cg16978797	0.0399521497751249	0.292137872670463	0.252185722895338	3.77792284224085e-99
cg16986298	0.167188718404213	0.382474680815782	0.215285962411569	9.19025747513274e-74
cg16987305	0.0275308494387219	0.235392725307426	0.207861875868705	1.7494158675567e-93
cg16991515	0.296089498493543	0.611648964612202	0.315559466118659	5.27619689717068e-267
cg16991768	0.0385499317740015	0.279643089018818	0.241093157244817	3.31965064786248e-90
cg16993043	0.122349016367673	0.474663287938709	0.352314271571036	3.30341940849701e-236
cg17001689	0.0846595943128944	0.311187981375648	0.226528387062754	1.90957212563602e-146
cg17014009	0.0471311273275539	0.292565941553794	0.24543481422624	1.50528645807008e-112
cg17024452	0.120896947914702	0.351428835521648	0.230531887606945	3.24109659034565e-97
cg17029019	0.38097458077878	0.582258777987022	0.201284197208241	2.61616115879976e-55
cg17034030	0.0706472821587477	0.288936960420102	0.218289678261354	7.62095912635722e-122
cg17042098	0.0750412306333973	0.346795666634292	0.271754436000895	1.080542238735e-107
cg17067528	0.196146752559156	0.458631661822248	0.262484909263092	4.00333024728925e-162
cg17073273	0.121319259810799	0.444530294530429	0.32321103471963	5.6515400426358e-102
cg17080893	0.437074825515448	0.656949491845957	0.219874666330509	5.30669524849203e-160
cg17090968	0.235593589756155	0.720115157889406	0.484521568133251	0
cg17094014	0.0959018830291558	0.509206649899482	0.413304766870326	4.14216342777865e-187
cg17101450	0.0924356087907924	0.407384862764205	0.314949253973412	1.79294610831333e-159
cg17107572	0.24501193042227	0.522100301902431	0.277088371480161	3.20134476114008e-79
cg17113008	0.214911965094318	0.434293561135009	0.21938159604069	3.30255939902692e-79
cg17117277	0.211423474477434	0.499226938456567	0.287803463979133	4.45314095857546e-239
cg17120764	0.179435321941563	0.389361783406152	0.209926461464588	2.42934722742362e-60
cg17124583	0.275273644071762	0.550302363571768	0.275028719500005	1.55685700096611e-269
cg17129986	0.356713430023726	0.559384887341519	0.202671457317792	1.28536332654643e-56
cg17130504	0.036312847553741	0.377221458917925	0.340908611364184	3.40206784664384e-126
cg17131435	0.0905176597859878	0.313543641775578	0.22302598198959	8.20539451705298e-74
cg17139210	0.169299830916693	0.564926391427464	0.395626560510772	3.53484206973578e-319
cg17143192	0.0541713308216725	0.456121317272336	0.401949986450663	8.19553398007346e-210
cg17159790	0.17424258339621	0.454430013815725	0.280187430419515	6.30098110512465e-104
cg17165580	0.0931815014590631	0.37079139078845	0.277609889329386	3.73327641382021e-122
cg17167076	0.0336090874257675	0.242456577226899	0.208847489801132	2.05000830213088e-85
cg17172980	0.143727438831094	0.474689812379199	0.330962373548104	2.77989292851271e-144
cg17186727	0.0787086149051159	0.30786862683856	0.229160011933444	3.04505869999335e-96
cg17210929	0.0726985527543176	0.29600408039311	0.223305527638793	9.04721182753407e-114
cg17218045	0.0970347015052609	0.454346591399494	0.357311889894233	2.21578604545055e-158
cg17222941	0.111542818649609	0.468237538084776	0.356694719435167	5.32913625921255e-116
cg17225129	0.0508856539870539	0.271535954029164	0.22065030004211	4.82613557558835e-76
cg17231690	0.0684692820237885	0.286397140426206	0.217927858402417	1.95787898455672e-135
cg17238412	0.0837309213339566	0.29707460313024	0.213343681796284	2.34879999930951e-87
cg17239558	0.0521419220209864	0.283108328982908	0.230966406961921	9.9975556824262e-118
cg17246382	0.0297373748583732	0.382745444268863	0.35300806941049	1.09334460190523e-118
cg17276002	0.36852460232775	0.576544261944239	0.20801965961649	4.32458184652119e-45
cg17284384	0.0586411301929663	0.326883230011608	0.268242099818641	7.02983640050013e-103
cg17294237	0.0492734960418137	0.272363916989751	0.223090420947937	5.21553857286844e-124
cg17297071	0.159999487078691	0.481523187772036	0.321523700693345	3.30751020285096e-122
cg17306261	0.174137363837886	0.425062662163498	0.250925298325612	2.35543960329311e-82
cg17318642	0.148271208902061	0.378401168303921	0.23012995940186	4.01507536159158e-110
cg17332338	0.0551804346072802	0.351911912284415	0.296731477677134	8.33710817515777e-176
cg17336714	0.0533491951557751	0.311068063750584	0.257718868594809	4.91058714468022e-96
cg17337514	0.282490041172569	0.610886538957346	0.328396497784778	6.52388359733394e-205
cg17344516	0.192125315252108	0.417371543076836	0.225246227824728	3.13567535926568e-82
cg17349081	0.107856549274361	0.413395035386004	0.305538486111643	1.98441191018073e-102
cg17368760	0.163217576527495	0.500914164553635	0.33769658802614	4.78737402426915e-215
cg17372745	0.0926883504232145	0.352561246821865	0.259872896398651	2.90207361350268e-98
cg17380661	0.0630169041751196	0.27628236819291	0.213265464017791	9.20817682895736e-108
cg17394649	0.0535252193038325	0.440213437919996	0.386688218616164	1.4819018696873e-225
cg17395064	0.164889867939939	0.511242743384081	0.346352875444142	1.1047953832409e-199
cg17398233	0.0597665247133004	0.332561401935289	0.272794877221988	9.05227194951408e-151
cg17405234	0.0225051055593479	0.280707280304667	0.25820217474532	2.95241258562661e-99
cg17435266	0.0667472982545857	0.282475689295476	0.215728391040891	4.37575486841771e-107
cg17446010	0.0968123646204853	0.310218711255029	0.213406346634544	5.58614625462365e-82
cg17446896	0.159058879005722	0.380339693937769	0.221280814932047	2.8569667210106e-110
cg17450930	0.0826342870561343	0.313380074961271	0.230745787905137	5.0883461264643e-91
cg17461735	0.0848405978142051	0.309909266942111	0.225068669127906	7.94559284272338e-124
cg17466857	0.0848493725372445	0.421197932172516	0.336348559635271	7.05224920646453e-182
cg17472800	0.271720148047778	0.646149286989669	0.374429138941891	6.53915208808036e-237
cg17473896	0.145522327255329	0.359362944052604	0.213840616797276	1.79149515548548e-101
cg17475381	0.0797435890116761	0.308780462674296	0.22903687366262	5.36903950960929e-113
cg17483297	0.107407425865684	0.416953847541449	0.309546421675764	3.20572774583315e-120
cg17498803	0.0300086657292021	0.349180738740565	0.319172073011363	1.32636933201262e-123
cg17526812	0.0273158585504472	0.27612509096801	0.248809232417563	5.01145935444027e-96
cg17530231	0.118528360119357	0.401131716630922	0.282603356511565	4.02241813247546e-129
cg17534899	0.117916732430458	0.471357954483625	0.353441222053167	2.66270193104887e-250
cg17545346	0.0894115270446639	0.354288323224215	0.264876796179551	1.23028021185299e-174
cg17561241	0.0593030459321931	0.361233268714993	0.3019302227828	3.30166256092304e-222
cg17567700	0.0752032803267317	0.342038669816388	0.266835389489656	5.04862169068124e-118
cg17569492	0.123691451563001	0.361524666284219	0.237833214721218	2.25100042870096e-106
cg17577122	0.0623407924171186	0.379976968711403	0.317636176294284	4.50247502467626e-186
cg17620121	0.032208422017082	0.355454605121856	0.323246183104774	1.04255060898122e-146
cg17631196	0.0750525278078966	0.334854331442794	0.259801803634897	1.20665158796726e-105
cg17631972	0.0698891158552058	0.382390345125775	0.31250122927057	8.76998027142514e-123
cg17639394	0.139649619139965	0.515229973425584	0.375580354285619	1.59717647156221e-168
cg17649243	0.0427647260824994	0.249684905517906	0.206920179435406	3.13278107502056e-86
cg17651821	0.234056454277695	0.480258960973207	0.246202506695511	1.82329557236878e-135
cg17652435	0.0708603875952917	0.310194227433444	0.239333839838152	5.78963899484893e-138
cg17666539	0.327995004704763	0.646279956006559	0.318284951301796	3.76361950363327e-227
cg17679246	0.0567195079673291	0.263356404753206	0.206636896785877	5.71611501268043e-105
cg17679781	0.0642806732992762	0.299058752829238	0.234778079529962	2.54030550927294e-88
cg17689925	0.0879892830579184	0.41078280426189	0.322793521203972	1.7669233898272e-265
cg17711717	0.0909740885780513	0.426388181361194	0.335414092783143	3.66091171985325e-156
cg17745088	0.050100536247731	0.440401728367109	0.390301192119378	3.95160927189063e-244
cg17754510	0.0817135156499425	0.411807178190099	0.330093662540157	5.71171528557344e-124
cg17759443	0.0518160948234489	0.373884925385575	0.322068830562126	1.66025238121544e-121
cg17765304	0.0472472066545545	0.272543258336939	0.225296051682384	4.27998349226532e-125
cg17785786	0.440193309692016	0.739759082221809	0.299565772529792	3.00744004167488e-239
cg17787288	0.178868663182095	0.495503492181761	0.316634828999666	4.6120342855385e-200
cg17807131	0.429457877745673	0.664719179821358	0.235261302075685	5.62612165011477e-128
cg17820365	0.22709680500081	0.540798808563508	0.313702003562698	4.30797738304326e-198
cg17824240	0.0328880125105112	0.315069746202656	0.282181733692145	3.08346017235649e-115
cg17846334	0.127931907963192	0.499186461996283	0.371254554033091	4.74084193255016e-244
cg17853216	0.0584917560968607	0.381386540956253	0.322894784859392	6.04247821163335e-137
cg17858328	0.115476537277287	0.466347820134973	0.350871282857685	2.72595582026462e-194
cg17888837	0.0551370184803574	0.282473384432596	0.227336365952238	7.76027071265127e-112
cg17910969	0.0382074294150852	0.282746501476893	0.244539072061808	2.24565647510267e-111
cg17926940	0.0594513604013035	0.387269407572844	0.327818047171541	2.19102931215904e-152
cg17927917	0.0738017946445869	0.333065499459286	0.259263704814699	1.85738781755379e-111
cg17934824	0.0289822890243903	0.36554785678296	0.336565567758569	2.03286623132445e-140
cg17945976	0.210804196622497	0.41880185140981	0.207997654787313	1.49472031760927e-62
cg17950435	0.110368967375355	0.380682165832159	0.270313198456804	8.96274871356616e-112
cg17976576	0.0249399037377181	0.337296004824643	0.312356101086925	6.87447044627205e-132
cg17985646	0.0323655728091612	0.370560289991092	0.33819471718193	1.57648454266976e-166
cg18011364	0.0505009697652762	0.267689322721773	0.217188352956497	9.65617245766545e-94
cg18020955	0.305428759444803	0.560635923477235	0.255207164032432	4.94517057661211e-172
cg18040901	0.0534679778153791	0.272269295859263	0.218801318043884	8.15977156906135e-100
cg18044963	0.140023224512536	0.401836129117053	0.261812904604517	5.85772400105565e-101
cg18049676	0.110402294275408	0.366443339344983	0.256041045069575	3.74957559374748e-128
cg18064152	0.247741508628222	0.536991803921901	0.28925029529368	0
cg18081940	0.0713090517569013	0.272378810044236	0.201069758287335	2.13108885539923e-110
