	GBM	LGG	Normal	MeanDecreaseAccuracy	MeanDecreaseGini
cg13798300	0.000150921493166694	5.32493353662974e-05	0.000389296129845542	0.000220486098159802	0.146272021081413
cg13821433	0.000362428202194481	0.00141799266333226	5.79587861665825e-05	0.000598162253752977	0.202728995883818
cg13834146	0.000131931778584224	0.000843149650294098	0.000877316843099675	0.000678743949878894	0.251137762408085
cg13837913	-1.90999934531993e-05	3.47790861893826e-05	-1.78649326885957e-05	-1.80722802973889e-07	0.143588445391198
cg13839457	-0.000106418935537508	4.26459185903017e-05	0.0012231986465838	0.00050759495611663	0.40183995969469
cg13850606	3.59443355716274e-06	1.15662637692087e-05	0.000314684326584626	0.000125663205889025	0.117309731146505
cg13864868	0.00017415479583949	7.91204179247036e-05	0.000272695046383882	0.000183965591762622	0.151704547656377
cg13874070	3.0551526687974e-05	6.10496087455245e-05	0.00189987862847022	0.000838610956438057	0.917081126696561
cg13885965	-9.66081363329551e-05	0.000691286070540484	0.000676928715411398	0.000463990364127503	0.160374993723127
cg13900100	0.000121237037691487	0.00109971301335972	5.50881494947787e-05	0.000437094904420716	0.42583551442995
cg13901526	5.41776798133028e-05	-1.58033307594526e-05	3.47826086956522e-05	2.58385762409652e-05	0.126636306246274
cg13905586	4.12549477684819e-05	3.80159862324779e-05	0.000157680965522572	9.06560634537031e-05	0.129870400595802
cg13906377	0.000147749101164694	1.25657121331039e-05	0.0017729010323163	0.000756914522970183	0.207593243578279
cg13906823	9.43415691295847e-06	0.000669544254828407	0.000710368433527319	0.000522559237796324	0.806075916445092
cg13912117	9.48020986060161e-05	-3.34897779328309e-05	0.000724173807209766	0.000316650308423358	0.17212182569448
cg13912673	4.60369932097648e-05	0.000305684675729824	1.5826399086311e-05	0.000126082206810112	0.113207176778906
cg13933174	0.00015128544426954	-5.13300370606198e-05	0.000322734459383796	0.000147001263226494	0.499525410624458
cg13933262	0.00023592347027371	-1.45258875001027e-05	0.00100178758523085	0.000454410324568512	0.237038525838379
cg13943217	3.46945663476535e-05	-3.97638555102967e-05	0.000117364389173751	4.14862302396459e-05	0.390248616905955
cg13952656	8.09071481623515e-05	0.00189344271740493	0.000661148110978456	0.00094448849703451	0.803345906011648
cg13975009	-3.51081623016171e-05	0.00119172883870392	0.000842375025202125	0.000754496697555462	0.601887178979383
cg13997668	7.40842258692951e-05	1.19952453312762e-05	0.000728727676289524	0.000312025254229448	0.124703904212318
cg14000361	0.000148382657869674	6.13631267539428e-05	0.000153434869188247	0.000119588417136092	0.164255678326186
cg14005246	0.000162040629764994	0.000633641367054669	0.000532661903023349	0.000481429497722272	0.787904684812832
cg14018731	3.90962427904359e-05	0.00214334884953244	0.000804653696644793	0.00108555301679019	0.811403156544388
cg14029489	0.000491953496876999	8.10480619269467e-06	0.0011994042583112	0.000619467976484251	0.406392290633254
cg14030882	0.00010128013140602	0.00137807454724959	0.000668760534974917	0.000795657734109882	0.377639152129229
cg14044640	0.000522921930852968	0.000128756878296254	0.000240820583657646	0.000278592465818065	0.229143761989372
cg14047667	5.65755366265396e-05	0.00033403701995008	0.000689145675364977	0.000398623724502329	0.419006263530862
cg14060111	9.20356431081425e-05	8.44797010039773e-05	0.00117590851390701	0.000548351601891821	0.449227059497083
cg14061619	4.94537785884442e-06	-1.8059307913045e-06	9.1678260472821e-05	3.61554248572446e-05	0.315438241437174
cg14093715	-0.000111613815322739	0.000397732695014885	0.000714897604869526	0.000392923559027889	0.0982528872371794
cg14105409	3.26226566033956e-05	0.00010257697232991	0.00169527812436264	0.000721957089007871	0.143772260288831
cg14121142	7.16361717876914e-06	0.000354923385317455	0.000121663843402974	0.000178158547145825	0.117341903237413
cg14149680	-3.11578088743825e-05	-5.0859859169062e-05	0.000597592677480335	0.000222029391977663	0.236619366809771
cg14155416	0.000121009116373273	3.23680281952567e-05	0.000374302212121248	0.000188258598272861	0.131978512610598
cg14169333	-1.38720292724364e-05	-4.49634839936784e-05	0.000321698870869119	0.000118700033704182	0.0913077788456859
cg14183184	1.56906007544474e-05	0.0014282018230882	0.00110241114674583	0.000974249063239537	0.490867914349991
cg14186641	7.18493473113118e-05	-4.15407477782179e-05	0.000528641064842682	0.000223537549725467	0.141370394700793
cg14189141	0.000411051516163342	-0.000129716043231424	0.00188715389571859	0.000809829898473923	0.395160520902955
cg14203032	2.6105180031269e-05	0.00145235680011474	0.000611429751447592	0.000784615604586821	0.281836472641658
cg14204735	5.89935955595109e-05	0.00127692753499032	0.00198997898429713	0.00128296471074531	0.95601258497909
cg14214865	-0.000122564759467959	1.14198585411147e-05	0.000931762834573132	0.000351190638232383	0.112621830292908
cg14222479	-3.00468084128239e-05	1.37906159767194e-05	0.000485434372767267	0.00019574207117427	0.127833556136959
cg14226182	0.000115341830306005	-3.75682305567206e-05	-5.26315789473684e-05	-6.77082631743525e-06	0.172436973893149
cg14230379	4.5757949677585e-05	0.000206355223824556	0.0012270247018775	0.000594060419807667	0.25544442894444
cg14250130	5.39496662746481e-05	0.000166899223682871	3.58180154429365e-05	9.19637986633797e-05	0.116956651781617
cg14250833	8.74279565002786e-05	-3.2355249739912e-05	0.000540962698374315	0.00023888757797747	0.127746204413259
cg14252279	-0.000122654997325387	0.000540319741627937	0.00125752625008666	0.000683680933206458	0.113922575143571
cg14263942	0.000136800501236122	-4.39121295986114e-05	0.000731461488901999	0.00032797199082741	0.158156978721962
cg14275842	-1.71634475804047e-05	0.000495660964003078	0.00132223295169913	0.000697590581736861	0.220378802373477
cg14279121	-1.42244026646792e-05	0.000253526150452771	0.000819797109691004	0.000409050116229762	0.219896285292192
cg14306734	1.45925486398451e-05	0.00103614112911569	8.42020152610767e-05	0.00039200293233149	0.118027524926849
cg14308424	-8.78407947505484e-05	0.00029887899248904	0.000458870705928822	0.000278393841225057	0.456180668680223
cg14310034	1.41852874568964e-05	0.000806755086614765	0.00100255818984296	0.000670048338528497	0.505688325123659
cg14315558	-4.1650440045173e-05	0.000468907161296513	0.000862928380335847	0.000506864600731165	0.316991982360005
cg14326413	5.32271573356423e-05	8.94683360895208e-05	7.93905372894948e-06	4.38788483681664e-05	0.0811127510598572
cg14338887	7.94372125916769e-05	-1.23007777395921e-05	0.000264203370343977	0.000122359858317143	0.124390713378398
cg14343548	-0.000132036716136307	0.00029959553300454	0.00067276350953481	0.000335425297149252	0.297046058965923
cg14344315	-4.46000906341673e-05	-5.25350860545044e-05	0.00224174655199835	0.000898822368742718	0.765115985431334
cg14350382	-3.39790682003677e-05	0.000146491652463924	0.000544267870323057	0.000275506263456255	0.109476616549439
cg14353137	0.000106355963798712	-7.50153002462928e-05	0.000404622157006603	0.000172934431364815	0.090844778750177
cg14365570	0.000163301500384213	5.32047002535287e-05	0.000531374366122386	0.000277455893821192	0.34087401321987
cg14375937	1.519261827403e-05	-7.12091531662923e-05	0.000726750837916868	0.000269525967887431	0.132195391921521
cg14380270	-4.94233463675786e-05	3.23511731744299e-05	0.00147791995138033	0.000598972186209001	0.571766557610802
cg14386951	2.01303611055945e-05	0.000116815348994992	0.000283302382218584	0.000163095773235343	0.153858502882297
cg14387532	0.000379624859926063	0.000747632875557342	0.000972130674796078	0.000749165938278397	0.90375299964629
cg14394253	0.000133606657902064	0.000131650003110297	4.87085623770741e-05	9.3461333499123e-05	0.05479772074654
cg14399078	8.28416233667245e-05	0.000455422656472551	8.39917704561622e-05	0.000224182759631846	0.452650682976962
cg14410395	-9.85245377303424e-05	-4.97637339534668e-07	3.5894466958895e-05	-1.03262796945919e-05	0.100235470865273
cg14411266	0.000476537607964972	-0.000101848829807822	0.00176742097953274	0.00080513554516109	1.00806409125435
cg14419975	4.06804770071904e-05	-7.7816545200544e-05	0.00216692552017296	0.000886488464606113	0.761854378435389
cg14425863	-9.43206005408926e-05	5.04842982794855e-05	0.000913057818786451	0.000360765354992683	0.124411590399936
cg14428252	0.000104253457788715	8.84850824611426e-05	0.000624958257327325	0.000307987665799431	0.172996393788179
cg14430974	0.000221174029649486	0.000554001347132505	0.000135141486445534	0.000278826943439802	0.118792385946245
cg14433074	-9.974992337516e-05	1.07691521230259e-06	0.000281578868941182	8.3267786014045e-05	0.215578596033873
cg14435644	-4.47237746735653e-05	0.000214958491659988	0.000268676938265979	0.000174983583914504	0.262540796255667
cg14458955	-7.49122571997558e-05	0.000390587282995067	0.00173008691510894	0.000812154316930566	0.239411054845006
cg14482741	0.000197243888327217	0.00148434165159967	0.00059087100392807	0.000787511049439931	1.24480748674879
cg14506196	0.000195744734935124	3.01974284860255e-05	0.00335459374453081	0.00142191526676191	0.55390904919409
cg14507560	0.000206331162370026	2.25450805212538e-05	0.000523896118103418	0.000278008217421932	0.348326195581484
cg14510333	1.47272987571705e-05	2.87452916209427e-05	0.00147800972962624	0.000607832443897217	0.325499779968217
cg14519950	0.000258023856885795	0.00134706920409352	0.00184187178949889	0.0013051613379809	1.39619514964168
cg14527280	0.00010443650052988	0.00107880831349493	0.000931658851352067	0.000788850508241541	1.00288127658811
cg14528318	2.88772973824891e-05	2.97021979484541e-05	0.000184357864357864	9.40856187784596e-05	0.102471458087787
cg14535068	-6.94168839930585e-05	0.00165025059651275	0.000641224300514325	0.000845688326530517	0.171707952787276
cg14543508	0.000941425878336138	0.000205196064893329	0.00307226911732593	0.00157829714491756	1.61305876822397
cg14552401	4.66609351742168e-05	0.000409209379154306	0.000128288253870321	0.000214009500058811	0.317654410901411
cg14558114	-2.0600882018448e-06	-1.21300078821494e-06	0.00256916791293421	0.00104925530341746	0.599359182986156
cg14561229	8.76801608773543e-05	8.04299881357592e-05	0.000566735102794645	0.000281840264667924	0.123526035273287
cg14564247	6.18020368067599e-05	-2.1924771015792e-05	-9.90236378847596e-06	3.98118435842811e-06	0.0640139884785129
cg14573089	5.74429457325696e-05	0.000874516208810211	0.000549116659359454	0.000537784181865809	0.1969426205109
cg14606256	1.66272191654301e-05	0.000505442243006573	0.000696091325779813	0.000461352959866024	0.059416654301997
cg14615784	-0.000106553937858416	7.01436897798008e-05	0.00103725940885988	0.000429533715993811	0.217033540252079
cg14625175	0.000403495655357313	2.29233992033295e-05	0.000798422886075974	0.000415043768620838	0.205807253896533
cg14633426	0.000262097255585254	0.000396798909191416	0.000231692766272563	0.000301556655044324	0.350888626344673
cg14633456	0.000411122930472529	0.000136160306972317	0.000916790861501527	0.00052784359958606	0.603542986032713
cg14652131	0.000121042097152828	0.00244834640871226	0.00015149352849731	0.000948286906256372	0.289595957070313
cg14652638	2.07185183874123e-07	0.000362993909055411	0.00231027727376522	0.00102398637224974	1.36947598307452
cg14662970	0.000100302325348804	0.00102325227853036	0.000937901705724449	0.000767936967420859	0.920982459804742
cg14673387	1.49771473244389e-05	0.000432852810272165	0.000765303765303765	0.000467351703853132	0.0843240222531483
cg14676825	5.60159225023128e-05	0.000509593351977743	0.00135453987213201	0.000737324534395915	0.200888402011357
cg14684709	-0.000184330520531889	0.000157565184559863	0.000397113842601278	0.000173290224501348	0.176995786530615
cg14694342	0.000151481767662464	2.60070457402008e-06	0.00119566246447068	0.000518526204948262	0.548690749090175
cg14695804	7.48439881404585e-05	0.000590094759351776	0.000631541764429301	0.000487517818509487	0.327216171209592
cg14712531	0.000165106384623355	0.000209031278028491	0.000135651302484077	0.000166683044457182	0.107295480788178
cg14722140	4.92902088474255e-05	-4.20808095736853e-05	7.94941900205058e-05	2.64724884872054e-05	0.0761935473611928
cg14732324	0.000353437273750329	4.08226099929678e-05	0.000321984174598182	0.000230281921210361	0.159610131746872
cg14736058	2.52258368893109e-05	0.000696902369733671	0.000116358393698572	0.000305507766840922	0.118615182588936
cg14758218	1.29883079429539e-05	0.000301199836317927	0.000360668813473425	0.000254361228078454	0.431721234557435
cg14759342	-0.000158235906215984	0.000127716814114287	0.000184733824226828	8.15048785980084e-05	0.102902460430646
cg14765959	9.14677231630626e-05	5.28261767636266e-05	0.000188910095991671	0.000119100358679064	0.0955049984025368
cg14774086	7.75940924992237e-05	0.000576180166152188	0.000943051932793968	0.000601770327703651	0.619090531851563
cg14784699	0.000480675168963294	0.00144382164288009	0.000211000037046824	0.000673194659368476	0.321949823054602
cg14792081	-4.235414339206e-05	0.000137232886976444	0.00270837152097948	0.00112796805634368	0.366771236264082
cg14796305	6.76743624294068e-06	0.000268904661179439	0.00139965098781221	0.000651567202651053	0.12882835979613
cg14805347	0.000350791793271853	-4.98545127321219e-05	0.00166230240988104	0.000730183053512795	0.517396619484625
cg14818946	8.77915028225691e-05	0.000136737442749509	0.00055972163505762	0.000314052644431481	0.173780091974025
cg14819504	-5.88839634831401e-05	7.43860641003805e-05	0.00098782381519544	0.000434014755291568	0.143330714353217
cg14826425	1.14626583168583e-05	-8.32301649315779e-07	0.000648495048592475	0.000271571112617217	0.112603592409123
cg14855334	4.58453603604689e-05	0.000655796881066681	0.000513621432506765	0.000442563511453024	0.821550996788106
cg14864103	0.000299854242500529	-6.32249380564167e-06	8.47050094324121e-05	0.000104847169772381	0.102313449797448
cg14865516	0.000381986851620028	0.000757386110419741	0.000288362353123667	0.000475101786322776	0.721307183412248
cg14872952	0.000110889010201978	-1.08326244269115e-06	0.00114595376834593	0.000501597410230228	0.269632099242188
cg14883916	0.000149574184051411	-2.09527582481138e-05	0.000912511863712909	0.000406315818280055	0.146939729576467
cg14901232	-0.000248451137423501	0.000721605759841127	0.00310586370305939	0.00146449525807922	0.556885743904291
cg14928734	-1.88030623811224e-05	0.000430470511905943	0.00143891758981036	0.000750833770129786	0.409975608960788
cg14932794	9.55934118260193e-06	0.000288232882831745	7.15937657114128e-05	0.00013180962733411	0.471159666049818
cg14936968	-0.000216559518459736	0.000650999534690334	0.000279350277303501	0.000288554997523886	0.530781044868651
cg14944944	0.000127556349840148	3.85117567130869e-05	1.75243500268425e-05	5.45004782575207e-05	0.127761091165505
cg14993712	-5.47019865497347e-07	0.000192514535996067	0.00151668857339527	0.000701941589700693	0.180563776825454
cg15028052	7.55825259928664e-05	0.000720050742392823	0.00019092792347148	0.000347415423757211	0.770765404805809
cg15063322	-1.76404573453046e-05	0.000174916062290409	0.000276950242655145	0.000172414464931128	0.21491602526234
cg15074033	-0.000105602909375738	8.81761709082001e-05	0.000725857151971891	0.000306028340814212	0.108682943435205
cg15119377	-8.0723395193111e-05	0.00126160579573337	4.22417705937969e-05	0.000465583775597514	0.166721543908477
cg15126544	3.68858610938537e-05	4.04443453142764e-05	0.000187247560698888	9.95623417610278e-05	0.118525900775376
cg15126975	3.58349176080161e-06	-8.49448621075119e-05	0.000788790703029143	0.000277679615206984	0.295273959959984
cg15160198	0.000265403977199803	-0.000129973013343726	0.000750759714881987	0.000330925069328186	0.916519993323395
cg15177071	-0.000103065637645387	0.00015664453077706	0.000669208467373605	0.000296686046875677	0.139650964323339
cg15184386	7.71499087359713e-05	0.00165065474835689	0.00054741882760852	0.000813260042630628	0.912834777674924
cg15202102	-0.000225077770273049	6.89220718621429e-05	0.000657218777935587	0.000243142402559974	0.526092821629576
cg15214183	-0.000180501053291588	0.000379194808033493	0.000801816594050795	0.000424313558446873	0.371780816759045
cg15219320	0.000268100720416299	0.0017712238804432	0.00062826450553616	0.000919196491599228	0.683287745948997
cg15229124	1.37475549691552e-05	0.000102814132617953	8.28351961183906e-05	7.32640857415719e-05	0.077891010629929
cg15247144	0.000131551074255743	0.000493917134233487	0.000355880079659081	0.000350667551830837	0.087791580070204
cg15261247	9.17148368101855e-05	7.33045293415736e-05	0.00105529812221784	0.00046512597680776	0.237873581264842
cg15270654	0.000112937028996946	3.19228954300044e-05	0.000923322674484234	0.00040878273725019	0.288239566086506
cg15309264	-7.21235577337973e-05	0.000890299633506964	0.000322917620039839	0.000423199421957476	0.279385885319513
cg15310637	-0.000238062932487519	7.27938658101338e-05	0.000997454584410867	0.000375349043983358	0.235975690663306
cg15323252	0.000291183533710731	0.000572941711833983	0.000993521748193506	0.000681152473546351	1.46149847614307
cg15365320	0.000276867980898612	1.46210272025823e-05	0.00185730891528137	0.000810994296178316	1.04127065900348
cg15413177	0.000172044587445515	7.20174922995923e-05	1.81878306878307e-05	7.58864251381937e-05	0.163632023952001
cg15433894	8.73853967144503e-05	0.000129148329269651	8.50156258686705e-07	6.26542763515296e-05	0.152539333343915
cg15444648	-1.53769478056755e-05	-4.24143683561793e-05	0.000481566465472941	0.000177847842551442	0.172558371606935
cg15461888	-3.70502932787638e-05	0.000118191196324988	8.86278709769356e-05	6.88014440898239e-05	0.325200309504025
cg15462457	-1.07544954972106e-06	0.000163549135225613	7.74937711226151e-06	5.83767548664988e-05	0.161136027938522
cg15472784	0.00052232272982313	0.0005653542257447	0.000136817954614551	0.000382275758962273	0.333934341992501
cg15543281	0.000394093237746102	1.04129106523437e-05	0.00104706239467225	0.000526050560454295	0.23186646156719
cg15547276	-8.79059968165016e-05	4.13461047875059e-05	0.000146464661671684	5.12865480139114e-05	0.159098033271438
cg15573040	-9.52216333948824e-05	0.000191054403776543	0.000801959897577838	0.000371850381665809	0.968227590462521
cg15578015	0.000343986499399901	0.000531034680257984	0.000559059870564937	0.000496576846960498	1.27388640451014
cg15580417	0.000274763929241395	0.000370986616870367	0.0021243584001315	0.00108160169764164	1.19604141549028
cg15583014	1.45441042588441e-05	6.24610389038649e-05	4.25178472012946e-05	4.39132177792255e-05	0.134151446922569
cg15603424	-9.25221153301032e-05	0.000638573846301574	0.000113459254845665	0.000251047541789641	0.181691068338514
cg15617019	4.59549303058823e-05	6.44584396202659e-05	0.00158008778421458	0.000654541365943142	0.872350864087119
cg15674917	1.44660621723e-05	5.78985668300615e-05	0.00012973942892807	7.59737068900948e-05	0.139453061494098
cg15676015	5.15276864649459e-05	0.0013631966485343	0.00190788227030177	0.00124492673605859	0.625097269314996
cg15680720	4.27622293637644e-05	0.000159664296249415	0.000575257205257205	0.000306366587743912	0.161373900652174
cg15693066	6.08485295183688e-05	0.00143190621983224	0.00217018166699623	0.00140860470312041	1.63064103453539
cg15722404	-4.46469515222043e-05	4.42248780489547e-05	0.000578834819798675	0.000248826373319271	0.114562225205966
cg15733367	2.62502456983592e-05	3.40051388607272e-05	0.00108383140023646	0.000470450407348384	0.179059341697658
cg15746719	7.32183915308163e-05	0.000304732598356278	0.000798846021541786	0.000442852596322538	0.312081062776943
cg15754405	0.000129486918984047	0.000849298266494261	0.000866495389220737	0.000677463280556887	0.882515158023552
cg15775138	1.95914945712347e-05	8.12127398469438e-05	0.000289080809133843	0.00015545121605906	0.130657368484687
cg15778457	-1.35874178001816e-05	-1.06894873921173e-05	3.72214369193104e-05	8.00135334701548e-06	0.112526823070319
cg15808943	0.000284559432483086	-9.00913860240648e-06	0.0010130055558489	0.000479574793781319	0.281349206521468
cg15813052	0.000258604391027671	0.000297273120457371	0.000107551311543992	0.000210157675729126	0.281780436391001
cg15825731	-8.87642755151931e-05	0.00109144536314769	0.00107911101640969	0.000789448395069494	0.809591889053796
cg15835396	0.000262783003421837	0.000158773870715806	0.00143245280793924	0.000691981967073055	0.434508801492194
cg15841063	-0.000142093937229816	3.95377078349113e-05	0.000731539558641078	0.000282607155776886	0.592472376275428
cg15846316	0.000172920955165705	0.00116206303270941	0.000755967046437689	0.000793711063610351	0.341050319001299
cg15852258	0.000779694898071568	1.26139354171088e-05	0.000877042173808209	0.000567383752311688	0.443813484399828
cg15875860	0.000139297180748027	0.000126983751489719	1.24772073598998e-05	8.20140111028196e-05	0.26590627343622
cg15885440	-7.98770388551937e-05	0.00203226947402334	0.0013922669938388	0.00126999185342097	0.695020373125791
cg15885628	-6.16899993655058e-05	7.52118237910108e-05	2.09874717250671e-05	1.83515392044608e-05	0.0772284147939562
cg15890143	4.18549540797037e-05	0.00166216168452285	0.000651784422936719	0.000859729443728568	0.213351287755167
cg15900444	0.000123438708793444	9.20751034714273e-05	0.000138525773093996	0.000120121903018515	0.102946717812422
cg15909319	8.63892240364306e-05	0.000130520337169857	0.00426068153519093	0.00178766256125122	0.779837999832236
cg15909933	1.31644274603211e-05	0.000176992385179021	9.9161922925809e-05	0.000105806962885193	0.199379540958608
cg15981734	5.61001870328751e-05	8.24279032205819e-07	0.0015140577434805	0.000631418854088061	0.129530088228704
cg15993383	1.03859682015903e-05	-9.5626522963969e-05	0.00305554020349811	0.00120830656210536	0.857711394050456
cg16016176	7.04016981300443e-05	0.00145387211201404	0.00068257522503182	0.000795830708054114	0.17557351351456
cg16022575	0.000646100820527134	-5.49342213984293e-05	0.00197369032882537	0.00093803093385373	0.775267583458016
cg16023415	8.24730155195212e-05	3.29568401920271e-05	-9.38967136150235e-06	2.86122215086404e-05	0.0908594294015018
cg16061012	-5.58848256331557e-05	0.000901486814072159	0.000689286039442734	0.000581324244481863	0.783355138573324
cg16074309	3.27209045917718e-05	0.000282871504888464	0.000179122536385926	0.000183528054898104	0.185419632120466
cg16082877	1.41598120925535e-05	0.000536594953608424	0.000232909860859044	0.000295400975820179	0.246026109985387
cg16091269	0.000235598119636116	-1.86103292573387e-06	-8.57349350277706e-06	5.17477912991016e-05	0.0871868505231175
cg16128701	-4.07489720236999e-05	0.000843780355308692	0.00107820806108222	0.000719845954629702	0.383797033675087
cg16132351	-0.000103082474242349	0.000196599689510008	0.00112232820618912	0.00052013223708803	0.310370806644372
cg16133088	-2.30708522266382e-05	9.15079524846627e-06	0.000180913945619828	7.21513602587042e-05	0.0744685996135554
cg16139934	4.53531602753594e-05	7.83682337548682e-05	0.00299844613075877	0.00126669832037043	0.908086775702882
cg16159491	1.70234496389375e-05	0.000726089523900089	0.00140151354108365	0.000827911138716873	1.46187455940994
cg16168014	-1.38655751287501e-05	0.000492558087694428	0.0008432952452473	0.000509422224559507	0.240036994954515
cg16171526	9.77789067371675e-05	5.65254416860446e-06	0.00109129408725323	0.000489888152280821	0.363428190824478
cg16178603	-6.42309471861942e-05	2.20042588378965e-05	0.000532823388629375	0.000220555187963112	0.105641645138753
cg16179047	0.000248310545207942	0.000882581732404119	0.00129907010027527	0.000910315765614516	1.63229980645244
cg16179125	-1.2294321554659e-05	0.000100457363326822	0.000531718658939053	0.000249426259631519	0.104138899545355
cg16189024	0.000481805221920272	4.48840098634072e-05	0.00124983614418708	0.000647351696472317	0.876013143796781
cg16195091	0.000130125053010497	0.000223306907900491	0.000361952784058047	0.000266576242118051	0.12319629046214
cg16200879	0.000159436343156139	0.000105933063338475	0.000121882939390462	0.000127556674750245	0.101383327854138
cg16202470	4.41697146417712e-05	0.000153761893091729	0.00020739326387191	0.000158878154368293	0.108609835543402
cg16203125	0.000109583778325746	8.90667385026683e-05	0.00027081607128891	0.000167340982408591	0.313992095059998
cg16236672	-1.10480631180485e-05	0.000119117445291785	0.00075201893249248	0.000349862579368647	0.339801122682899
cg16236766	0.000102474620912228	1.89184035293875e-05	0.000841004944455215	0.000390557036562434	0.24510463677075
cg16270222	-0.000326307683792327	9.50359002891619e-05	0.00065716738762356	0.000219122465493687	0.7347793450167
cg16278512	-3.54812609358873e-05	0.00029870513063208	0.00176829598240416	0.000808892225408947	0.261903452213305
cg16281276	6.93703764168532e-05	5.06189112154632e-05	0.000897272164540343	0.000409020647722877	0.123642452609064
cg16293631	-5.6760768679038e-05	-3.33925530190917e-05	0.00012416538762563	2.73286741805703e-05	0.150526422740036
cg16295725	8.88819356458227e-05	0.000191948012314645	0.00264413782366782	0.00117487208768044	1.01672044381778
cg16296290	0.00014396534796268	0.00014322221711004	4.52474348426929e-05	0.000103917757993299	0.33979696404921
cg16304215	0.000224464765582703	6.64647473665698e-07	0.000513494254921172	0.000253282494639841	0.266528491945045
cg16324633	3.4906956861894e-06	4.45490100392467e-05	0.000621430735402952	0.000277403698406982	0.543770092101566
cg16332936	0.00014832069403578	8.64786835997803e-05	0.00115772193411051	0.000543618748254213	0.216266972357534
cg16339238	0.0005756022445703	-1.92059632843515e-05	0.00142137251120386	0.000707965413121079	0.311492907185865
cg16358679	-1.11464362988944e-05	0.000819276411198593	0.0016684763748889	0.00096664914143532	0.437703218821316
cg16366843	-6.35294949824722e-06	-2.37234789247609e-05	0.00106968396180245	0.000441332568663034	0.594673765592442
cg16379337	0.000177528698291009	-2.13321128155316e-05	0.000635902377769523	0.000291003155909711	0.31806293169398
cg16383592	9.49935419007789e-05	-4.01201725738205e-05	-8.17530552043826e-06	3.69696441220487e-06	0.103419198035339
cg16389901	6.93905756825881e-06	0.00150621904223503	0.00201434989114333	0.00133709828552985	0.230326805362638
cg16397884	-2.90259929582425e-05	0.000147403626925059	0.000103744465155764	8.4831426624206e-05	0.100783426759543
cg16428612	-0.000145629028239585	6.01695705134778e-05	0.000567336754603237	0.000220885726828265	0.264637083446799
cg16459364	0.000256835825054618	5.80922730458825e-05	0.00310600937878995	0.00137668417608819	0.877403484091897
cg16477690	-6.72103413218531e-05	0.000402845899634413	0.000761879888287611	0.000450078292062364	0.21569026732759
cg16503618	-7.44841057724461e-05	0.000168914775630518	8.0688004087153e-05	7.21356882965556e-05	0.0841429156907899
cg16509851	3.10766913485294e-05	6.63975636211861e-05	9.13084311547749e-06	3.36091657190519e-05	0.0911535146932376
cg16511229	3.93354937968161e-05	0.000684455267520047	0.00116367364158196	0.00070391195053965	1.00153464576302
cg16519587	4.54250733137933e-05	0.000110352934357798	0.00135913442988978	0.000619668904816067	0.39603131476063
cg16520288	6.11121452967229e-05	-5.49159606886395e-05	5.56029584901429e-05	1.87342053091267e-05	0.0863563966096596
cg16529599	-1.22384200693082e-06	0.00113968341249594	0.000727765472095607	0.000719741638649759	0.219787711171757
cg16545496	0.000267387501285305	0.00109169967425884	0.00141100675083665	0.00103121557820491	1.02730312369466
cg16546503	4.47433625827608e-06	0.000341733426778494	8.95895249170866e-06	0.000127540585295113	0.335944149947225
cg16552822	0.000305010720899783	0.000983960700126118	0.000394099499161116	0.000567774429181196	0.955462742856046
cg16556145	9.70298709691803e-05	4.21099650254486e-05	0.000517986295623318	0.000251371565440684	0.109525414294052
cg16564842	8.09897736473391e-05	0.000233597882903514	0.00182245946008278	0.000851464809696127	0.944055847416319
cg16568727	3.97840061262037e-05	0.000758186405629564	0.000785464191577729	0.000606448697595352	0.285411877736708
cg16573542	5.76111465096885e-05	-7.77126052659893e-05	7.2856991190808e-05	1.79091203316112e-05	0.111468802951163
cg16585333	5.80226465086434e-05	2.35306838228626e-05	0.00058337045295049	0.000253707031986031	0.332285317961054
cg16595261	0.000177868896518521	0.000113110786872252	4.37480393445319e-05	0.000101920420369301	0.199316600994808
cg16596604	0.000262504953758477	-2.86785803920828e-05	0.00237241897142088	0.00104167343069303	0.759531088404012
cg16612379	0.000105520621517876	2.20834328353089e-05	0.000835748142389585	0.000380162783779745	0.272433926547049
cg16626067	0.000195739578222333	0.000386997274576246	0.00217686261932791	0.00108416238429368	0.894974718770646
cg16630989	0.000244946788257805	0.000205832582456258	0.000206016910680111	0.00022609940900925	0.280337103515758
cg16650717	6.89987799482142e-05	0.000377921985713907	0.000134922595570812	0.000205523613666276	0.143983988876223
cg16654143	2.15941779502954e-06	0.000152142482498936	0.000691252807709717	0.000339487592507938	0.223618380253474
cg16662267	2.23763477512525e-05	0.000720591829018241	5.82855242371331e-05	0.000296084149159116	0.208890330553221
cg16686137	-4.66114754536669e-05	0.000257277886611726	4.38325925051589e-05	9.43610465829068e-05	0.1508602998529
cg16695483	0.000491764014539638	0.0010307943279143	0.0013459929009403	0.000985051654761936	0.889915682202083
cg16705383	0.000321000668915895	9.23373943081693e-05	0.00068136515195157	0.000398345062267138	0.208406841816515
cg16709232	-0.00020152400168038	9.99035563697389e-05	0.000118923819434091	2.97602561780976e-05	0.177482211596179
cg16718263	0.000178742202352822	-1.90724673933172e-06	0.000155545915817054	0.000104580731842398	0.155070987535953
cg16719517	3.21001266893539e-05	0.000397611399870602	0.00067706554014486	0.000435578696035032	0.245870028077581
