	intercept	f	pval	qval
cg13045881	0.827279981403108	11.9045326850555	0.00121010192623511	0.0317114743540832
cg20241952	0.0249232525079871	11.9043203981345	0.00121021124671337	0.0317114743540832
cg15387055	0.903584937992153	11.9042054129466	0.00121027046447817	0.0317114743540832
cg19278663	0.924757199151252	11.9041640477727	0.00121029176842991	0.0317114743540832
cg11629018	0.881594817936626	11.9041633134363	0.00121029214663252	0.0317114743540832
cg02547021	0.890798728287366	11.9041124508219	0.00121031834251945	0.0317114743540832
cg12559735	0.816639691816765	11.9040923816861	0.00121032867893584	0.0317114743540832
cg17309592	0.1290629440087	11.9038979317334	0.00121042883333496	0.0317114743540832
cg06762176	0.309403083413737	11.9038519804291	0.00121045250252568	0.0317114743540832
cg07199906	0.913701982419973	11.9037675151105	0.00121049601128245	0.0317114743540832
cg01509794	0.891095686103224	11.9035499081461	0.00121060810994116	0.0317114743540832
cg00625456	0.867138079871894	11.9035153401974	0.00121062591837627	0.0317114743540832
cg23225911	0.880976110577981	11.9034640929292	0.00121065232003507	0.0317114743540832
cg18981616	0.328078057748603	11.903458492856	0.0012106552051275	0.0317114743540832
cg25761791	0.382972694131443	11.9032900825634	0.00121074197152705	0.0317114743540832
cg07954259	0.909469640296065	11.9032472461716	0.00121076404224048	0.0317114743540832
cg07439507	0.886365014283923	11.9028546803296	0.00121096632475392	0.0317142378461957
cg27129012	0.909486378021833	11.9026525826993	0.00121107047609968	0.0317142378461957
cg07875328	0.914053667509857	11.9025531300799	0.00121112173263149	0.0317142378461957
cg01688293	0.825619280158128	11.9023919490063	0.00121120480802024	0.0317142378461957
cg04360967	0.654780465377023	11.9023898954088	0.001211205866517	0.0317142378461957
cg10215844	0.923599934940399	11.9023807506114	0.0012112105800808	0.0317142378461957
cg04436964	0.816459159761004	11.9021394788424	0.00121133494736885	0.0317160059533756
cg02338040	0.902652971829176	11.9017745226958	0.00121152309523455	0.0317185707617181
cg21507854	0.880140290919071	11.9017289409671	0.00121154659639625	0.0317185707617181
cg05248067	0.888903936874836	11.9015607318422	0.0012116333263037	0.0317193531076237
cg03036422	0.953697155336879	11.9009975804203	0.00121192373903125	0.0317254673432219
cg09675299	0.833852425297117	11.9008466643456	0.00121200157770139	0.0317260165502894
cg07498975	0.908878559960455	11.900533643556	0.00121216304263189	0.0317271915963122
cg10893132	0.849586930054326	11.9005165098969	0.00121217188130879	0.0317271915963122
cg15452691	0.816374959347619	11.9004077496117	0.00121222798865379	0.0317271915963122
cg06078895	0.918477746099613	11.9003103785045	0.00121227822285922	0.0317271915963122
cg14029424	0.909701943527427	11.9001828641187	0.0012123440114348	0.0317271915963122
cg12902153	0.881455167179058	11.9000079261686	0.00121243427339261	0.0317271915963122
cg13655331	0.928186229838211	11.8999881200532	0.00121244449311179	0.0317271915963122
cg18157369	0.823640091849293	11.8997295346397	0.00121257792841767	0.0317282949193374
cg09463630	0.894637000672023	11.8996860246753	0.00121260038195871	0.0317282949193374
cg08606227	0.0267064148048818	11.8995696412278	0.0012126604443864	0.0317283786338313
cg12267448	0.902232658590051	11.8991413949627	0.00121288147794677	0.0317326738356148
cg04033989	0.955249896609005	11.8990076507998	0.00121295051688928	0.0317329921789035
cg23713147	0.819388481143551	11.8988912967816	0.00121301058237645	0.0317330757414315
cg17829179	0.883021953807814	11.898682507137	0.00121311837379742	0.0317344077763034
cg17298543	0.811466644613659	11.8984853090204	0.00121322019013975	0.031735583389341
cg26243936	0.814171729640446	11.898225564728	0.00121335431373452	0.0317376039501685
cg24509898	0.862961675336247	11.8979369868889	0.00121350334434469	0.0317390314817596
cg13125537	0.756773532613987	11.8978026680744	0.00121357271734603	0.0317390314817596
cg17489451	0.9060518064329	11.8977843987332	0.00121358215342055	0.0317390314817596
cg02044846	0.845612698457685	11.8975543475925	0.00121370098093669	0.0317390314817596
cg04099158	0.896099018472879	11.8975489872234	0.00121370374985548	0.0317390314817596
cg04535391	0.899679099244736	11.8974089784469	0.00121377607426957	0.0317390314817596
cg03445151	0.655226806625878	11.8973489896563	0.00121380706410164	0.0317390314817596
cg09286940	0.829419457524205	11.897071715929	0.00121395031278557	0.031741289718225
cg20557738	0.83960800224576	11.8962337484675	0.00121438334235331	0.0317508403383025
cg05873532	0.777460513673288	11.8960054865039	0.00121450132758527	0.0317508403383025
cg21878015	0.77860298118972	11.8959376839275	0.00121453637605785	0.0317508403383025
cg13611226	0.0317149985441519	11.8959166955968	0.00121454722555061	0.0317508403383025
cg14505704	0.117366040964434	11.8957442558701	0.00121463636863884	0.0317508403383025
cg17198870	0.829905763196878	11.8956836107883	0.00121466772088119	0.0317508403383025
cg20656602	0.0434540223451782	11.8955942879357	0.0012147139004839	0.0317508403383025
cg05819061	0.849437969121994	11.8949658069127	0.00121503887521862	0.0317557610975922
cg25361585	0.852679026101393	11.8949627513443	0.0012150404554143	0.0317557610975922
cg05902914	0.807547447520493	11.8949000276591	0.00121507289361985	0.0317557610975922
cg24073666	0.906260611476287	11.8942759617889	0.00121539568541885	0.0317612330130857
cg23697026	0.817219764412913	11.894226598161	0.00121542122211061	0.0317612330130857
cg03300353	0.956532366245522	11.8938797239793	0.00121560068228385	0.0317612330130857
cg25007484	0.685108902112454	11.8938781657316	0.00121560148852787	0.0317612330130857
cg23797577	0.0392651405860846	11.893743862608	0.00121567097965056	0.0317612330130857
cg10055950	0.888905936243196	11.8937041208547	0.00121569154363027	0.0317612330130857
cg14735704	0.89624535255686	11.8936821655727	0.0012157029043322	0.0317612330130857
cg23432395	0.83397465946317	11.8934380877648	0.00121582920926667	0.0317612330130857
cg22215201	0.0483687961942105	11.8933181495249	0.00121589127974659	0.0317612330130857
cg12404462	0.875280184563916	11.8932985510817	0.00121590142265677	0.0317612330130857
cg07098836	0.473523537064668	11.8932850564979	0.00121590840664852	0.0317612330130857
cg06345255	0.829624901783049	11.892981602411	0.00121606546753574	0.0317638486618029
cg11651569	0.494319414149955	11.8927459819206	0.00121618743403221	0.031764331092321
cg11395306	0.854918690860278	11.8927259729515	0.00121619779206004	0.031764331092321
cg15035716	0.930041058639057	11.8922376902336	0.0012164505897827	0.0317694465409712
cg08287513	0.870510686916184	11.8918704208633	0.00121664077192638	0.0317702394291785
cg27327580	0.899836598152117	11.8918650051636	0.00121664357655816	0.0317702394291785
cg17549755	0.720484663114968	11.8918491963533	0.00121665176351563	0.0317702394291785
cg05523056	0.0567370751821048	11.8915535222308	0.00121680489587094	0.0317727512192517
cg21626732	0.821297765367397	11.8909350528089	0.00121712527248321	0.0317795458331832
cg03111040	0.877575400859878	11.8908313140601	0.00121717901943415	0.0317795458331832
cg13685015	0.911591487638838	11.8906857801044	0.00121725442465375	0.0317800275384228
cg19163939	0.924046497749387	11.8902734273177	0.00121746810288524	0.0317841190556835
cg15686183	0.810122976349182	11.8900404613371	0.00121758884162255	0.0317857839567206
cg05633748	0.908406798285096	11.8892806492893	0.00121798271522831	0.031794257803748
cg14069684	0.371017810341827	11.8891944582799	0.0012180274036451	0.031794257803748
cg13658092	0.898435227100596	11.8888477477578	0.00121820718396057	0.0317951640781547
cg11427310	0.896722474693911	11.8888107260079	0.00121822638255303	0.0317951640781547
cg15789155	0.820949128568968	11.8886783938959	0.00121829500941894	0.0317951640781547
cg03703752	0.871268914989189	11.8885912910249	0.00121834018281478	0.0317951640781547
cg21078195	0.430028784519972	11.8883059399947	0.00121848818425727	0.0317951640781547
cg05270710	0.928479505267716	11.888253490183	0.00121851539016993	0.0317951640781547
cg05136099	0.0335943124059819	11.8881160218654	0.00121858669853179	0.0317951640781547
cg24853517	0.924759124888152	11.8879441117373	0.00121867587892936	0.0317951640781547
cg11985745	0.889107955785257	11.8877855735992	0.00121875812853822	0.0317951640781547
cg25960583	0.923114366971372	11.8877832197443	0.00121875934976251	0.0317951640781547
cg14491890	0.901787518773062	11.8876441693918	0.00121883149399062	0.0317951640781547
cg15026001	0.906551301723282	11.8876087746443	0.00121884985875185	0.0317951640781547
cg11287689	0.745362665047059	11.8873795379394	0.00121896880653996	0.0317951640781547
cg14449358	0.681987035877978	11.8873336117482	0.00121899263848079	0.0317951640781547
cg11436333	0.847909310426936	11.8872626721049	0.00121902945132326	0.0317951640781547
cg21627016	0.755548040770375	11.8872418712571	0.00121904024576817	0.0317951640781547
cg12680957	0.947579554830276	11.8871970576746	0.00121906350178454	0.0317951640781547
cg12720583	0.806654990677615	11.8870818748179	0.00121912327809035	0.0317951640781547
cg08526985	0.872641654131705	11.8870076354712	0.00121916180762789	0.0317951640781547
cg16666524	0.926249183573196	11.8869276831747	0.00121920330356709	0.0317951640781547
cg20835412	0.89681601161588	11.8868208382335	0.00121925875934389	0.0317951640781547
cg06270282	0.819885684769748	11.8864645127915	0.00121944372228514	0.0317985013211154
cg10466254	0.897534291146388	11.8862155913173	0.00121957295103357	0.031800384982165
cg00559001	0.857332751720437	11.8860942617028	0.0012196359450955	0.0318005414773238
cg07058694	0.680344648704663	11.8858417896827	0.00121976703897546	0.0318019844326965
cg00314892	0.732340037522133	11.8857681546001	0.00121980527613892	0.0318019844326965
cg16178965	0.672059209023967	11.8856191031324	0.00121988267932037	0.0318025164790027
cg20399086	0.698105688784792	11.8854329227418	0.00121997937100049	0.0318035513060287
cg12604728	0.915133395571537	11.8853149680193	0.00122004063425897	0.0318036624986289
cg21449015	0.853678606417722	11.8847280572064	0.00122034551181111	0.031809291858638
cg01876578	0.928393480919371	11.8845929052269	0.00122041572941399	0.031809291858638
cg04251354	0.921297309815239	11.8845700391797	0.00122042760978649	0.031809291858638
cg09363850	0.845707793707545	11.8843140417176	0.00122056062513411	0.0318107142697486
cg21268806	0.897147387723272	11.8842455715164	0.00122059620458707	0.0318107142697486
cg17984804	0.808865538872559	11.883825345186	0.00122081459243627	0.0318149198267419
cg04042468	0.345617301701483	11.8834709675928	0.00122099879125021	0.0318178737324839
cg22012975	0.0330874966303486	11.8833878707523	0.00122104198765979	0.0318178737324839
cg00677945	0.0400273534220981	11.8828032467594	0.00122134593947531	0.0318239645656604
cg25091705	0.891182489568257	11.8827189015529	0.00122138979795774	0.0318239645656604
cg08904532	0.586176004052093	11.8824668479159	0.0012215208726642	0.031825130541339
cg09059250	0.91392294796059	11.8823115460524	0.00122160164120321	0.031825130541339
cg12560432	0.851351447822056	11.8821860013703	0.0012216669378993	0.031825130541339
cg14033997	0.043928789225244	11.8821515417424	0.00122168486124322	0.031825130541339
cg13572033	0.804868405526913	11.8820845049567	0.00122171972960245	0.031825130541339
cg01516996	0.733365089656941	11.8815296600654	0.00122200836555835	0.0318311633013679
cg07608907	0.781513134610886	11.8811410564932	0.00122221056382342	0.0318330670398205
cg12672189	0.611165749348117	11.8811190074448	0.00122222203744293	0.0318330670398205
cg07043360	0.186947793294649	11.8810571306061	0.00122225423677597	0.0318330670398205
cg05824936	0.322974576581779	11.880927729105	0.00122232157732996	0.0318330670398205
cg05291429	0.933661310784335	11.8808410183431	0.00122236670380393	0.0318330670398205
cg02558607	0.905589231054428	11.8806667480034	0.00122245740380041	0.0318339433011622
cg09977515	0.87879745841047	11.8803317365696	0.00122263178231609	0.0318355586815783
cg05852309	0.921825273742238	11.8803283478783	0.00122263354631483	0.0318355586815783
cg04020243	0.926915060838398	11.8801487127999	0.00122272706001263	0.0318362623237102
cg16170237	0.899731676879067	11.8799703959047	0.00122281989494097	0.0318362623237102
cg25274844	0.46315325980148	11.879900874483	0.00122285609103208	0.0318362623237102
cg03555300	0.886178375414403	11.8798380624848	0.00122288879485436	0.0318362623237102
cg25279395	0.891202258716072	11.879625496607	0.00122299947666389	0.0318374737882462
cg14717329	0.892919220756188	11.8794463718067	0.00122309275408551	0.0318374737882462
cg19946091	0.833044963923417	11.8794199665607	0.00122310650498254	0.0318374737882462
cg12960486	0.897445787945216	11.8791330789171	0.00122325591617816	0.0318375009494381
cg22782573	0.94097300602747	11.8789411553648	0.00122335588076191	0.0318375009494381
cg07750161	0.528862854577881	11.8789379045348	0.00122335757405113	0.0318375009494381
cg03476715	0.890085895163041	11.8789254122884	0.00122336408102336	0.0318375009494381
cg16627148	0.0437159299908639	11.8787998225719	0.00122342950032871	0.0318375009494381
cg12910951	0.0348118197834035	11.8787606616825	0.00122344989987113	0.0318375009494381
cg17125624	0.283576356268832	11.8784801212202	0.00122359604841652	0.0318398192052471
cg16124440	0.863511091514762	11.8773208712274	0.00122420015865774	0.0318540535448655
cg18634409	0.150566880072969	11.8766819219637	0.00122453326311855	0.0318612352344886
cg15337956	0.903616801643495	11.8761987896043	0.00122478519863249	0.031865000859442
cg24940861	0.936892735561475	11.8761853564019	0.0012247922043262	0.031865000859442
cg01569076	0.358402946448818	11.8759300490929	0.00122492536040153	0.0318664068775724
cg20659169	0.0301854150358904	11.8758129179715	0.00122498645548777	0.0318664068775724
cg23388085	0.912141610638505	11.8757532515847	0.0012250175784499	0.0318664068775724
cg19802458	0.249809039693318	11.8755204836589	0.00122513900195921	0.0318680797783944
cg23788169	0.920908800090099	11.8750171461067	0.00122540161156674	0.0318734248576499
cg08078122	0.823785903647047	11.8748693208594	0.00122547874865817	0.0318739454130012
cg16487601	0.868568061125744	11.8745000977389	0.00122567143629504	0.0318740499228066
cg26687746	0.687170888816033	11.8744306573363	0.00122570767893966	0.0318740499228066
cg26835283	0.86714753109705	11.8743714382591	0.00122573858771568	0.0318740499228066
cg08412199	0.920246629726764	11.8743388363679	0.00122575560428082	0.0318740499228066
cg17563761	0.897375812455573	11.8742273867642	0.00122581377730669	0.0318740499228066
cg25996911	0.878241297084311	11.8742049071799	0.00122582551126211	0.0318740499228066
cg17074000	0.0328344633500347	11.8739849765706	0.00122594031748461	0.0318755307997314
cg08980237	0.0367189346139495	11.8738769419511	0.00122599671690145	0.0318755307997314
cg22972978	0.868868669503092	11.8733583181277	0.00122626750222077	0.0318810855973717
cg06523285	0.92903612512448	11.8731140949987	0.00122639503848231	0.0318829157937983
cg10425316	0.866010287784473	11.8726057514094	0.00122666054640361	0.0318866161650804
cg17752576	0.924047829601764	11.8725548091062	0.00122668715690989	0.0318866161650804
cg17032757	0.850848953082414	11.872483972171	0.00122672416069708	0.0318866161650804
cg14598522	0.790316257075897	11.8721106600357	0.00122691919084294	0.0318866161650804
cg14012286	0.85878144711676	11.8720421858241	0.00122695496749301	0.0318866161650804
cg00944067	0.84531492419193	11.8717988321216	0.00122708212468786	0.0318866161650804
cg25900222	0.888170913120036	11.8717965457604	0.00122708331942324	0.0318866161650804
cg02925687	0.896768087116631	11.8717856969184	0.00122708898848973	0.0318866161650804
cg07157614	0.679880148581913	11.8717802571893	0.0012270918310326	0.0318866161650804
cg18708443	0.932462365509325	11.8717200489045	0.00122712329347218	0.0318866161650804
cg10201167	0.305528717830086	11.8715998226799	0.00122718612142495	0.0318866161650804
cg09775825	0.583410631442666	11.8715044156512	0.0012272359817444	0.0318866161650804
cg02672232	0.828453493860724	11.8713368077169	0.00122732357987874	0.0318866161650804
cg17988709	0.927015572648682	11.8713103126902	0.00122733742776652	0.0318866161650804
cg21273118	0.823988682410691	11.8707893975523	0.00122760972261761	0.0318895390825532
cg24934137	0.907806280194537	11.8707604675671	0.00122762484687897	0.0318895390825532
cg03564620	0.736997888512567	11.8707118313565	0.00122765027376892	0.0318895390825532
cg22932282	0.046343868114485	11.8706577650073	0.00122767854017231	0.0318895390825532
cg05037863	0.862423918157671	11.8700374065807	0.00122800291850256	0.0318954658978897
cg12033430	0.916346122365625	11.8700027652772	0.00122802103470316	0.0318954658978897
cg02185531	0.0398276762784529	11.8697625739579	0.00122814665417165	0.0318972438533355
cg14054378	0.857137710790268	11.8692573616417	0.00122841092311138	0.0319026224592978
cg12449104	0.509344117996734	11.8688019793707	0.00122864917799115	0.0319058441059792
cg27206599	0.82984869528215	11.8688016797416	0.00122864933477237	0.0319058441059792
cg11364695	0.918243822979031	11.8686250610383	0.00122874175434323	0.0319067591451445
cg04527363	0.115240969504403	11.8681508341189	0.00122898994007258	0.0319095785050387
cg04689282	0.856585480060511	11.8681395458997	0.00122899584838281	0.0319095785050387
cg19736009	0.919257055579436	11.8680897880656	0.00122902189223772	0.0319095785050387
cg02006854	0.939403865658864	11.8678246593496	0.00122916067362244	0.0319100995424814
cg12172682	0.874091002174387	11.8677677457474	0.00122919046714584	0.0319100995424814
cg00534134	0.882844730541519	11.8676175865813	0.00122926907714563	0.0319100995424814
cg12280148	0.859091103221886	11.8676144578615	0.00122927071512165	0.0319100995424814
cg27502982	0.915170093975711	11.8673653549636	0.0012294011351221	0.0319120004337414
cg02403023	0.905411140313818	11.8670962595462	0.00122954203874415	0.0319140574766558
cg13404217	0.71100665628199	11.8668186038037	0.00122968744253603	0.0319140574766558
cg16820783	0.920474908788489	11.866727553386	0.00122973512809762	0.0319140574766558
cg07912402	0.941846229456607	11.8665776344702	0.00122981364892139	0.0319140574766558
cg15541091	0.89812992948399	11.866426042371	0.0012298930514492	0.0319140574766558
cg20320128	0.674854953126394	11.8663723136709	0.00122992119533625	0.0319140574766558
cg04966942	0.731915703848457	11.8663044281704	0.00122995675573384	0.0319140574766558
cg20332354	0.851177466299975	11.8662600796378	0.00122997998736817	0.0319140574766558
cg20694166	0.917179223058161	11.8662311463084	0.00122999514411691	0.0319140574766558
cg10309009	0.394361963572291	11.8657301193581	0.00123025763868033	0.031918621762652
cg14723062	0.82341897455632	11.8656238861058	0.0012303133032442	0.031918621762652
cg13825372	0.834361186448084	11.8655246603793	0.00123036529836832	0.031918621762652
cg24182758	0.0880321190254324	11.8654586847593	0.00123039987143408	0.031918621762652
cg01121182	0.904578296031515	11.8651748943461	0.00123054859718765	0.0319209958801445
cg07350210	0.863259359750008	11.8647831966611	0.00123075390487602	0.0319248374700494
cg08654334	0.830419921624952	11.8646105328147	0.0012308444177914	0.0319257011505052
cg20010418	0.889246924472618	11.8642147805554	0.00123105190335006	0.0319281662633668
cg04075726	0.308704478985243	11.8641456031215	0.00123108817557324	0.0319281662633668
cg02587993	0.91561863161496	11.8641018462445	0.00123111111946252	0.0319281662633668
cg26014595	0.90059126046126	11.8637364851862	0.001231302713858	0.0319316509973672
cg01866959	0.943691254389079	11.8633983245866	0.00123148007236763	0.0319347662421815
cg05558085	0.430771690777843	11.8631231388862	0.00123162442163782	0.031935474015064
cg11831394	0.892140402873179	11.863073084236	0.00123165067982983	0.031935474015064
cg19585050	0.788197358054092	11.8630189701321	0.00123167906823532	0.031935474015064
cg00413099	0.0433972381140439	11.862807989576	0.00123178975578337	0.0319367971346001
cg03580800	0.916857174792426	11.8624695925016	0.00123196731221672	0.0319367971346001
cg22282365	0.861619658808311	11.8624209223604	0.00123199285158185	0.0319367971346001
cg02720600	0.881710753689717	11.8623382957563	0.00123203621067352	0.0319367971346001
cg15069247	0.912207414919788	11.8622952845713	0.00123205878183512	0.0319367971346001
cg27478404	0.912542199848724	11.8621652901545	0.00123212700220083	0.0319367971346001
cg09079273	0.875811769607172	11.8621179313299	0.00123215185684343	0.0319367971346001
cg14549489	0.874576000873659	11.8620490834874	0.00123218799019571	0.0319367971346001
cg23719393	0.854365259051487	11.8618215443616	0.00123230741728746	0.0319384089626296
cg23413464	0.890748679054252	11.8615452073937	0.00123245247299097	0.0319406848413183
cg05093576	0.871588652406121	11.8611549020674	0.00123265738395424	0.0319433026159302
cg18266010	0.898862174800683	11.8611149398722	0.00123267836619849	0.0319433026159302
cg09505965	0.820761917556548	11.8609312894887	0.00123277479709612	0.0319433026159302
cg00619292	0.715499059781425	11.860914565661	0.00123278357881558	0.0319433026159302
cg11465795	0.785822466029936	11.860807649103	0.00123283972249622	0.0319433026159302
cg03557731	0.92241651618902	11.8605345558959	0.00123298314054271	0.0319455352030325
cg02858422	0.899961506258028	11.860335650033	0.00123308760930217	0.031946758487059
cg22282062	0.587037475882014	11.8597510935099	0.00123339468230416	0.0319531233814982
cg10146807	0.0652390882761219	11.8596499646696	0.00123344781439433	0.0319531233814982
cg04707023	0.883000671783272	11.8589453215706	0.00123381809376844	0.0319612317889041
cg27181148	0.915921144335838	11.8584150084594	0.00123409684250464	0.0319655735531965
cg07794804	0.902980062178501	11.8583176769947	0.00123414801008769	0.0319655735531965
cg24402935	0.919855655247444	11.8581507166403	0.00123423578708738	0.0319655735531965
cg15684702	0.510473371323922	11.8580720871954	0.00123427712766049	0.0319655735531965
cg00868383	0.0406267966671177	11.8577793884916	0.0012344310310672	0.0319655735531965
cg04290595	0.882926152624511	11.8577149763298	0.00123446490222758	0.0319655735531965
cg05239887	0.799480599576017	11.8577133764429	0.00123446574354118	0.0319655735531965
cg19721801	0.0396074645206343	11.8576758022192	0.00123448550242721	0.0319655735531965
cg00619915	0.662556510916968	11.8576457721887	0.00123450129434216	0.0319655735531965
cg18670350	0.918753901720673	11.8569592925195	0.00123486235191595	0.0319720431527168
cg07778290	0.93354830975044	11.856945454645	0.00123486963116108	0.0319720431527168
cg04801085	0.939575624985042	11.8568439125752	0.00123492304751037	0.0319720431527168
cg19910568	0.952996326243368	11.8563830690542	0.00123516550546116	0.0319768366603435
cg12685669	0.718628393383626	11.8560772259049	0.00123532644262506	0.0319795193534086
cg01397223	0.832094391474206	11.8556979035181	0.001235526075825	0.0319818140560561
cg05785488	0.0299570533070101	11.8553574679572	0.00123570527222792	0.0319818140560561
cg08806881	0.855040979118297	11.855126914317	0.00123582664518802	0.0319818140560561
cg22351602	0.702655763621505	11.8548893396097	0.00123595172745403	0.0319818140560561
cg05104520	0.85313686267392	11.8548328455335	0.0012359814733517	0.0319818140560561
cg11143720	0.897025228411063	11.8547326208122	0.00123603424665549	0.0319818140560561
cg00740034	0.833154983539953	11.8546963733047	0.00123605333335615	0.0319818140560561
cg06340161	0.80930396245684	11.8546486328535	0.00123607847232215	0.0319818140560561
cg10302854	0.920327403211357	11.8546346730535	0.00123608582331657	0.0319818140560561
cg06938409	0.0388045399521952	11.8545346291029	0.00123613850611439	0.0319818140560561
cg01720945	0.973766374503067	11.8544744398946	0.00123617020268155	0.0319818140560561
cg24039329	0.74222718437472	11.8544507897377	0.00123618265745368	0.0319818140560561
cg00514199	0.877871223676851	11.8544218430197	0.00123619790170895	0.0319818140560561
cg12091645	0.81050033893569	11.8543845819654	0.0012362175248474	0.0319818140560561
cg00375389	0.759430639752284	11.8542155606852	0.00123630654222564	0.0319826341236831
cg00972588	0.890048899717795	11.8540492711376	0.00123639412748318	0.0319834170687408
cg16620263	0.62183185810559	11.853612656208	0.00123662412510354	0.0319878837364776
cg05526578	0.744033095784492	11.853392654393	0.00123674003351528	0.0319880604689212
cg27229962	0.923107143101078	11.8533820623721	0.0012367456142319	0.0319880604689212
cg00824333	0.938044054780483	11.8530753883559	0.00123690720591869	0.0319906360055426
cg00711857	0.854251113617998	11.8529754734975	0.00123695985753381	0.0319906360055426
cg23026930	0.922213423083117	11.8526017046918	0.00123715684146253	0.0319935705494804
cg17761654	0.0929879270272893	11.8525425844662	0.00123718800207415	0.0319935705494804
cg05871101	0.0269839733007961	11.8522796984097	0.00123732657193949	0.0319948301425829
cg25134872	0.911823836488274	11.8521698776549	0.00123738446439319	0.0319948301425829
cg03176698	0.822047263859942	11.8521238441101	0.00123740873200985	0.0319948301425829
cg16144616	0.740820665286773	11.851534753466	0.00123771932859392	0.0320003875476024
cg26163764	0.731583311768845	11.8513424584361	0.00123782073343547	0.0320003875476024
cg13110082	0.875942068864551	11.8512932712825	0.00123784667318839	0.0320003875476024
cg26644303	0.90287363728054	11.851276886019	0.0012378553143864	0.0320003875476024
cg08005330	0.213754020124193	11.8511724013127	0.00123791041862733	0.0320003875476024
cg02299366	0.534784356474909	11.8509245115608	0.00123804116365504	0.0320022847323054
cg26536800	0.872422107698877	11.8507076435953	0.00123815555871425	0.0320037591283838
cg13829943	0.850070398046588	11.8503100248601	0.00123836532637511	0.0320059811918951
cg19412324	0.0415896078836857	11.8500703433038	0.00123849179079801	0.0320059811918951
cg26646896	0.851610487572574	11.8500143453166	0.00123852133926526	0.0320059811918951
cg05423640	0.865994327074328	11.8499711390644	0.00123854413842269	0.0320059811918951
cg05848414	0.859372085957839	11.8499543668094	0.0012385529889572	0.0320059811918951
cg19112757	0.86800473414196	11.8497090980132	0.0012386824222073	0.0320059811918951
cg07622079	0.846817007964389	11.8496335891042	0.0012387222726351	0.0320059811918951
cg10945606	0.359815973935719	11.8496116528917	0.00123873384989878	0.0320059811918951
cg15502814	0.923746534928584	11.8495663302419	0.00123875777017127	0.0320059811918951
cg10919387	0.901426177118166	11.8494180917808	0.00123883601048359	0.0320062241037681
cg12437479	0.0376254629963192	11.8493311634093	0.00123888189372816	0.0320062241037681
cg10978346	0.85237995471352	11.8488470735515	0.00123913744271521	0.0320112333968724
cg12761344	0.86638069376007	11.8487465209671	0.00123919053095745	0.0320112333968724
cg15655497	0.921950977193414	11.8484657768522	0.00123933876668839	0.032012151128032
cg06349165	0.741160578112656	11.8484619252422	0.00123934080050719	0.032012151128032
cg21924803	0.0363758205627798	11.8482723926711	0.00123944088634654	0.0320124453760711
cg12127932	0.891081943475973	11.8482027656926	0.00123947765617188	0.0320124453760711
cg13472672	0.869250845332253	11.8480489858302	0.00123955887098327	0.0320124453760711
cg11952914	0.894752344297914	11.8480057977454	0.0012395816806478	0.0320124453760711
cg20983196	0.393860684693253	11.8477455001544	0.00123971916543757	0.0320145142064851
cg13910328	0.938040432488707	11.8474347884106	0.00123988329914419	0.0320164852945489
cg22061907	0.0354707050857112	11.847383769948	0.0012399102518704	0.0320164852945489
cg00975086	0.893893186414506	11.8470814433865	0.00124006998170664	0.0320185779598795
cg00980622	0.398311148316652	11.8469471821773	0.00124014092360574	0.0320185779598795
cg01523316	0.777060534555706	11.8469045622591	0.00124016344431651	0.0320185779598795
cg04002121	0.740176834327388	11.8466149498235	0.0012403164892791	0.0320194196916314
cg23606809	0.0510142789414816	11.8465202705428	0.00124036652661809	0.0320194196916314
cg05816851	0.757081710305962	11.84643002367	0.00124041422343812	0.0320194196916314
cg17482424	0.914762712916354	11.8464085266732	0.00124042558520667	0.0320194196916314
cg27159303	0.927438682905134	11.8458736689405	0.00124070830785744	0.032025236130623
cg09890286	0.836630670179954	11.8454814397995	0.00124091568097797	0.0320285984675934
cg06767930	0.925816311137642	11.8454101573405	0.00124095337221718	0.0320285984675934
cg21096468	0.893948386634411	11.8451731388061	0.00124107870655634	0.0320303517222637
cg02712464	0.0343924106236764	11.8447846509467	0.0012412841660118	0.0320330832796994
cg22097004	0.890346969995626	11.8447559163696	0.00124129936428062	0.0320330832796994
cg16301858	0.139114307269144	11.8443910314309	0.00124149237595687	0.032033532631433
cg11542898	0.898598281580415	11.8443324777579	0.00124152335179201	0.032033532631433
cg19762178	0.892069876073402	11.8443188428325	0.00124153056500366	0.032033532631433
cg22344617	0.894987729011403	11.8442888795208	0.00124154641648923	0.032033532631433
cg26410630	0.915155398293345	11.843942872989	0.00124172947969738	0.0320367745024559
cg24923578	0.86616063680562	11.8436666292594	0.00124187565358555	0.0320381449943405
cg10438654	0.877633826890167	11.8433849295662	0.00124202473313811	0.0320381449943405
cg27459530	0.918921579498388	11.8433292287502	0.00124205421304605	0.0320381449943405
cg07057074	0.0181663995950782	11.843322787959	0.00124205762191134	0.0320381449943405
cg22799902	0.031703151913735	11.8432999861952	0.00124206969009489	0.0320381449943405
cg10902432	0.914298056295052	11.8430279538764	0.00124221367689552	0.0320403778564715
cg05967119	0.918992622313096	11.8427974866477	0.00124233567702615	0.0320420434369145
cg12470218	0.899024171606026	11.8424488955806	0.00124252023115429	0.0320441748007159
cg08872577	0.656522727506626	11.8424244540117	0.00124253317230572	0.0320441748007159
cg13140804	0.789326129798011	11.8422369503318	0.00124263245516504	0.0320442305594473
cg17531668	0.626933682918579	11.842203453561	0.00124265019252362	0.0320442305594473
