	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
chr22:25465562-25465700	0	NA	0	0.277777777777778	NA	0	NA	1	NA	NA	NA	NA	NA	0.555555555555555	0.592592592592593	0.882352941176471	0.866666666666667	0.722222222222222	0.866666666666667	0.166666666666667	0.979166666666667	0.518518518518518	0.430555555555556	0.941176470588235	0.5	0.166666666666667	0.944444444444445	0.875	0.333333333333333	0.866666666666667	0.25	0	NA	NA	NA	NA	NA	0.0555555555555556	0.15	0.0555555555555556	0.0958605664488017	0.213675213675214	0.15	0.104166666666667	0.0958605664488017	0.104166666666667	0.213675213675214	0.136111111111111	0.177777777777778	0.555555555555555	0.0476190476190476	0.206349206349206	0.222222222222222	0.722222222222222	0.323809523809524	0.561427216690375
chr22:32928780-32928795	1	1	0.306060606060606	0.866666666666667	0.0858585858585859	0.233333333333333	0.0833333333333333	0.105555555555556	0.2	0.333333333333333	1	0.666666666666667	0.5	0.651010101010101	0.43218954248366	0.488888888888889	0.363247863247863	0.662103174603175	0.721850079744817	0.317460317460317	0.56547619047619	0.463203463203463	0.533333333333333	1	0.5	0.266666666666667	0.642857142857143	0.0555555555555556	0.6625	0.0208333333333333	NA	0.291666666666667	1	0	0	0	0	0	0	0	0.425925925925926	0	0	0.1	0.425925925925926	0.1	0	NA	NA	0.0416666666666667	0	0	0.037037037037037	NA	0.642937807534081	0.31910288293267
chr22:39572333-39572455	0.267880406630407	0.519245245982088	0.0555657847165035	0.330918145035792	0.258134920634921	0.543883801383801	0.358333333333333	0.0409259259259259	0.112478094266597	0.196061837793855	0.166332712178554	0.325613149034202	0.434608300512205	0.969812342499724	0.867895072931371	0.852040816326531	0.525496342737722	0.498339254730232	0.119074675324675	0.436064136480803	0.835267680662418	0.291760076519802	0.291666666666667	0.946780303030303	0.228422619047619	NA	1	0.875967628430683	0.876257835810681	1	0.266534391534392	0.00246913580246914	0.137842506975782	0.191602131053391	0.111299732014018	0.178096364429132	0.126639346687935	0.140713861302097	0.483636363636364	0.140713861302097	0.252299106749235	0.112681986953087	0.483636363636364	0.423416053216778	0.252299106749235	0.423416053216778	0.112681986953087	0.113095238095238	0.0921882220901829	1	0.166666666666667	0.0686914915747868	0.148601662887377	0.144897959183673	0.339493770080123	0.248544484594496
chr22:47130338-47130394	0.178571428571429	0.666666666666667	NA	0.0714285714285714	0.1	0.0833333333333333	NA	0.207407407407407	0.0453216374269006	0.0682043650793651	0.446391055086707	0.179975801572898	0.273809523809524	0.533333333333333	0.883333333333333	0.2375	0.867724867724868	0.104166666666667	0.170940170940171	0.888888888888889	1	0.0208333333333333	0.0779220779220779	0.822222222222222	1	1	0.583333333333333	1	0.5	NA	0.361111111111111	0.0833333333333333	0	0.0674603174603175	0.138888888888889	0.108333333333333	0.0166666666666667	0.037037037037037	0.388888888888889	0.037037037037037	0.138888888888889	0.0555555555555556	0.388888888888889	0.0833333333333333	0.138888888888889	0.0833333333333333	0.0555555555555556	0.23015873015873	0.103174603174603	0.101010101010101	0.11965811965812	0.122222222222222	0	0	0.0757164031620553	0.169954648526077
chr22:50985796-50985848	0.146363636363636	0	0.191666666666667	0.025	0.0828571428571429	0	0.0142857142857143	0.0125	0.5	0.277777777777778	0.204166666666667	0.0555555555555556	0.5	0.14047619047619	0.033955857385399	0.145833333333333	0.0111111111111111	0.437727272727273	1	0.5	0.547619047619048	0	0.488095238095238	0.0619047619047619	0.158989898989899	0	0.135555555555556	1	0.180555555555556	0.0555555555555556	0	0.0285714285714286	0.0583333333333333	0.0685714285714286	0.0583333333333333	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0.133333333333333	0.0166666666666667	0.356481481481481	0	0	0	0	0.262067128845912	0.0492703982177666
chr22:50985855-50985880	0	NA	NA	NA	NA	1	0.291666666666667	NA	NA	0	NA	NA	0	0.578282828282828	0.314685314685315	0.666666666666667	0.0185185185185185	0.197643097643098	1	0.972222222222222	0.368589743589744	0	0	0.866666666666667	0.911111111111111	0	1	1	0.642857142857143	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0.433333333333333	0	0	0	0	0.433333333333333	0.0333333333333333	0.0779220779220779	0	0	0	NA	0	0.285510785510785	0.123044516052035
chr2:145268342-145268474	NA	0.0555555555555556	1	NA	0	NA	NA	NA	NA	0.5	NA	NA	NA	0.555555555555555	0.622222222222222	0.6	1	0.538461538461538	1	0.740740740740741	0.694444444444444	0.222222222222222	0.412698412698413	0.412698412698413	0.583333333333333	0.666666666666667	0	0.412698412698413	0.111111111111111	0	NA	NA	NA	NA	NA	NA	NA	0.0989010989010989	0	0.0989010989010989	0.0277777777777778	0.178571428571429	0	0.141578947368421	0.0277777777777778	0.141578947368421	0.178571428571429	0.138888888888889	1	0.163636363636364	0.0831168831168831	0.05	0.0925925925925926	0.208333333333333	0.0825454545454545	0.226315789473684
chr2:149876988-149877099	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	0.916666666666667	0.305555555555556	0.0666666666666667	0.133333333333333	0.5	0.487179487179487	0.644444444444444	0.476190476190476	0.833333333333333	0.133333333333333	0.5	1	0.8	0.333333333333333	0.5	0.666666666666667	NA	NA	NA	NA	NA	NA	NA	0.178571428571429	0.0555555555555556	0.178571428571429	0.476190476190476	0.0476190476190476	0.0555555555555556	0.116161616161616	0.476190476190476	0.116161616161616	0.0476190476190476	0.037037037037037	0.12037037037037	0.8	0.5	0.182539682539683	0	0	0.318194444444444	0.244268077601411
chr2:205889909-205890100	NA	NA	NA	NA	1	0	0.111111111111111	1	NA	0	NA	NA	NA	0.756410256410256	0.711484593837535	0.457142857142857	0.933333333333333	0.722222222222222	0.478787878787879	0.694444444444444	0.461111111111111	0.277777777777778	0.541666666666667	0.388888888888889	0.555555555555555	0.833333333333333	0.740740740740741	0.666666666666667	0.461111111111111	0.480952380952381	NA	NA	NA	NA	NA	NA	NA	0.43125	0.0238095238095238	0.43125	0.661396574440053	0.0625	0.0238095238095238	0.0660714285714286	0.661396574440053	0.0660714285714286	0.0625	0.118681318681319	0.968333333333333	0.161111111111111	0.292857142857143	0.0606060606060606	0.138888888888889	0.166666666666667	0.154001074113856	0.155934959349594
chr2:233251924-233251930	NA	NA	0.5	0.0555555555555556	0.25	0.25	1	0.333333333333333	0	NA	0	0	0	0.682539682539682	0.652116402116402	0.462962962962963	0.611111111111111	1	0.455555555555556	0.542328042328042	0.362037037037037	0.5	1	0.535714285714286	0.488095238095238	0.619047619047619	1	0.455555555555556	0.862387853692202	1	0.0416666666666667	0	NA	NA	NA	NA	NA	0.333333333333333	0.277777777777778	0.333333333333333	0	NA	0.277777777777778	NA	0	NA	NA	0.333333333333333	0	0.638888888888889	0	NA	0.277777777777778	0.277777777777778	0.298196570978382	0.45456795914113
chr2:235403074-235403168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777777777777778	0.5	0.515151515151515	0.37037037037037	0.125	0.533333333333333	0.5	0.875	1	0.37037037037037	0.916666666666667	1	0.266666666666667	1	0.933333333333333	0.541666666666667	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	0.161111111111111	0.0555555555555556	0.161111111111111	0.148148148148148	0.19327731092437	0.0555555555555556	0.0277777777777778	0.148148148148148	0.0277777777777778	0.19327731092437	0.0555555555555556	0.916666666666667	0.5	1	0	0.5	0.127272727272727	0.106763285024155	0.0723964382500968
chr2:30128923-30129078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.5	0.333333333333333	1	0.75	0.25	0.5	0.5	0.75	0.333333333333333	0.666666666666667	0.5	NA	0.333333333333333	0.8	0.5	0.866666666666667	NA	NA	NA	NA	NA	NA	NA	0.466666666666667	0.527777777777778	0.466666666666667	0.130769230769231	0.133333333333333	0.527777777777778	0.527777777777778	0.130769230769231	0.527777777777778	0.133333333333333	0	0.541666666666667	0	0.430555555555556	0.111111111111111	0.0833333333333333	0.5	0.357575757575758	0.217171717171717
chr2:49472259-49472442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.5	0.5	0.666666666666667	0.333333333333333	0.666666666666667	0.75	0.5	0.75	0.666666666666667	0.666666666666667	1	1	0.5	0.5	0.6	0.5	NA	NA	NA	NA	NA	NA	NA	0.276190476190476	0.344444444444444	0.276190476190476	0.395833333333333	0.166666666666667	0.344444444444444	0.333333333333333	0.395833333333333	0.333333333333333	0.166666666666667	0.373737373737374	0.318181818181818	0.545454545454545	0.523809523809524	0.320512820512821	0.916666666666667	0.151515151515152	0.333333333333333	0.186868686868687
chr2:5784636-5784805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.875	0.5	0.8	0.5	0.5	0.5	0.8	0.6	0.666666666666667	0.5	1	1	1	1	0.666666666666667	0.5	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	0.181818181818182	0.5	0.181818181818182	0.166666666666667	1	0.5	0.166666666666667	0.166666666666667	0.166666666666667	1	0.166666666666667	0.166666666666667	0.0833333333333333	0.0555555555555556	0.533333333333333	0.5	0.166666666666667	0.857142857142857	0.174603174603175
chr3:105601671-105601833	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	NA	0.3	0.412698412698413	0.466666666666667	0.365079365079365	0.694444444444444	0.974358974358974	0.430555555555556	0.379084967320261	0.466666666666667	0.811111111111111	0.666666666666667	0.944444444444445	1	0.682539682539682	0.571428571428572	0.733333333333333	0.611111111111111	NA	0	NA	NA	NA	NA	NA	0.590909090909091	0.5	0.590909090909091	0.0794871794871795	0.065	0.5	0.146428571428571	0.0794871794871795	0.146428571428571	0.065	0.0583333333333333	0.15	0.15	NA	0.5	0	0.0277777777777778	0.542457395329266	0.745879120879121
chr3:12937212-12937293	1	NA	NA	0	0	0.133333333333333	NA	0.277777777777778	NA	NA	NA	NA	NA	0.357142857142857	0.494047619047619	0.488888888888889	1	0.415204678362573	0.212121212121212	0.133333333333333	0.541666666666667	0.605128205128205	0.142857142857143	1	0.1	0.19047619047619	0	0.656410256410256	0.355555555555556	0.142857142857143	0	0	0	NA	NA	NA	NA	0.3	0.0476190476190476	0.3	0.159090909090909	0.0666666666666667	0.0476190476190476	0.0384615384615385	0.159090909090909	0.0384615384615385	0.0666666666666667	0.314814814814815	0.0625	0.2	0	0.142857142857143	NA	NA	0.113822340530415	0.18150888499562
chr3:32345051-32345248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.888888888888889	0.166666666666667	0.916666666666667	0.916666666666667	0.541666666666667	1	0.6	0.333333333333333	0.333333333333333	0.523809523809524	0.866666666666667	1	0	0.866666666666667	0.142857142857143	0.0833333333333333	NA	NA	NA	NA	NA	NA	NA	0.0416666666666667	0.0666666666666667	0.0416666666666667	0.306818181818182	0.0357142857142857	0.0666666666666667	0.114285714285714	0.306818181818182	0.114285714285714	0.0357142857142857	0.237962962962963	0.154761904761905	0.125	0.133333333333333	0.0606060606060606	0.0416666666666667	0.0230769230769231	0.704166666666667	0.104193410355156
chr3:55480867-55480964	NA	NA	0.5	0.166666666666667	NA	1	0.166666666666667	0.0714285714285714	NA	NA	NA	NA	NA	0.571428571428572	0.888888888888889	0.944444444444445	0.694444444444444	0.611111111111111	0.305555555555556	0.166666666666667	0.583333333333333	0.388888888888889	0.166666666666667	0.944444444444445	0.327777777777778	1	1	0.958333333333333	0.944444444444445	0.933333333333333	1	0	NA	NA	NA	NA	NA	0.462745098039216	0.0384615384615385	0.462745098039216	0.130952380952381	0.0476190476190476	0.0384615384615385	0.0416666666666667	0.130952380952381	0.0416666666666667	0.0476190476190476	0.347222222222222	0.15	0.622222222222222	0.133333333333333	0.5	0.0555555555555556	0	0.139105339105339	0.0536602700781805
chr3:68792026-68792218	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.333333333333333	0.666666666666667	0.285714285714286	0.333333333333333	0.75	1	0.5	0.333333333333333	0.5	0.333333333333333	1	0.666666666666667	1	0.5	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	0.148148148148148	0.111111111111111	0.0909090909090909	0.0833333333333333	0.148148148148148	0.0833333333333333	0.0909090909090909	0.0833333333333333	0.0833333333333333	0.694444444444444	0.166666666666667	0.666666666666667	0.166666666666667	0.555555555555555	0.111111111111111	0.694444444444444	0.646551724137931	0.435016835016835
chr3:71734062-71734193	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0.694444444444444	0.857142857142857	0.5	0.944444444444445	0.933333333333333	0.133333333333333	0.866666666666667	0.916666666666667	0.25	0.5	0.857142857142857	0.5	0.916666666666667	0.925925925925926	0.2	0.866666666666667	0.25	NA	NA	NA	NA	NA	NA	NA	0.188034188034188	0.5	0.188034188034188	0.466666666666667	0.0512820512820513	0.5	0.147222222222222	0.466666666666667	0.147222222222222	0.0512820512820513	0.0625	0.452020202020202	0.25	0.0666666666666667	0.0666666666666667	0.222222222222222	0	0.239189189189189	0.121354166666667
chr3:75904845-75904942	0.5	NA	NA	NA	NA	NA	NA	0.277777777777778	NA	NA	NA	NA	NA	0.5	1	0.888888888888889	0.666666666666667	0.916666666666667	0.2	0.944444444444445	0.766666666666667	0.111111111111111	0.166666666666667	0.5	1	1	0.75	0.916666666666667	0.133333333333333	0.916666666666667	0.111111111111111	NA	NA	NA	NA	NA	NA	0.0757575757575758	0.175925925925926	0.0757575757575758	0.218253968253968	0.9375	0.175925925925926	0.423015873015873	0.218253968253968	0.423015873015873	0.9375	0.0833333333333333	0.142424242424242	0.333333333333333	0.146990740740741	0.194444444444444	0	0.916666666666667	0.0833333333333333	0.0535714285714286
chr4:121206489-121206647	0.0333333333333333	NA	0	0.0333333333333333	NA	0.166666666666667	0	1	NA	NA	NA	NA	0	0.6	0.333333333333333	0.666666666666667	0.5	0.5	0.5	0.666666666666667	0.833333333333333	0.428571428571429	0.75	0.5	0.666666666666667	0.666666666666667	0.4	0.5	0.666666666666667	0.666666666666667	0.166666666666667	NA	NA	NA	NA	NA	NA	0.0769230769230769	0.395833333333333	0.0769230769230769	0.155555555555556	0.111111111111111	0.395833333333333	0.333333333333333	0.155555555555556	0.333333333333333	0.111111111111111	0.156862745098039	0.0666666666666667	0.166666666666667	0.19047619047619	0.2	0	0.0555555555555556	0.181609195402299	0.23044548044548
chr4:16068380-16068529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5625	0.444444444444444	0.5	0.555555555555556	0.642857142857143	0.8	0.6	0.4	0.5	0.5	0.6	0.75	0.5	0.333333333333333	0.444444444444444	0.636363636363636	0.5	NA	0	NA	NA	NA	NA	NA	0.166666666666667	0.533333333333333	0.166666666666667	0.493055555555556	0.185185185185185	0.533333333333333	0.488888888888889	0.493055555555556	0.488888888888889	0.185185185185185	0.422222222222222	0.142857142857143	0.0952380952380952	0.466666666666667	0.148148148148148	0.0952380952380952	0.222222222222222	0.470760233918129	0.131410256410256
chr4:22135736-22135961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	0.166666666666667	0.5	1	1	0.476190476190476	0.5	0.944444444444445	0.555555555555555	0.5	0.5	NA	0	0.916666666666667	1	0.523809523809524	1	NA	NA	NA	NA	NA	NA	NA	0.23015873015873	0.119047619047619	0.23015873015873	0.104166666666667	0.388888888888889	0.119047619047619	0.666666666666667	0.104166666666667	0.666666666666667	0.388888888888889	0.318181818181818	0.148148148148148	0.2	0.19047619047619	0.523809523809524	0.133333333333333	0.0666666666666667	NA	0.125
chr4:23473687-23473840	0	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	0.333333333333333	0.75	0.5	0	0.333333333333333	0.5	0.571428571428571	0.166666666666667	0.8	0.5	1	1	1	0.5	0.5	0.5	0.8	NA	NA	NA	NA	NA	NA	NA	0.481481481481481	0.133333333333333	0.481481481481481	0.181818181818182	0.133333333333333	0.133333333333333	0.0952380952380952	0.181818181818182	0.0952380952380952	0.133333333333333	0.222222222222222	0	0.0833333333333333	0.111111111111111	0.111111111111111	0	0	0.05	0.080952380952381
chr4:23880970-23881113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.962962962962963	0.904761904761905	1	0.222222222222222	0.916666666666667	0.0952380952380952	1	0.904761904761905	0.909090909090909	0.5	0.111111111111111	0.25	0.5	0.866666666666667	0.5	0.75	NA	NA	NA	NA	NA	NA	NA	0.114666666666667	0.166666666666667	0.114666666666667	0.659090909090909	0.38202614379085	0.166666666666667	0.55812324929972	0.659090909090909	0.55812324929972	0.38202614379085	0.0995454545454545	0.306060606060606	0.0880952380952381	0.114285714285714	0.238095238095238	0.122222222222222	0.0185185185185185	0.0512544802867384	0.087962962962963
chr4:24796985-24797083	1	0.612517734366474	0.0403340823508891	0.026984126984127	0	1	0	0	0.0212311762311762	0.0840524549884156	0.134615327612527	0.138685861941676	0.167120181405896	0.771825396825397	0.556418219461698	0.778703703703704	0.588888888888889	0.653703703703704	0.679679144385027	0.770562770562771	0.976262626262626	0.490384615384615	0.534928229665072	0.130973084886128	0.652116402116402	0.383333333333333	0.642857142857143	0.0956043956043956	0.702777777777778	0.875	0	0	0.0358231583231583	0.00725232621784346	0.0400299166889556	0.00198412698412698	0.102380952380952	0.0706168831168831	0.333333333333333	0.0706168831168831	0.13629921665636	0.463203463203463	0.333333333333333	0.0337301587301587	0.13629921665636	0.0337301587301587	0.463203463203463	0.822751322751323	0.138888888888889	NA	0.0733333333333333	0.130952380952381	0.0166666666666667	0.0504225932797361	0.0919604205318491	0.0896164021164021
chr4:57547618-57547698	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.182539682539683	0.833333333333333	0.476190476190476	0.333333333333333	0.254545454545455	0.5	0.6	0.5	0.523809523809524	0.0555555555555556	0.833333333333333	1	NA	1	0.611111111111111	0	0.866666666666667	NA	NA	NA	NA	NA	NA	NA	0.125	0.0666666666666667	0.125	0.301328502415459	0.256410256410256	0.0666666666666667	0.0119047619047619	0.301328502415459	0.0119047619047619	0.256410256410256	0.133333333333333	0.0833333333333333	0.944444444444445	0.0277777777777778	0.037037037037037	0.888888888888889	0.096969696969697	0.00847457627118644	0.00308641975308642
chr4:58370935-58371158	0.0666666666666667	NA	0	NA	NA	0	0.533333333333333	0.888888888888889	NA	NA	NA	NA	NA	0.333333333333333	1	1	0.5	0.5	0.5	0.933333333333333	0.952380952380952	0.5	0.571428571428572	1	1	0.125	0.0833333333333333	0.933333333333333	0.0833333333333333	0.666666666666667	0.5	0	NA	NA	NA	NA	NA	0.333333333333333	0.157407407407407	0.333333333333333	0.0909090909090909	0.133333333333333	0.157407407407407	0.266666666666667	0.0909090909090909	0.266666666666667	0.133333333333333	0.111111111111111	0.2	0.5	0.142857142857143	0.5	0.0555555555555556	0.0666666666666667	0.12962962962963	0.0849673202614379
chr5:31047195-31047401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.666666666666667	1	0.5	0.888888888888889	0.5	1	0.333333333333333	0.666666666666667	1	1	0	0.5	1	1	0.714285714285714	0.5	NA	NA	NA	NA	NA	NA	NA	0.487179487179487	0.0666666666666667	0.487179487179487	0.434343434343434	0.333333333333333	0.0666666666666667	0.125	0.434343434343434	0.125	0.333333333333333	0.125	0.555555555555555	0.133333333333333	0.430555555555556	0.571428571428572	0.5	0.2	0.428571428571429	0.467391304347826
chr5:31900820-31900985	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.133333333333333	1	0.0952380952380952	0.5	0.666666666666667	0.5	0.944444444444445	0.541666666666667	0.111111111111111	0.933333333333333	1	1	0.5	0.2	0.916666666666667	0.0666666666666667	NA	1	0	NA	NA	NA	NA	NA	0.388888888888889	0.0833333333333333	0.388888888888889	0.0952380952380952	0	0.0833333333333333	0.133333333333333	0.0952380952380952	0.133333333333333	0	0.555555555555555	0.700854700854701	0.0666666666666667	0.0666666666666667	0.365079365079365	0	NA	0.414021164021164	0.104482323232323
chr5:3260551-3260682	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.222222222222222	0.5	1	0.904761904761905	0.166666666666667	0.5	0.904761904761905	0.5	0.347222222222222	0.666666666666667	1	1	0.166666666666667	0.933333333333333	0.933333333333333	1	NA	NA	NA	NA	NA	NA	NA	0.177083333333333	0.222222222222222	0.177083333333333	0.239393939393939	0.125396825396825	0.222222222222222	0.122222222222222	0.239393939393939	0.122222222222222	0.125396825396825	0.204545454545455	0.133333333333333	0.566666666666667	0.206349206349206	0.2	0.555555555555555	0.5	0.864035087719298	0.166666666666667
chr5:61436325-61436582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.5	0.666666666666667	0.333333333333333	0.75	0.6	1	0.5	0.666666666666667	0.5	0.666666666666667	0	0.5	1	0.75	1	1	NA	NA	NA	NA	NA	NA	NA	0.320512820512821	0.148148148148148	0.320512820512821	0.166666666666667	0.407407407407407	0.148148148148148	0.312820512820513	0.166666666666667	0.312820512820513	0.407407407407407	0.166666666666667	0.555555555555555	0.888888888888889	0.2	0.125	0.166666666666667	0.111111111111111	0.266666666666667	0.186666666666667
chr6:11224784-11224874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444444444444444	0.652777777777778	0.904761904761905	0.555555555555555	0.541666666666667	0.916666666666667	0.0666666666666667	0.5	0.166666666666667	0.148148148148148	0.58974358974359	0.666666666666667	0.2	0.523809523809524	0.916666666666667	0.133333333333333	1	0	NA	NA	NA	NA	NA	NA	0.0833333333333333	NA	0.0833333333333333	0.347222222222222	0.182539682539683	NA	0.0714285714285714	0.347222222222222	0.0714285714285714	0.182539682539683	0.277777777777778	0	0.0833333333333333	0.0238095238095238	0.457407407407407	NA	0.5	0.213426305715067	0.359163124873507
chr6:148901764-148901886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	0.0833333333333333	0.166666666666667	0.5	0.916666666666667	0.5	0.125	0.0833333333333333	0.583333333333333	0.533333333333333	0.19047619047619	0.2	0.952380952380952	0.5	0.666666666666667	0.933333333333333	0.5	NA	NA	NA	NA	NA	NA	NA	0.407407407407407	0.0555555555555556	0.407407407407407	0.185185185185185	0.166666666666667	0.0555555555555556	0.110119047619048	0.185185185185185	0.110119047619048	0.166666666666667	0.114285714285714	0.0625	0.111111111111111	0.133333333333333	0.125	0.0952380952380952	0.333333333333333	0.0981216708718811	0.100430107526882
chr7:116151915-116152020	NA	NA	NA	0.166666666666667	1	NA	NA	NA	NA	NA	NA	NA	NA	0.463235294117647	0.954191033138402	0.916666666666667	0.336309523809524	0.3125	0.984848484848485	0.981481481481482	0.885416666666667	0.1	1	0.208333333333333	0.5	1	0.888888888888889	0.362037037037037	0.493589743589744	0.938492063492064	NA	NA	NA	NA	NA	NA	NA	0.126328502415459	0.0633333333333333	0.126328502415459	0.0833333333333333	0.0666666666666667	0.0633333333333333	0.484313725490196	0.0833333333333333	0.484313725490196	0.0666666666666667	0.383030303030303	0.216666666666667	0.457407407407407	0.398518518518519	0.133333333333333	0	1	0.395165366741577	0.0668984056358917
chr7:154409719-154409876	1	0.527777777777778	NA	NA	0.111111111111111	1	1	0.166666666666667	0.638888888888889	0.0555555555555556	0.194444444444444	0.666666666666667	0.2375	0.8	0.19047619047619	0.909090909090909	0.5	0.962962962962963	0.5	0.833333333333333	0.96969696969697	0.888888888888889	0.666666666666667	0.75	0.5	0.5	0.933333333333333	0.238095238095238	0.666666666666667	0.5	0.166666666666667	0	NA	0.855555555555556	NA	NA	1	0.333333333333333	0.128205128205128	0.333333333333333	0.261538461538462	0.3	0.128205128205128	0.121212121212121	0.261538461538462	0.121212121212121	0.3	0.318181818181818	0.333333333333333	0.0909090909090909	0.142857142857143	0.0833333333333333	0.0833333333333333	0.143589743589744	0.253968253968254	0.0676304420073114
chr7:27150519-27150597	0.669444444444445	0.798961038961039	0.35	0.35	0.3325	0.358333333333333	0.358333333333333	0.358333333333333	0.119444444444444	0.417526399401925	0.0538095238095238	0.043768115942029	0.208015513897867	0.851851851851852	0.914393939393939	0.418181818181818	1	1	0.418181818181818	1	0.791062801932367	0.918181818181818	1	0.861471861471861	0.555555555555555	0.914141414141414	0.6625	0.395833333333333	0.479824561403509	1	0.358333333333333	NA	0.2175	0.0776942355889724	0.193735676088617	0.128652597402597	0.0992207792207792	0.0988095238095238	0.843434343434343	0.0988095238095238	0.466666666666667	0.182539682539683	0.843434343434343	0	0.466666666666667	0	0.182539682539683	0.0733333333333333	0.388888888888889	0.0888888888888889	0.979166666666667	0.583333333333333	0	0	0.247933070866142	0.0490445269016698
chr7:40786842-40787014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.5	0.5	0.833333333333333	1	1	1	0.333333333333333	0.666666666666667	0.2	0.5	0.75	NA	0.75	1	0.5	0.5	NA	NA	NA	NA	NA	NA	NA	0.166666666666667	0.5	0.166666666666667	0.153846153846154	0.2	0.5	0.181818181818182	0.153846153846154	0.181818181818182	0.2	0.933333333333333	0.694444444444444	0.666666666666667	0.222222222222222	0.866666666666667	0.0833333333333333	0.333333333333333	0.266666666666667	0.190909090909091
chr7:504752-504798	0.570833333333333	1	0.0555555555555556	0.222222222222222	0.388888888888889	0.358333333333333	1	NA	0.2	0.722222222222222	0.796296296296296	1	0.189285714285714	0.785	1	0.422814440993789	0.972222222222222	0.195779220779221	1	0.5	0.572727272727273	0.9275	0.244444444444444	0.541666666666667	0.868055555555555	1	NA	0.425925925925926	0.496263736263736	0.788837478311162	1	1	0	0.166666666666667	0.166666666666667	0.583333333333333	0.166666666666667	0.0238095238095238	0	0.0238095238095238	0.291428571428571	0.0333333333333333	0	0.0833333333333333	0.291428571428571	0.0833333333333333	0.0333333333333333	0.182844129554656	0.025	0.277777777777778	0.025	0.334285714285714	NA	1	0.594871784875391	0.301437595221723
chr7:63147430-63147671	NA	NA	1	NA	NA	NA	0	1	NA	NA	NA	NA	NA	0.478696741854637	0.575757575757576	0.407407407407407	0.805555555555555	0.0555555555555556	0.166666666666667	0.0833333333333333	0.473214285714286	0.166666666666667	0.351851851851852	0.75	0.916666666666667	1	1	0.448484848484848	0.537037037037037	0.222222222222222	0	NA	NA	NA	NA	NA	NA	0.110294117647059	0.19047619047619	0.110294117647059	0.181372549019608	0.166666666666667	0.19047619047619	0.106837606837607	0.181372549019608	0.106837606837607	0.166666666666667	0.125	0.209090909090909	0.111111111111111	0.25	0.116666666666667	0.111111111111111	0.0208333333333333	0.728395061728395	0.181190476190476
chr7:92325241-92325327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509803921568627	0.622222222222222	0.811111111111111	0.166666666666667	0.766666666666667	0.142857142857143	0.466666666666667	0.469047619047619	0.716931216931217	0.844444444444444	0.377777777777778	0.533333333333333	0.5	1	0.933333333333333	0.469565217391304	0.227272727272727	NA	NA	NA	NA	NA	NA	NA	0	0.0833333333333333	0	0.220238095238095	0.434126984126984	0.0833333333333333	0.328070175438596	0.220238095238095	0.328070175438596	0.434126984126984	0	0.555555555555555	0.125	0.22156862745098	0.716666666666667	0.182539682539683	0.0277777777777778	0.527777777777778	0.176146384479718
