	Bin	P	Delta	test	cancer	normal
2861	chr14:21081720-21082083	0.0110219519957461	0.22023625	wilcox	0.507689583333333	0.287453333333333
2862	chr14:21093469-21093616	0.00328512234362627	0.409360248447205	wilcox	0.751467391304348	0.342107142857143
2863	chr14:21121325-21121479	0.468890823630324	0.0699390977443609	wilcox	0.570228571428571	0.500289473684211
2864	chr14:21131144-21131654	0.0231961450033055	0.219734853090172	wilcox	0.637987234042553	0.418252380952381
2865	chr14:21149622-21149923	0.0783231657335836	0.184412662337662	wilcox	0.619584090909091	0.435171428571429
2866	chr14:21150056-21150321	0.0304251198267609	0.205414305555556	wilcox	0.601295555555556	0.39588125
2867	chr14:21150326-21150570	0.00124354154876634	0.43528548951049	wilcox	0.841793181818182	0.406507692307692
2868	chr14:21151095-21151617	0.0527251223567529	0.183298	wilcox	0.579428	0.39613
2869	chr14:21151921-21152762	0.283115205842099	0.0840946078431373	wilcox	0.546386274509804	0.462291666666667
2870	chr14:21439142-21439547	0.472682972090467	0.0244893382352941	wilcox	0.40451875	0.380029411764706
2871	chr14:21439682-21439906	0.285645636249853	0.121813953488372	wilcox	0.598513953488372	0.4767
2872	chr14:21457986-21458800	0.139435091734247	0.131940051457976	wilcox	0.51372641509434	0.381786363636364
2873	chr14:21492738-21492958	0.290672367546632	0.113103968253968	wilcox	0.539776190476191	0.426672222222222
2874	chr14:21536677-21536948	0.178714326416712	0.205491576086956	wilcox	0.733197826086956	0.52770625
2875	chr14:21538006-21538300	0.0071191329320649	0.331301748251748	wilcox	0.639786363636364	0.308484615384615
2876	chr14:21538912-21539473	0.197362764901224	0.162966666666667	wilcox	0.623666666666667	0.4607
2877	chr14:21571849-21572701	0.130508190817506	0.134404927211646	wilcox	0.513468085106383	0.379063157894737
2878	chr14:21737090-21737356	0.369609402310303	0.114694545454545	wilcox	0.49164	0.376945454545455
2879	chr14:21737521-21737626	0.164033393009378	0.0539573369565218	wilcox	0.406676086956522	0.35271875
2880	chr14:21769015-21769298	0.953123994850701	0.0692300584795322	wilcox	0.647851111111111	0.578621052631579
2881	chr14:21851131-21851504	0.457939078869534	-0.126963197586727	wilcox	0.327589743589744	0.454552941176471
2882	chr14:21851551-21852061	0.0224631321463494	0.263088775510204	wilcox	0.753595918367347	0.490507142857143
2883	chr14:21924365-21924777	0.213507614940586	-0.137116071428571	wilcox	0.429421428571429	0.5665375
2884	chr14:21944530-21945038	0.00476185583034176	0.274534472049689	wilcox	0.584313043478261	0.309778571428571
2885	chr14:21945237-21945593	0.00442809162983787	0.338743181818182	wilcox	0.687743181818182	0.349
2886	chr14:21978659-21979359	0.554015596262767	0.0646551003344481	wilcox	0.574794230769231	0.510139130434783
2887	chr14:21979391-21979739	0.0936659854616057	0.13302012987013	wilcox	0.496777272727273	0.363757142857143
2888	chr14:23058033-23058608	0.0850048499835958	0.0975569739952719	wilcox	0.400668085106383	0.303111111111111
2889	chr14:23066821-23067001	0.0260628329057642	0.259229166666667	wilcox	0.686595833333333	0.427366666666667
2890	chr14:23067416-23067977	0.243511331574324	0.094227508361204	wilcox	0.491805769230769	0.397578260869565
2891	chr14:23235774-23236062	0.00291812868462901	0.2954625	wilcox	0.5800875	0.284625
2892	chr14:23236154-23236507	0.000556400979291613	0.197269377990431	wilcox	0.426127272727273	0.228857894736842
2893	chr14:23299419-23299740	0.0342937877949405	0.189347373737374	wilcox	0.582215555555556	0.392868181818182
2894	chr14:23340537-23340956	0.0928033712277269	0.196952955082742	wilcox	0.806108510638298	0.609155555555556
2895	chr14:23356373-23356503	0.0437902950914243	0.21721	wilcox	0.627235	0.410025
2896	chr14:23387653-23388845	0.335087178545104	0.0462328671328672	wilcox	0.444969230769231	0.398736363636364
2897	chr14:23398746-23399089	0.725921256049294	0.0332110204081633	wilcox	0.511351020408163	0.47814
2898	chr14:23399333-23399940	0.0256508558335576	0.293401778656126	wilcox	0.846340909090909	0.552939130434783
2899	chr14:23426099-23426649	0.409311662422047	0.0835784577723378	wilcox	0.556583720930233	0.473005263157895
2900	chr14:23475767-23476549	0.0252468477290741	0.254479931972789	wilcox	0.770563265306122	0.516083333333333
2901	chr14:23503812-23504124	0.912666680450159	-0.0312510174418605	wilcox	0.38493023255814	0.41618125
2902	chr14:23504142-23504549	0.0322288134425633	0.155311038961039	wilcox	0.552692857142857	0.397381818181818
2903	chr14:23525371-23525571	0.758524205962069	0.101740952380952	wilcox	0.943426666666667	0.841685714285714
2904	chr14:23527242-23527628	0.03518693124221	0.237138392857143	wilcox	0.806847916666667	0.569709523809524
2905	chr14:23651722-23652035	0.621327925267954	-0.0544954648526077	wilcox	0.497548979591837	0.552044444444444
2906	chr14:23755422-23755666	0.183085527188782	0.129975414781297	wilcox	0.58358717948718	0.453611764705882
2907	chr14:23755910-23756048	0.17428983171161	0.107021645796064	wilcox	0.503813953488372	0.396792307692308
2908	chr14:23769919-23770149	0.482144509456413	-0.000573780487804876	wilcox	0.691751219512195	0.692325
2909	chr14:23771128-23771557	0.403909454099583	0.0935722480620155	wilcox	0.560625581395349	0.467053333333333
2910	chr14:23790212-23790624	0.460293760954558	0.096906292749658	wilcox	0.55976511627907	0.462858823529412
2911	chr14:23791141-23791677	0.00243830387138991	0.346015384615385	wilcox	0.6819	0.335884615384615
2912	chr14:23834618-23834726	0.192384978366302	0.140300174825175	wilcox	0.539838636363636	0.399538461538462
2913	chr14:23938783-23939343	0.00567259512176447	0.260828660159716	wilcox	0.69519387755102	0.434365217391304
2914	chr14:24024934-24025409	0.561603963910801	-0.0148701754385965	wilcox	0.397866666666667	0.412736842105263
2915	chr14:24550198-24550496	0.206242240824054	-0.0819345314505777	wilcox	0.539770731707317	0.621705263157895
2916	chr14:24563950-24564236	0.198477274387234	0.128666341463415	wilcox	0.503046341463415	0.37438
2917	chr14:24582931-24583239	0.161585291434556	0.165320265780731	wilcox	0.620348837209302	0.455028571428571
2918	chr14:24583313-24583440	8.01905202226248e-05	0.47452619047619	wilcox	0.878204761904762	0.403678571428571
2919	chr14:24583443-24583808	0.608210908851852	0.0729067431850788	wilcox	0.645524390243902	0.572617647058824
2920	chr14:24583911-24584241	0.318533992565872	0.143701744186047	wilcox	0.640076744186047	0.496375
2921	chr14:24584295-24584771	0.620378795489347	-0.00381238390092875	wilcox	0.550982352941176	0.554794736842105
2922	chr14:24604794-24605084	0.251925858958511	0.270595681063123	wilcox	0.914581395348837	0.643985714285714
2923	chr14:24610689-24611330	0.00466222504642914	0.16662670212766	wilcox	0.42846170212766	0.261835
2924	chr14:24615923-24616783	0.501630109349629	0.127850183598531	wilcox	0.610018604651163	0.482168421052632
2925	chr14:24617187-24617484	0.277260236887712	0.0422704545454546	wilcox	0.465370454545455	0.4231
2926	chr14:24641115-24641309	0.179978416921527	0.164305	wilcox	0.621475	0.45717
2927	chr14:24657386-24657796	0.0022012073287762	0.32664525	wilcox	0.706414	0.37976875
2928	chr14:24658047-24658312	0.0842512510568474	0.168981746031746	wilcox	0.557792857142857	0.388811111111111
2929	chr14:24664652-24665002	0.00269215845994144	0.0960838662790698	wilcox	0.31976511627907	0.22368125
2930	chr14:24665035-24665381	0.669395858214119	0.0768170454545454	wilcox	0.752004545454545	0.6751875
2931	chr14:24665417-24665788	0.219127779494311	0.140800568181818	wilcox	0.579431818181818	0.43863125
2932	chr14:24684745-24685230	0.954975565934264	-0.0472412698412698	wilcox	0.418497619047619	0.465738888888889
2933	chr14:24701015-24701258	0.255951328825818	0.188621428571429	wilcox	0.681714285714286	0.493092857142857
2934	chr14:24701744-24702030	0.045380614119359	0.266760606060606	wilcox	0.657233333333333	0.390472727272727
2935	chr14:24702069-24702445	0.847307803245891	-0.049311304347826	wilcox	0.483358695652174	0.53267
2936	chr14:24711371-24711617	6.96062476902705e-07	0.332613305322129	wilcox	0.420730952380952	0.0881176470588235
2937	chr14:24711645-24711892	0.299170334678158	-0.0546458823529412	wilcox	0.56616	0.620805882352941
2938	chr14:24740129-24740503	0.506652693086616	0.108178888888889	wilcox	0.627028888888889	0.51885
2939	chr14:24768620-24769115	1	0.0722118908382066	wilcox	0.603659259259259	0.531447368421053
2940	chr14:24769268-24769670	0.46400764401973	-0.0603772727272727	wilcox	0.485022727272727	0.5454
2941	chr14:24801680-24801859	0.847836473773788	0.0679623529411765	wilcox	0.57868	0.510717647058823
2942	chr14:24802016-24802086	0.00485238921302801	0.284032380952381	wilcox	0.859252380952381	0.57522
2943	chr14:24802833-24803054	0.506857000916999	0.0971419117647059	wilcox	0.6580125	0.560870588235294
2944	chr14:24898779-24899102	0.457136767912831	0.125609841269841	wilcox	0.608362222222222	0.482752380952381
2945	chr14:24911187-24911529	0.723787018649131	-0.0023738095238095	wilcox	0.564092857142857	0.566466666666667
2946	chr14:25518490-25518855	0.824702923851075	0.0231310893512852	wilcox	0.527283720930233	0.504152631578947
2947	chr14:25519568-25519757	6.1022404566437e-05	0.469218181818182	wilcox	0.776218181818182	0.307
2948	chr14:26674206-26674527	0.0848679761235514	0.239113925570228	wilcox	0.718155102040816	0.479041176470588
2949	chr14:26674559-26674651	0.0103920185605701	0.382529898989899	wilcox	0.736384444444444	0.353854545454545
2950	chr14:27067664-27068031	0.0176613800268566	0.231606363636364	wilcox	0.870486363636364	0.63888
2951	chr14:27068034-27068192	0.349088755315536	0.140723809523809	wilcox	0.743257142857143	0.602533333333333
2952	chr14:29224911-29225076	0.939459134133555	0.155366515151515	wilcox	0.964793181818182	0.809426666666667
2953	chr14:29234957-29235048	0.0051516035321853	0.454285606060606	wilcox	0.858302272727273	0.404016666666667
2954	chr14:29243752-29243813	0.0839211919609986	0.221670697674419	wilcox	0.806990697674419	0.58532
2955	chr14:30396081-30396493	0.0410013979463111	0.279335416666667	wilcox	0.760935416666667	0.4816
2956	chr14:31028071-31028352	0.331201329666929	0.159850731707317	wilcox	0.650370731707317	0.49052
2957	chr14:31028494-31028666	0.00485757728786539	0.352746504065041	wilcox	0.732873170731707	0.380126666666667
2958	chr14:31028805-31029110	0.984033622838944	0.0447160714285714	wilcox	0.620045238095238	0.575329166666667
2959	chr14:31090954-31091650	0.0778710057034795	0.0655344202898551	wilcox	0.402408333333333	0.336873913043478
2960	chr14:31343422-31343524	0.758356257400759	-0.102677180232558	wilcox	0.438979069767442	0.54165625
2961	chr14:31494289-31494526	0.633448642064255	0.117815	wilcox	0.75527	0.637455
2962	chr14:31494593-31494959	0.374636512147284	0.103414393939394	wilcox	0.654247727272727	0.550833333333333
2963	chr14:31926174-31926451	0.895906861537883	0.00138476190476189	wilcox	0.522946666666667	0.521561904761905
2964	chr14:32030353-32030685	0.579980422863541	0.0619170512820513	wilcox	0.553582051282051	0.491665
2965	chr14:32030690-32031011	0.981436524761428	0.0176224747474748	wilcox	0.590761363636364	0.573138888888889
2966	chr14:32545066-32545362	0.673087210259556	-0.0096292906178489	wilcox	0.493239130434783	0.502868421052632
2967	chr14:32545372-32545665	0.178845944501041	0.0563606097560976	wilcox	0.409775609756098	0.353415
2968	chr14:32546843-32547307	0.00426407536981585	0.269276441102757	wilcox	0.593323809523809	0.324047368421053
2969	chr14:32547357-32547775	0.332304967343212	-0.0503662131519275	wilcox	0.564444897959184	0.614811111111111
2970	chr14:32670246-32670822	0.297841313901045	0.0601854736842105	wilcox	0.452896	0.39271052631579
2971	chr14:32672110-32672437	0.93226909345434	-0.0463394176931691	wilcox	0.440155319148936	0.486494736842105
2972	chr14:32953645-32954283	0.631830238347524	0.0384934285714286	wilcox	0.630572	0.592078571428571
2973	chr14:33402773-33403080	0.529876798669546	0.107131260229133	wilcox	0.690385106382979	0.583253846153846
2974	chr14:34419414-34419635	0.0801379901618621	0.0989777777777778	wilcox	0.405564444444444	0.306586666666667
2975	chr14:34419759-34419972	0.18770327170207	0.152512337662338	wilcox	0.549740909090909	0.397228571428571
2976	chr14:34420038-34420235	0.853077631455932	0.0971850267379679	wilcox	0.726090909090909	0.628905882352941
2977	chr14:34529334-34529452	0.000223656666077304	0.400161344537815	wilcox	0.612914285714286	0.212752941176471
2978	chr14:35008589-35009100	0.152672533650986	0.0744305555555556	wilcox	0.428725	0.354294444444444
2979	chr14:35451983-35452382	0.0376613829630347	0.176559090909091	wilcox	0.540534090909091	0.363975
2980	chr14:35515097-35515602	0.15585863366939	0.118601111111111	wilcox	0.499084444444444	0.380483333333333
2981	chr14:35515609-35515935	0.124968652212509	0.150298716302952	wilcox	0.540282926829268	0.389984210526316
2982	chr14:35591624-35591926	0.22719691230046	0.00329488372093023	wilcox	0.27433488372093	0.27104
2983	chr14:35761735-35762303	0.915824091904667	0.110844063079777	wilcox	0.686612244897959	0.575768181818182
2984	chr14:36277822-36278046	0.531800437368677	0.0744423809523809	wilcox	0.451302380952381	0.37686
2985	chr14:36278483-36278618	0.540465440186795	0.0381510911424903	wilcox	0.486319512195122	0.448168421052632
2986	chr14:36295256-36295565	0.000792247128492107	0.314365292553191	wilcox	0.597234042553191	0.28286875
2987	chr14:36741462-36741913	0.698153575395035	-0.0286159090909091	wilcox	0.556779545454545	0.585395454545454
2988	chr14:36982390-36982446	0.218776781572969	0.0808440277777778	wilcox	0.347137777777778	0.26629375
2989	chr14:36983283-36983541	0.0990911860450955	0.162692656058752	wilcox	0.538455813953488	0.375763157894737
2990	chr14:36988228-36988853	0.0904260624296196	0.127990545454545	wilcox	0.508436	0.380445454545455
2991	chr14:36990081-36990364	0.380614066236855	0.114670923913043	wilcox	0.593102173913043	0.47843125
2992	chr14:36990887-36990986	0.151270841638442	0.223202222222222	wilcox	0.685802222222222	0.4626
2993	chr14:36992264-36992396	0.422127603249079	0.0846785714285715	wilcox	0.539445238095238	0.454766666666667
2994	chr14:36994162-36994486	0.108240912013621	0.140937414187643	wilcox	0.495484782608696	0.354547368421053
2995	chr14:37125154-37125500	0.0449421194469596	0.183856085106383	wilcox	0.529868085106383	0.346012
2996	chr14:37125522-37125652	0.000906086128824146	0.381533779264214	wilcox	0.656126086956522	0.274592307692308
2997	chr14:37130375-37130398	0.71002688466358	0.063196231884058	wilcox	0.633269565217391	0.570073333333333
2998	chr14:37135742-37135843	0.0522001395623958	0.267891904761905	wilcox	0.795345238095238	0.527453333333333
2999	chr14:37641089-37641303	0.221170146252023	0.125600127877238	wilcox	0.560041304347826	0.434441176470588
3000	chr14:37641599-37641769	0.617920979882039	0.05518625	wilcox	0.52613	0.47094375
3001	chr14:37667450-37667751	0.143812412534958	0.203764285714286	wilcox	0.697414285714286	0.49365
3002	chr14:38057577-38057751	0.748119859213576	0.0341159420289855	wilcox	0.406182608695652	0.372066666666667
3003	chr14:38057753-38057971	0.19661602161145	0.241345932415519	wilcox	0.753410638297872	0.512064705882353
3004	chr14:38066991-38067080	0.119405640812166	0.210054489795918	wilcox	0.681024489795918	0.47097
3005	chr14:38091749-38091823	0.0472548167618076	0.228374932249322	wilcox	0.704380487804878	0.476005555555556
3006	chr14:38676852-38677164	0.186018820571884	-0.0658174242424242	wilcox	0.571041666666667	0.636859090909091
3007	chr14:38677280-38677507	1	-0.0637606289308176	wilcox	0.387466037735849	0.451226666666667
3008	chr14:38677512-38677840	0.0900561491500807	0.171166018306636	wilcox	0.561923913043478	0.390757894736842
3009	chr14:38679752-38680046	0.00031993183950837	0.391082222222222	wilcox	0.787682222222222	0.3966
3010	chr14:38724526-38724564	0.165957696832778	0.176056666666667	wilcox	0.655806666666667	0.47975
3011	chr14:39571580-39571706	0.352589238099529	0.08524	wilcox	0.525	0.43976
3012	chr14:39583097-39583839	0.00389546288474825	0.209194285714286	wilcox	0.547514285714286	0.33832
3013	chr14:39638919-39639502	0.307830056427352	0.085838961038961	wilcox	0.537557142857143	0.451718181818182
3014	chr14:39643974-39644561	0.241826043467317	0.148873863636364	wilcox	0.6379375	0.489063636363636
3015	chr14:39644572-39644630	0.00533910356923244	0.357860930232558	wilcox	0.906220930232558	0.54836
3016	chr14:39644920-39645229	0.0883830281771873	0.0991333333333334	wilcox	0.379383333333333	0.28025
3017	chr14:39735546-39735964	0.0885492135697037	0.134846	wilcox	0.522316	0.38747
3018	chr14:39736691-39737126	0.530898745559867	0.0364585106382979	wilcox	0.675208510638298	0.63875
3019	chr14:39900447-39900731	0.85461411693782	0.00184712362301098	wilcox	0.423541860465116	0.421694736842105
3020	chr14:39900879-39901179	0.0789125065950869	0.126564285714286	wilcox	0.484845238095238	0.358280952380952
3021	chr14:39901193-39901690	0.00224834153096467	0.304476515151515	wilcox	0.556243181818182	0.251766666666667
3022	chr14:39901885-39902289	0.115379835951247	0.179516161616162	wilcox	0.638777272727273	0.459261111111111
3023	chr14:42074705-42074972	0.0977828778306496	-0.0571097604259095	wilcox	0.644316326530612	0.701426086956522
3024	chr14:42078094-42078341	0.00169251581562878	0.284373299101412	wilcox	0.61380487804878	0.329431578947368
3025	chr14:42078752-42079130	0.00378493932452898	0.229849803921569	wilcox	0.464773333333333	0.234923529411765
3026	chr14:42079245-42079474	0.00073777758531601	0.398548034188034	wilcox	0.620371111111111	0.221823076923077
3027	chr14:45366563-45366797	0.0181101250255243	0.280939632107023	wilcox	0.71819347826087	0.437253846153846
3028	chr14:45366961-45367233	0.0283001887484769	0.173224341085271	wilcox	0.505597674418605	0.332373333333333
3029	chr14:45552933-45553113	0.788848719466807	-0.0133182033096927	wilcox	0.673459574468085	0.686777777777778
3030	chr14:45553224-45553590	0.50518739153708	0.0562161585365853	wilcox	0.505953658536585	0.4497375
3031	chr14:45553635-45553920	0.770373672523747	0.0707402482269504	wilcox	0.600831914893617	0.530091666666667
3032	chr14:45605171-45605661	0.850907121038933	0.00374202898550724	wilcox	0.420333333333333	0.416591304347826
3033	chr14:45722013-45722415	0.00305574605793481	0.267081818181818	wilcox	0.615431818181818	0.34835
3034	chr14:45722453-45722836	0.297315802642379	-0.0963322222222222	wilcox	0.473806666666667	0.570138888888889
3035	chr14:48143029-48143084	0.157446729060394	0.0887532352941176	wilcox	0.467265	0.378511764705882
3036	chr14:50052650-50052710	0.0310764096042612	0.0594477272727272	wilcox	0.317938636363636	0.258490909090909
3037	chr14:50052734-50052764	0.146896021122648	-0.120851666666667	wilcox	0.5064525	0.627304166666667
3038	chr14:50052845-50053357	0.172902321285159	0.0625325227963526	wilcox	0.357046808510638	0.294514285714286
3039	chr14:50065471-50065684	0.273951432217568	0.148221428571429	wilcox	0.658502380952381	0.510280952380952
3040	chr14:50086750-50087089	0.194132416288071	0.0590844444444444	wilcox	0.431684444444444	0.3726
3041	chr14:50087167-50087472	0.211620018434076	0.029321052631579	wilcox	0.3778	0.348478947368421
3042	chr14:50087608-50087884	0.191069893982628	0.262800664451827	wilcox	0.871372093023256	0.608571428571429
3043	chr14:50101174-50101481	0.0643095621918659	0.1713825	wilcox	0.515695	0.3443125
3044	chr14:50101607-50102080	5.37117452884118e-05	0.360473	wilcox	0.652478	0.292005
3045	chr14:50234037-50234453	0.164281297820749	0.243542532467532	wilcox	0.691856818181818	0.448314285714286
3046	chr14:50234754-50236016	0.011991254752926	0.193693173821253	wilcox	0.568644897959184	0.374951724137931
3047	chr14:50319007-50319525	0.128223430122091	0.0721804347826087	wilcox	0.390745652173913	0.318565217391304
3048	chr14:50328477-50328965	0.470758557859278	0.157179220779221	wilcox	0.718442857142857	0.561263636363636
3049	chr14:50329857-50330300	0.695079421019106	0.0423548654244307	wilcox	0.603673913043478	0.561319047619048
3050	chr14:50335123-50335315	0.00473218835419944	0.232841960784314	wilcox	0.540806666666667	0.307964705882353
3051	chr14:50697078-50697293	0.0243393909670124	0.261936764705882	wilcox	0.751125	0.489188235294118
3052	chr14:50697358-50697665	0.383740086904187	-0.00867304347826092	wilcox	0.406986956521739	0.41566
3053	chr14:50778631-50779037	0.338616729243801	0.0608152380952381	wilcox	0.48142	0.420604761904762
3054	chr14:50862975-50863403	0.0327360207407704	0.202987061403509	wilcox	0.597429166666667	0.394442105263158
3055	chr14:50863795-50864244	0.527921068989228	-0.00849581699346402	wilcox	0.349768888888889	0.358264705882353
3056	chr14:50999477-50999789	0.0441922871973048	0.234655034324943	wilcox	0.579476086956522	0.344821052631579
3057	chr14:51026620-51026755	0.709947227975823	0.0953110119047619	wilcox	0.802104761904762	0.70679375
3058	chr14:51026938-51027236	0.930350321984348	0.0811259306803594	wilcox	0.660804878048781	0.579678947368421
3059	chr14:51027701-51028029	0.0477486441644645	0.176183184257603	wilcox	0.518613953488372	0.342430769230769
3060	chr14:51296958-51297288	0.1470470649181	0.0518154040404041	wilcox	0.352543181818182	0.300727777777778
3061	chr14:51561021-51561238	0.16382335929189	0.163351728723404	wilcox	0.622482978723404	0.45913125
3062	chr14:51706819-51707319	0.250040144468265	0.0606817934782609	wilcox	0.453113043478261	0.39243125
3063	chr14:52327432-52327829	0.92821478024816	0.144447234042553	wilcox	0.813987234042553	0.66954
3064	chr14:52456663-52457109	0.426833349349538	0.129208843537415	wilcox	0.678161224489796	0.548952380952381
3065	chr14:52534663-52534942	0.742135818822874	0.0616487234042553	wilcox	0.591978723404255	0.53033
3066	chr14:52535264-52535632	0.00265929954475769	0.252704444444445	wilcox	0.519664444444444	0.26696
3067	chr14:52735420-52735703	0.573676565389554	0.109147441860465	wilcox	0.615467441860465	0.50632
3068	chr14:52780306-52780377	0.479513633193269	0.0865905882352942	wilcox	0.71152	0.624929411764706
3069	chr14:53173706-53174237	0.246245950418151	-0.0567257037037038	wilcox	0.490946296296296	0.547672
3070	chr14:53174340-53174675	0.240025777890347	0.225508823529412	wilcox	0.87625	0.650741176470588
3071	chr14:53618551-53618756	0.493201798301437	-0.0185741463414634	wilcox	0.613165853658537	0.63174
3072	chr14:54422592-54422764	0.340398833369168	0.111911854103343	wilcox	0.553840425531915	0.441928571428571
3073	chr14:54430584-54430639	0.0708719705119184	-0.182858627087198	wilcox	0.445395918367347	0.628254545454545
3074	chr14:54687099-54687332	0.471513204678007	0.17089	wilcox	0.726116666666667	0.555226666666667
3075	chr14:54863423-54864336	0.325779663339566	0.1735225	wilcox	0.7239125	0.55039
3076	chr14:54976833-54977337	0.521224025884447	0.0977958656330749	wilcox	0.639506976744186	0.541711111111111
3077	chr14:55368512-55368816	0.501374221266898	0.0498792912513844	wilcox	0.67236976744186	0.622490476190476
3078	chr14:55369576-55370075	0.390571253518194	-0.018143685300207	wilcox	0.606808695652174	0.624952380952381
3079	chr14:55493867-55494157	0.365811431888331	0.162304102564103	wilcox	0.684273333333333	0.521969230769231
3080	chr14:55494793-55495088	0.947227891293787	0.100976023391813	wilcox	0.762644444444444	0.661668421052632
3081	chr14:55518940-55519301	0.0492084667838815	0.288443788819876	wilcox	0.689815217391304	0.401371428571429
3082	chr14:55657809-55657921	0.424951409988829	-0.0377341463414634	wilcox	0.638165853658537	0.6759
3083	chr14:55658196-55658315	0.0917373506509273	0.133356666666667	wilcox	0.427583333333333	0.294226666666667
3084	chr14:55658346-55658606	0.353849035047656	0.158817034313726	wilcox	0.666222916666667	0.507405882352941
3085	chr14:55738583-55739169	0.0248952999378687	0.173146829710145	wilcox	0.597072916666667	0.423926086956522
3086	chr14:55878585-55878872	0.993686770171241	0.0540613695090439	wilcox	0.636555813953488	0.582494444444444
3087	chr14:56046421-56046918	0.0140649279682656	0.256255910165485	wilcox	0.630317021276596	0.374061111111111
3088	chr14:56047922-56048224	0.912832021915	0.0340124758220502	wilcox	0.665217021276596	0.631204545454546
3089	chr14:56586508-56586728	0.470267567673016	-0.06057625	wilcox	0.64443	0.70500625
3090	chr14:56587020-56587228	0.458793623360643	0.169057723577236	wilcox	0.826324390243902	0.657266666666667
3091	chr14:57275385-57275507	0.10154340233753	0.260767346938776	wilcox	0.710838775510204	0.450071428571429
3092	chr14:57736069-57736401	0.121894096074133	0.125784782608696	wilcox	0.564302173913043	0.438517391304348
3093	chr14:57858120-57858382	0.0158600263347571	0.30245378250591	wilcox	0.717614893617021	0.415161111111111
3094	chr14:58618206-58618509	0.103617396764663	0.185938194444444	wilcox	0.606160416666667	0.420222222222222
3095	chr14:58619106-58619370	0.631341788719173	0.0199857352941176	wilcox	0.4646975	0.444711764705882
3096	chr14:58706427-58706820	0.245673163656644	-0.0512069377990431	wilcox	0.577577272727273	0.628784210526316
3097	chr14:58711550-58711869	0.267865199358932	0.143148970588235	wilcox	0.6289725	0.485823529411765
3098	chr14:58711881-58712279	0.772697961563222	0.00971827284105131	wilcox	0.569482978723404	0.559764705882353
3099	chr14:58764187-58764611	0.223644479644808	0.0445979690522244	wilcox	0.364529787234043	0.319931818181818
3100	chr14:58862416-58862666	0.0974183763385958	0.145643137254902	wilcox	0.547766666666667	0.402123529411765
3101	chr14:58862893-58862999	0.746628112649066	0.105173939393939	wilcox	0.722227272727273	0.617053333333333
3102	chr14:58894187-58894647	0.129645245164855	0.215711198208287	wilcox	0.728863829787234	0.513152631578947
3103	chr14:58895045-58895309	0.0454524439655902	0.202720807453416	wilcox	0.81720652173913	0.614485714285714
3104	chr14:59104004-59104446	0.347859630099309	0.0392788297872341	wilcox	0.614263829787234	0.574985
3105	chr14:59104894-59105519	0.763385958311815	0.0875754528985507	wilcox	0.669214583333333	0.581639130434783
3106	chr14:59105558-59105978	0.251314050281128	0.0502175889328063	wilcox	0.467963043478261	0.417745454545455
3107	chr14:59656507-59656886	0.000897259647822813	0.26647380952381	wilcox	0.420638095238095	0.154164285714286
3108	chr14:59931140-59931443	0.00536812302929903	0.335576704545455	wilcox	0.681745454545455	0.34616875
3109	chr14:59951331-59951810	0.29848490851103	0.0817522883295195	wilcox	0.513489130434783	0.431736842105263
3110	chr14:60097123-60097293	0.352257952568943	-0.0951626086956522	wilcox	0.518117391304348	0.61328
3111	chr14:60097405-60097657	0.0645175321789847	0.303244886363636	wilcox	0.777513636363636	0.47426875
3112	chr14:60336700-60337231	0.639112071241882	0.00508168362627198	wilcox	0.462542553191489	0.457460869565217
3113	chr14:60337673-60338021	0.445629162151262	0.122142222222222	wilcox	0.754695555555556	0.632553333333333
3114	chr14:60386237-60386402	0.0695040887443692	0.0981878787878788	wilcox	0.359233333333333	0.261045454545455
3115	chr14:60558201-60558664	0.574961599800051	0.0313977777777778	wilcox	0.438197777777778	0.4068
3116	chr14:60631261-60631465	0.125230189320381	-0.0648579545454545	wilcox	0.711554545454545	0.7764125
3117	chr14:60631822-60632233	0.626609192903887	-0.00297074468085107	wilcox	0.444204255319149	0.447175
3118	chr14:60714939-60715613	0.063823974713828	0.151935795454545	wilcox	0.61253125	0.460595454545455
3119	chr14:60794429-60794803	0.730889892401985	0.0552468367346939	wilcox	0.632991836734694	0.577745
3120	chr14:60952869-60952944	0.00634372975891964	0.349544466403162	wilcox	0.666671739130435	0.317127272727273
3121	chr14:60982101-60982300	0.234867678454125	0.184585460992908	wilcox	0.645402127659574	0.460816666666667
3122	chr14:61115551-61115821	0.0371685261881265	0.168025820763088	wilcox	0.535404081632653	0.367378260869565
3123	chr14:61115852-61115944	0.954892861474698	-0.0297280141843971	wilcox	0.443655319148936	0.473383333333333
3124	chr14:61119043-61119230	0.250667051314202	0.154719441860465	wilcox	0.671767441860465	0.517048
3125	chr14:61119261-61119329	0.769461058488589	0.0354896341463414	wilcox	0.563214634146341	0.527725
3126	chr14:61119605-61119694	0.000589062403090102	0.248677906976744	wilcox	0.412427906976744	0.16375
3127	chr14:61123081-61123242	0.749776913308339	0.0429409854423292	wilcox	0.585393617021277	0.542452631578947
3128	chr14:61124417-61124584	0.146270734543651	0.0740983488132095	wilcox	0.373850980392157	0.299752631578947
3129	chr14:61189249-61189415	0.970421334841221	0.0065151219512195	wilcox	0.59879512195122	0.59228
3130	chr14:61189960-61190374	1.53758626932166e-05	0.410218237082067	wilcox	0.543646808510638	0.133428571428571
3131	chr14:61201289-61202183	0.190413694653769	0.161122	wilcox	0.656302	0.49518
