	Bin	P	Delta	test	cancer	normal
4189	chr20:42143285-42143372	0.025234420296542	0.0985402173913044	wilcox	0.501275	0.402734782608696
4190	chr20:42544562-42544587	0.847132133676829	0.0767409574468085	wilcox	0.0859659574468085	0.009225
4191	chr20:43104521-43105109	0.175806447916759	-0.000838333333333333	wilcox	0.003045	0.00388333333333333
4192	chr20:43160380-43160787	0.712195269262121	-0.000795	wilcox	0.001595	0.00239
4193	chr20:43374616-43374688	0.00670037395629708	-0.000453896103896104	wilcox	0.000931818181818182	0.00138571428571429
4194	chr20:43726637-43726659	0.0188738435665148	0.124882777777778	wilcox	0.140157777777778	0.015275
4195	chr20:43727205-43727217	0.00735651783536312	0.149935109717868	wilcox	0.181989655172414	0.0320545454545455
4196	chr20:43945277-43945294	0.000594672005341594	0.267294103773585	wilcox	0.286456603773585	0.0191625
4197	chr20:44034860-44035114	0.949695009610834	-0.000257738095238095	wilcox	0.00118035714285714	0.00143809523809524
4198	chr20:44065499-44065551	0.00106288524285757	-0.00204662162162162	wilcox	0.00107837837837838	0.003125
4199	chr20:44098525-44098549	0.238832679225645	0.0342099206349206	wilcox	0.0434527777777778	0.00924285714285714
4200	chr20:44441263-44441605	0.266101110739734	0.000863052631578947	wilcox	0.001842	0.000978947368421053
4201	chr20:44519002-44519092	0.0114046850144214	0.154940909090909	wilcox	0.173240909090909	0.0183
4202	chr20:44519240-44519556	0.431348147620115	0.0041690635451505	wilcox	0.00621521739130435	0.00204615384615385
4203	chr20:44519832-44520377	0.0266847309996429	0.00195813953488372	wilcox	0.00375813953488372	0.0018
4204	chr20:44600387-44600727	0.374937572138187	0.00224230769230769	wilcox	0.00515	0.00290769230769231
4205	chr20:44642764-44643023	0.502569647934841	0.000260924369747899	wilcox	0.00167857142857143	0.00141764705882353
4206	chr20:44686050-44686068	0.0336278146246896	0.206045	wilcox	0.255075	0.04903
4207	chr20:44686205-44686213	0.00245637620646058	0.244915584415584	wilcox	0.266942857142857	0.0220272727272727
4208	chr20:44687245-44687281	6.91604774509652e-05	0.26840645994832	wilcox	0.277595348837209	0.00918888888888889
4209	chr20:44803245-44803284	0.0711081537748093	0.0854491758241758	wilcox	0.0871634615384615	0.00171428571428571
4210	chr20:44879876-44879890	0.107169975332559	0.105199494949495	wilcox	0.115977272727273	0.0107777777777778
4211	chr20:44936029-44936039	0.307600989104812	0.124303902439024	wilcox	0.233543902439024	0.10924
4212	chr20:44936510-44936574	0.202777183835384	0.1929875	wilcox	0.1969075	0.00392
4213	chr20:44936608-44936777	0.843531499964246	0.0154177777777778	wilcox	0.0178511111111111	0.00243333333333333
4214	chr20:44936895-44937118	0.0766027295835407	0.056905	wilcox	0.060405	0.0035
4215	chr20:45279869-45279963	0.0175231522968955	0.246536842105263	wilcox	0.261236842105263	0.0147
4216	chr20:45317746-45317970	0.000538109873369629	-0.0019570460704607	wilcox	0.00107073170731707	0.00302777777777778
4217	chr20:45523474-45523519	0.956838847574245	0.0472759146341463	wilcox	0.0501634146341463	0.0028875
4218	chr20:46413797-46413850	0.160029941125601	-0.000977161862527716	wilcox	0.000968292682926829	0.00194545454545455
4219	chr20:46607402-46607429	0.292635902865967	0.0192225339366516	wilcox	0.331110769230769	0.311888235294118
4220	chr20:47662642-47664017	0.682208725122567	-3.2051282051282e-05	wilcox	0.000834615384615385	0.000866666666666667
4221	chr20:47835738-47836151	0.19131302744123	2.54826254826254e-05	wilcox	0.000854054054054054	0.000828571428571429
4222	chr20:48531941-48532401	0.915026496646315	-0.00127558962264151	wilcox	0.00240566037735849	0.00368125
4223	chr20:48599081-48599452	0.844257910911492	0.00104	wilcox	0.002885	0.001845
4224	chr20:48769891-48770230	0.212679379424187	0.000148214285714286	wilcox	0.000873214285714286	0.000725
4225	chr20:48770263-48770455	0.260603272156902	-0.000728571428571429	wilcox	0.00188571428571429	0.00261428571428571
4226	chr20:48859801-48859840	0.000268121973543529	-0.257084110970996	wilcox	0.686308196721311	0.943392307692308
4227	chr20:49208920-49208954	2.06404445442441e-06	-0.274968786885246	wilcox	0.678567213114754	0.953536
4228	chr20:49307819-49307862	0.00577337450639271	0.183087222222222	wilcox	0.294595555555556	0.111508333333333
4229	chr20:49547228-49547353	0.351232147335678	-0.000205613305613306	wilcox	0.00104054054054054	0.00124615384615385
4230	chr20:49548151-49548555	0.0956330019497489	0.0192207264957265	wilcox	0.0206361111111111	0.00141538461538462
4231	chr20:49575317-49575686	0.328504417448779	-1.51260504201681e-05	wilcox	0.000703921568627451	0.000719047619047619
4232	chr20:49639252-49639288	0.0424413286905176	0.198382954545455	wilcox	0.210170454545455	0.0117875
4233	chr20:49999600-49999696	7.59680197548304e-06	-0.196333720287452	wilcox	0.78394776119403	0.980281481481482
4234	chr20:50045049-50045165	0.000790071683433945	-0.152281610576923	wilcox	0.7093453125	0.861626923076923
4235	chr20:50109102-50109172	0.130624384619571	0.0653807692307692	wilcox	0.27655	0.211169230769231
4236	chr20:50808196-50808548	0.179028145981093	-0.00049	wilcox	0.000831428571428571	0.00132142857142857
4237	chr20:50808561-50808999	0.744320677339222	-3.51153039832285e-05	wilcox	0.00070377358490566	0.000738888888888889
4238	chr20:5107772-5108456	0.594041929114123	0.000380512820512821	wilcox	0.00135384615384615	0.000973333333333333
4239	chr20:52789752-52790311	0.0103392534972293	0.0764852941176471	wilcox	0.0826852941176471	0.0062
4240	chr20:52824280-52824839	0.826434894581604	-0.000311490683229814	wilcox	0.000995652173913044	0.00130714285714286
4241	chr20:5297480-5297500	2.69216781106209e-05	0.204113636363636	wilcox	0.208440909090909	0.00432727272727273
4242	chr20:5297582-5297604	0.00206957058418409	0.208506818181818	wilcox	0.225406818181818	0.0169
4243	chr20:5297631-5297680	0.00453517138192271	0.231307973421927	wilcox	0.23646511627907	0.00515714285714286
4244	chr20:5297686-5297818	0.305255849227713	0.105596153846154	wilcox	0.114942307692308	0.00934615384615385
4245	chr20:54580035-54580052	0.00472891284455061	0.357045652173913	wilcox	0.378645652173913	0.0216
4246	chr20:5484966-5485000	0.0786672762450292	0.128683986928105	wilcox	0.328372222222222	0.199688235294118
4247	chr20:5485170-5485267	0.363408106677409	0.0144385809312639	wilcox	0.228065853658537	0.213627272727273
4248	chr20:55200431-55200444	0.000128417776020527	0.27496958041958	wilcox	0.289142307692308	0.0141727272727273
4249	chr20:55201884-55201901	0.00811994541678955	0.18464619047619	wilcox	0.19747619047619	0.01283
4250	chr20:55202028-55202034	0.0012009558955845	0.239313725490196	wilcox	0.262880392156863	0.0235666666666667
4251	chr20:55202267-55202282	0.000659372801401805	0.274176923076923	wilcox	0.281976923076923	0.0078
4252	chr20:55205961-55206000	0.0341664669064431	0.193272058823529	wilcox	0.232113725490196	0.0388416666666667
4253	chr20:55206609-55206622	0.00808193665176556	0.197274468085106	wilcox	0.306374468085106	0.1091
4254	chr20:55206667-55206687	0.0315824700349732	0.228300216450216	wilcox	0.322354761904762	0.0940545454545455
4255	chr20:55842018-55842031	0.275101766643254	0.0733327906976744	wilcox	0.0820627906976744	0.00873
4256	chr20:55964351-55964705	0.52500295395779	0.0291575	wilcox	0.0300575	9e-04
4257	chr20:56247301-56247324	0.000454371966847832	0.376846794871795	wilcox	0.569038461538461	0.192191666666667
4258	chr20:56592348-56592424	4.74957097934235e-05	-0.276754787878788	wilcox	0.688121212121212	0.964876
4259	chr20:56754603-56754980	0.00392813835928161	-0.000686804451510334	wilcox	0.000783783783783784	0.00147058823529412
4260	chr20:56884760-56884946	0.0189375744741002	-0.00133796992481203	wilcox	0.00102631578947368	0.00236428571428571
4261	chr20:56964464-56964830	0.226043719342021	6.28571428571429e-05	wilcox	0.00122	0.00115714285714286
4262	chr20:57089794-57089821	0.0232415267059428	0.216801538461538	wilcox	0.277194871794872	0.0603933333333333
4263	chr20:57089825-57089846	0.293715718306869	0.198119210977702	wilcox	0.236028301886792	0.0379090909090909
4264	chr20:57089906-57089919	0.187183066596493	0.123935227272727	wilcox	0.128997727272727	0.0050625
4265	chr20:57414677-57414708	0.394335314506889	-0.0853996825396826	wilcox	0.489660317460317	0.57506
4266	chr20:57414759-57414834	0.824989318147409	0.00825862470862471	wilcox	0.512389393939394	0.504130769230769
4267	chr20:57414837-57414883	0.20245504850746	0.0936325757575758	wilcox	0.606707575757576	0.513075
4268	chr20:57415191-57415236	0.0836979744577279	0.0911294930875576	wilcox	0.464858064516129	0.373728571428571
4269	chr20:57416556-57416675	0.00565481447139924	0.19019089673913	wilcox	0.622134375	0.43194347826087
4270	chr20:57425932-57425949	0.0907141296099537	-0.119514615384615	wilcox	0.46412	0.583634615384615
4271	chr20:57426729-57426766	0.476114928689701	0.0383134453781512	wilcox	0.524703921568627	0.486390476190476
4272	chr20:57426788-57426857	0.361848173898824	0.100855584082157	wilcox	0.646729268292683	0.545873684210526
4273	chr20:57429084-57429095	0.0382634698636567	0.287896768707483	wilcox	0.768555102040816	0.480658333333333
4274	chr20:57429112-57429162	0.00289754675558256	0.232637397708674	wilcox	0.719148936170213	0.486511538461538
4275	chr20:57429258-57429276	0.475137380668225	0.0668627450980391	wilcox	0.630829411764706	0.563966666666667
4276	chr20:57429309-57429323	0.419370849543078	-0.0516372537313433	wilcox	0.473450746268657	0.525088
4277	chr20:57429339-57429422	0.0358927679234527	0.107254433497537	wilcox	0.472925862068966	0.365671428571429
4278	chr20:57429780-57429822	0.0784588898946447	0.1130640625	wilcox	0.5642140625	0.45115
4279	chr20:57429889-57430065	0.0769956318054302	0.149562931034483	wilcox	0.696587931034483	0.547025
4280	chr20:57430768-57430815	0.276365166967428	0.086319081779053	wilcox	0.610107317073171	0.523788235294118
4281	chr20:57430933-57430979	0.960956538466196	-0.0234494669509595	wilcox	0.572179104477612	0.595628571428571
4282	chr20:57431040-57431082	0.805129216551599	0.0183086166007905	wilcox	0.512778181818182	0.494469565217391
4283	chr20:57431103-57431140	0.48028884162242	0.0697272556390978	wilcox	0.642053571428571	0.572326315789474
4284	chr20:57431150-57431237	0.0147221800980343	0.198030476190476	wilcox	0.577106666666667	0.37907619047619
4285	chr20:57463710-57463782	0.0818941936102657	-0.132221291560102	wilcox	0.566430882352941	0.698652173913043
4286	chr20:57464118-57464220	0.474366852364978	-0.00297598684210526	wilcox	0.37561875	0.378594736842105
4287	chr20:57464969-57465101	0.00880994752297758	-0.207625	wilcox	0.334475	0.5421
4288	chr20:57465119-57465348	0.256324525773998	0.11684	wilcox	0.567144	0.450304
4289	chr20:57465435-57465456	0.367856822646279	-0.0894140350877193	wilcox	0.214133333333333	0.303547368421053
4290	chr20:57581902-57582157	0.00336860351345196	-0.000401282051282051	wilcox	0.000815384615384615	0.00121666666666667
4291	chr20:57607691-57607777	9.8563985784483e-05	0.0023719298245614	wilcox	0.00335526315789474	0.000983333333333333
4292	chr20:57875722-57875914	0.766803542260985	0.0259100961538462	wilcox	0.0377538461538462	0.01184375
4293	chr20:58514724-58514741	0.331589111414673	0.000704212454212453	wilcox	0.0144119047619048	0.0137076923076923
4294	chr20:58515463-58515998	0.675237044441618	-0.0019854347826087	wilcox	0.0018695652173913	0.003855
4295	chr20:59827182-59827194	0.0032457868074597	0.171715503875969	wilcox	0.175148837209302	0.00343333333333333
4296	chr20:59827764-59827854	0.000772543845449248	0.13902628032345	wilcox	0.141290566037736	0.00226428571428571
4297	chr20:59827866-59828062	0.0290374398830859	0.1221275	wilcox	0.1288475	0.00672
4298	chr20:59828065-59828105	0.00377903807427856	0.133067301587302	wilcox	0.135024444444444	0.00195714285714286
4299	chr20:59828134-59828147	0.0174741785291681	0.151755813953488	wilcox	0.161555813953488	0.0098
4300	chr20:59828176-59828194	0.0151530202909619	0.22761652173913	wilcox	0.23575652173913	0.00814
4301	chr20:59828598-59828647	0.0202864173321982	0.118722727272727	wilcox	0.130272727272727	0.01155
4302	chr20:59828680-59828806	0.00732222629241686	0.197364285714286	wilcox	0.199797619047619	0.00243333333333333
4303	chr20:5986595-5986720	0.0131944649296774	-0.00036046511627907	wilcox	0.00043953488372093	8e-04
4304	chr20:5986781-5986961	0.0448347561624519	-0.000387777777777778	wilcox	0.000338888888888889	0.000726666666666667
4305	chr20:6032826-6033125	0.00699563323083621	0.00450146892655367	wilcox	0.00718813559322034	0.00268666666666667
4306	chr20:6033274-6033300	0.255780433301779	0.0056469696969697	wilcox	0.0130136363636364	0.00736666666666667
4307	chr20:60639272-60639290	0.0107963063415216	-0.205362254901961	wilcox	0.738062745098039	0.943425
4308	chr20:60757802-60758019	0.0698803949580561	-0.00402307692307692	wilcox	0.00284358974358974	0.00686666666666667
4309	chr20:60877929-60878085	0.138824681608605	-0.0038985119047619	wilcox	0.000872916666666667	0.00477142857142857
4310	chr20:60878338-60878558	0.338418443961351	-3.33333333333333e-05	wilcox	0.00175	0.00178333333333333
4311	chr20:60878782-60878924	0.00544024785102277	-0.0102410394265233	wilcox	0.00826451612903226	0.0185055555555556
4312	chr20:6103539-6103776	0.208199513787911	0.0010985200845666	wilcox	0.00223488372093023	0.00113636363636364
4313	chr20:61274170-61274519	0.530936211923562	-0.00056	wilcox	0.00143333333333333	0.00199333333333333
4314	chr20:61284222-61284245	1.85481451078438e-05	-0.368646433566434	wilcox	0.577838181818182	0.946484615384615
4315	chr20:61371605-61371657	0.235688277373383	-0.146177183833116	wilcox	0.246730508474576	0.392907692307692
4316	chr20:61436249-61436398	0.0150420398000039	-0.000212684989429176	wilcox	0.000341860465116279	0.000554545454545455
4317	chr20:61492479-61492559	0.0308257308146027	-0.000294878048780488	wilcox	0.000595121951219512	0.00089
4318	chr20:61560461-61560533	0.0445936284304237	0.147381606765328	wilcox	0.178290697674419	0.0309090909090909
4319	chr20:61569722-61570165	0.14218160240479	-0.00265567765567766	wilcox	0.00179047619047619	0.00444615384615385
4320	chr20:61637957-61638096	0.255275027455719	0.183912280701754	wilcox	0.187678947368421	0.00376666666666667
4321	chr20:61733832-61734172	0.958601978583869	0.0142555729984301	wilcox	0.0169632653061224	0.00270769230769231
4322	chr20:61809169-61809218	0.172584440848936	0.160652976190476	wilcox	0.165195833333333	0.00454285714285714
4323	chr20:61885759-61885777	0.254759106949036	0.161047712418301	wilcox	0.172492156862745	0.0114444444444444
4324	chr20:61904135-61904376	0.957459114045037	-0.000606628787878788	wilcox	0.00471212121212121	0.00531875
4325	chr20:62088451-62088460	0.0430323890876026	-0.151101215805471	wilcox	0.797270212765957	0.948371428571429
4326	chr20:62152488-62152797	0.0503588324320149	0.00147638888888889	wilcox	0.00313888888888889	0.0016625
4327	chr20:62168669-62168682	0.00931539452264689	-0.22328695976155	wilcox	0.318272131147541	0.541559090909091
4328	chr20:62185416-62185505	0.482020464062123	-0.00155571095571096	wilcox	0.00278974358974359	0.00434545454545455
4329	chr20:62200139-62200161	0.00341103188755062	0.320175714285714	wilcox	0.502185714285714	0.18201
4330	chr20:62258633-62258946	0.528893957153597	0.000348913043478261	wilcox	0.000923913043478261	0.000575
4331	chr20:62259682-62259727	0.56253320613685	-0.0718390476190476	wilcox	0.120946666666667	0.192785714285714
4332	chr20:62289587-62290000	0.53625700507688	8.63829787234043e-05	wilcox	0.0012063829787234	0.00112
4333	chr20:62427618-62427652	0.0887060202739869	0.116102651515152	wilcox	0.630948484848485	0.514845833333333
4334	chr20:62610146-62610346	0.209981412043273	-0.00308920265780731	wilcox	0.00194651162790698	0.00503571428571429
4335	chr20:62611017-62611119	0.0807302148160932	-0.0028625	wilcox	7e-04	0.0035625
4336	chr20:62680078-62680094	0.42900666986873	0.0579222734254992	wilcox	0.307103225806452	0.249180952380952
4337	chr20:62680103-62680133	0.396069364837545	0.158414652406417	wilcox	0.236238181818182	0.0778235294117647
4338	chr20:62694170-62694642	0.0687838462793181	0.0317620289855072	wilcox	0.0338086956521739	0.00204666666666667
4339	chr20:62886663-62887037	0.567828138956738	-8.95833333333333e-05	wilcox	0.00069375	0.000783333333333333
4340	chr20:644777-644985	0.00510867198694778	0.191014298245614	wilcox	0.196419298245614	0.005405
4341	chr20:656190-656479	0.801284169940186	0.00304590909090909	wilcox	0.00763090909090909	0.004585
4342	chr20:7999697-8000017	0.157763379209144	-0.000462971175166297	wilcox	0.00190975609756098	0.00237272727272727
4343	chr20:9487732-9487741	0.0047222773227432	0.242301157407407	wilcox	0.282457407407407	0.04015625
4344	chr20:9487769-9487780	0.00330775833097532	0.236296761133603	wilcox	0.256673684210526	0.0203769230769231
4345	chr20:9488315-9488328	0.000441876551147412	0.197676648351648	wilcox	0.259298076923077	0.0616214285714286
4346	chr20:9819334-9819347	0.244113447131491	0.0505305555555556	wilcox	0.152288888888889	0.101758333333333
4347	chr21:15309756-15309784	0.0372057797014836	-0.217321981981982	wilcox	0.362651351351351	0.579973333333333
4348	chr21:18985123-18985222	0.0078982003020703	-0.000920833333333333	wilcox	0.000354166666666667	0.001275
4349	chr21:19190866-19191523	0.0904355561782853	0.000741176470588235	wilcox	0.00155294117647059	0.000811764705882353
4350	chr21:19617335-19617367	0.000433164484375698	0.232044666666667	wilcox	0.269578	0.0375333333333333
4351	chr21:19617377-19617556	0.00392445164489748	0.163707165775401	wilcox	0.170183636363636	0.00647647058823529
4352	chr21:22370225-22370240	0.00220378891752693	0.165359795918367	wilcox	0.204689795918367	0.03933
4353	chr21:24473566-24473631	0.00720416003107241	-0.20162131661442	wilcox	0.383054545454545	0.584675862068965
4354	chr21:26934631-26934833	0.214918948537346	0.0172384615384615	wilcox	0.0213	0.00406153846153846
4355	chr21:28216759-28217004	0.00530531361997613	0.0778402777777778	wilcox	0.0798777777777778	0.0020375
4356	chr21:28217035-28217059	0.323358279483625	0.153091158536585	wilcox	0.158153658536585	0.0050625
4357	chr21:28217101-28217137	0.593480281694073	0.146115503875969	wilcox	0.163048837209302	0.0169333333333333
4358	chr21:28337937-28337971	0.00136697876014322	0.193171674876847	wilcox	0.219793103448276	0.0266214285714286
4359	chr21:32546314-32546323	0.00881952931036527	0.272325	wilcox	0.56355	0.291225
4360	chr21:32930168-32930188	0.78561780820758	0.0111872093023256	wilcox	0.108537209302326	0.09735
4361	chr21:32930249-32930269	0.115734210772249	0.0992554545454545	wilcox	0.136525454545455	0.03727
4362	chr21:32930488-32930509	0.318724075774521	-0.0686975609756098	wilcox	0.0396024390243902	0.1083
4363	chr21:32931284-32931361	0.731795234307453	0.0289854166666667	wilcox	0.03029375	0.00130833333333333
4364	chr21:32931497-32931681	0.798138038923816	0.0130138888888889	wilcox	0.0203583333333333	0.00734444444444444
4365	chr21:33765048-33765298	0.446841352064502	0.000307142857142857	wilcox	0.0024	0.00209285714285714
4366	chr21:33784725-33784869	0.921700503004303	0.00174454382826476	wilcox	0.0022906976744186	0.000546153846153846
4367	chr21:34392172-34392225	0.0663062081401036	0.179835714285714	wilcox	0.1935	0.0136642857142857
4368	chr21:34392404-34392474	0.000190243643262365	0.250681366459627	wilcox	0.261895652173913	0.0112142857142857
4369	chr21:34399426-34399444	0.00064733032426546	0.206202445652174	wilcox	0.222258695652174	0.01605625
4370	chr21:34444377-34444424	0.10572946801111	0.120730260047281	wilcox	0.12571914893617	0.00498888888888889
4371	chr21:35575029-35575082	0.000728180460222246	0.343352406417112	wilcox	0.521381818181818	0.178029411764706
4372	chr21:35831700-35831902	0.297722400039258	0.0703576388888889	wilcox	0.121288888888889	0.05093125
4373	chr21:36041611-36041645	0.000653570179118682	0.225851748251748	wilcox	0.309815384615385	0.0839636363636364
4374	chr21:36041818-36041875	0.0190034964416038	0.155392582417582	wilcox	0.178421153846154	0.0230285714285714
4375	chr21:36041899-36041965	0.0545109630775948	0.154003333333333	wilcox	0.15607	0.00206666666666667
4376	chr21:36042029-36042084	0.0955688895105532	0.169816333333333	wilcox	0.171908	0.00209166666666667
4377	chr21:36258369-36258490	0.919704879646343	-0.00780333333333333	wilcox	0.22533	0.233133333333333
4378	chr21:36259147-36259228	0.558984880814439	-0.0503438947368421	wilcox	0.073014	0.123357894736842
4379	chr21:36263659-36263685	0.459090215061489	0.0416795833333333	wilcox	0.334514583333333	0.292835
4380	chr21:37442103-37442417	0.244692840446134	-0.0887533333333333	wilcox	0.0123466666666667	0.1011
4381	chr21:38069806-38069865	0.0113854698276123	0.204438961038961	wilcox	0.210057142857143	0.00561818181818182
4382	chr21:38076828-38076870	9.10349271596867e-05	0.243918518518519	wilcox	0.250818518518518	0.0069
4383	chr21:38076929-38076979	4.16642310630724e-05	0.195768029350105	wilcox	0.19867358490566	0.00290555555555556
4384	chr21:38077105-38077137	0.0101931283953364	0.183557441860465	wilcox	0.189267441860465	0.00571
4385	chr21:38077346-38077544	0.000918602904911293	0.184757592339261	wilcox	0.192504651162791	0.00774705882352941
4386	chr21:38080063-38080086	0.00154117183972026	0.19687138047138	wilcox	0.202925925925926	0.00605454545454545
4387	chr21:38080415-38080450	0.00991826769193523	0.206039010989011	wilcox	0.211796153846154	0.00575714285714286
4388	chr21:38081340-38081362	0.088236857083572	0.208193518518518	wilcox	0.223768518518519	0.015575
4389	chr21:38081420-38081498	1.01302362029896e-06	0.208922567783094	wilcox	0.214454385964912	0.00553181818181818
4390	chr21:38378456-38378481	0.0115654438712548	0.19475974025974	wilcox	0.207445454545455	0.0126857142857143
4391	chr21:38379080-38379221	0.602933730051319	0.000281201550387597	wilcox	0.00243953488372093	0.00215833333333333
4392	chr21:38379227-38379285	0.0273595051454202	-0.00794444444444444	wilcox	0.00171555555555556	0.00966
4393	chr21:40140515-40140531	0.408873767840091	-0.00800206337509202	wilcox	0.785845762711864	0.793847826086956
4394	chr21:40178180-40178356	0.247755371321703	-0.000213333333333333	wilcox	0.0012	0.00141333333333333
4395	chr21:40178378-40178858	0.0466304940130153	0.000175382653061224	wilcox	0.00308163265306122	0.00290625
4396	chr21:40685799-40685965	0.00739144569845262	-0.000470299145299145	wilcox	0.000852777777777778	0.00132307692307692
4397	chr21:40685980-40686206	0.0182703769212528	-0.000751228070175439	wilcox	0.000642105263157895	0.00139333333333333
4398	chr21:40757541-40757626	0.612194649589502	-0.0326509803921569	wilcox	0.670282352941176	0.702933333333333
4399	chr21:43033349-43033386	0.00356710899028562	-0.187829931389365	wilcox	0.753001886792453	0.940831818181818
4400	chr21:43146064-43146095	0.000577045219418627	0.248685	wilcox	0.36006	0.111375
4401	chr21:43147271-43147313	0.0014607133212411	-0.24007962962963	wilcox	0.732083333333333	0.972162962962963
4402	chr21:43222903-43222960	0.887536368370684	0.00954487284659566	wilcox	0.697762264150943	0.688217391304348
4403	chr21:43429468-43429624	0.596794349289691	0.00045551948051948	wilcox	0.00113409090909091	0.000678571428571429
4404	chr21:43429790-43430416	0.381220854192393	0.000475	wilcox	0.001475	0.001
4405	chr21:43430996-43431167	0.0108735421362344	-8.26241134751773e-05	wilcox	0.00113404255319149	0.00121666666666667
4406	chr21:43710174-43710236	0.179912202868043	0.14111	wilcox	0.614975	0.473865
4407	chr21:43934247-43934564	0.134384203937634	-0.000262393162393162	wilcox	0.00112222222222222	0.00138461538461538
4408	chr21:44299172-44299665	0.02846771111355	-0.000357692307692308	wilcox	0.000542307692307692	9e-04
4409	chr21:44313218-44313560	0.94889242156577	0.000155871212121212	wilcox	0.00141212121212121	0.00125625
4410	chr21:44375875-44375964	1.49860412072957e-05	-0.189577667219458	wilcox	0.785714925373134	0.975292592592593
4411	chr21:44395476-44395848	0.69250944806547	-0.000107720588235294	wilcox	0.00207352941176471	0.00218125
4412	chr21:44494858-44494875	0.0657351988384385	0.164535	wilcox	0.17256	0.008025
4413	chr21:44496413-44496620	0.358444658890821	0.00636071428571429	wilcox	0.010275	0.00391428571428571
4414	chr21:44526741-44527353	0.166715664282928	-0.000961461794019934	wilcox	0.00168139534883721	0.00264285714285714
4415	chr21:44782464-44782510	0.989431889244141	-0.0511086666666667	wilcox	0.206508	0.257616666666667
4416	chr21:44819122-44819228	3.56173194707129e-05	0.387293095238095	wilcox	0.497946428571429	0.110653333333333
4417	chr21:44819266-44819326	0.0120989082922756	0.229286	wilcox	0.456046	0.22676
4418	chr21:44847685-44847834	0.0702550775322879	0.162547435897436	wilcox	0.171230769230769	0.00868333333333333
4419	chr21:45079325-45079710	0.726502663472604	-2.19298245614057e-07	wilcox	0.000445614035087719	0.000445833333333333
4420	chr21:45139078-45139541	0.68244207414335	-0.000469969512195122	wilcox	0.00214878048780488	0.00261875
4421	chr21:45209137-45209450	0.140532862066311	-0.000118045112781955	wilcox	0.000560526315789474	0.000678571428571429
4422	chr21:45284172-45284454	0.603872743742428	-0.0001775	wilcox	0.0006225	8e-04
4423	chr21:45431646-45432399	0.413857751900538	-0.00122982456140351	wilcox	0.00270350877192982	0.00393333333333333
4424	chr21:45432631-45432837	0.401919448961474	0.000705192307692308	wilcox	0.0022975	0.00159230769230769
4425	chr21:45527466-45527558	0.00160521295324202	0.000492105263157895	wilcox	0.00179210526315789	0.0013
4426	chr21:45553281-45553671	0.0677068107793666	0.00016875	wilcox	0.00165	0.00148125
4427	chr21:45559766-45559813	0.011933136307133	0.231547545219638	wilcox	0.70026976744186	0.468722222222222
4428	chr21:45560136-45560183	0.424684050730428	-0.0575599999999999	wilcox	0.467925	0.525485
4429	chr21:45577577-45577666	0.000511565626383963	0.355538482384824	wilcox	0.455882926829268	0.100344444444444
4430	chr21:45577683-45577747	0.000134341140754855	0.350244074074074	wilcox	0.422374074074074	0.07213
4431	chr21:45577764-45577920	4.48200748855012e-06	0.519266923076923	wilcox	0.619026923076923	0.09976
4432	chr21:45583689-45583722	2.7714585405429e-05	-0.175642746268657	wilcox	0.821249253731343	0.996892
4433	chr21:45662183-45662503	0.576210948270184	-0.000820448179271708	wilcox	0.00455098039215686	0.00537142857142857
4434	chr21:45705739-45705750	0.017322967247263	-0.181771194379391	wilcox	0.30705737704918	0.488828571428571
4435	chr21:45790030-45790057	0.207678389630012	-0.121230263157895	wilcox	0.277894736842105	0.399125
4436	chr21:46237907-46238436	0.0747799239429211	-0.00016703146374829	wilcox	0.00179767441860465	0.00196470588235294
4437	chr21:46334413-46334459	0.0267535863589497	0.233249441786284	wilcox	0.436640350877193	0.203390909090909
4438	chr21:46352578-46352775	0.36117097088617	-0.00133559928443649	wilcox	0.00217209302325581	0.00350769230769231
4439	chr21:46378599-46378643	0.904188543610518	-0.0380573333333333	wilcox	0.924946666666667	0.963004
4440	chr21:46420843-46420872	0.148795645260057	-0.0437358783008036	wilcox	0.912291044776119	0.956026923076923
4441	chr21:46494610-46494700	0.0287171708735424	-0.000371717171717172	wilcox	0.000455555555555556	0.000827272727272727
4442	chr21:46495085-46495382	0.088130862821355	-0.00151666666666667	wilcox	0.00224444444444444	0.00376111111111111
4443	chr21:46495399-46495606	0.0466911726003074	-0.00296590909090909	wilcox	0.00584318181818182	0.00880909090909091
4444	chr21:46859207-46859554	0.00796761553112471	-0.0474105263157895	wilcox	0.0340394736842105	0.08145
4445	chr21:46902895-46902933	0.0707575279509879	0.177975606060606	wilcox	0.505967272727273	0.327991666666667
4446	chr21:46933501-46933551	3.33500696950439e-05	-0.180826936026936	wilcox	0.772287878787879	0.953114814814815
4447	chr21:46975780-46975807	0.181452716676728	0.0673454545454545	wilcox	0.139218181818182	0.0718727272727273
4448	chr21:47581390-47581411	0.820610477963517	0.0578058441558442	wilcox	0.932678571428571	0.874872727272727
4449	chr21:47705904-47706188	0.227601276133945	-0.000181818181818182	wilcox	5e-04	0.000681818181818182
4450	chr21:47716393-47716459	0.564917004727055	0.0853766253869969	wilcox	0.671702941176471	0.586326315789474
4451	chr21:47716498-47716519	0.363401216943135	0.0703787735849056	wilcox	0.647103773584906	0.576725
4452	chr21:47743019-47743070	0.663849578943169	0.106775714285714	wilcox	0.10964	0.00286428571428571
4453	chr21:47878900-47879129	0.41456285541361	-0.00035	wilcox	0.00101	0.00136
